%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Length_Area_0 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0.0933373,0.167993,0.0342137,0.159292,0.0195078,0.0576657,0.0171068,0,0,0,0.0015006,0,0.0459184,0.0543073,0.00510204,0.022596,0.0459184,0.0523931,fire
0.0163884,0.163775,0.0204082,0.0970515,0.0179344,0.0189054,0.00556586,0.0104684,0,0,0.00123686,0,0.0148423,0.129653,0.0151515,0.0151383,0.0102041,0.0394017,fire
0.0417295,0.0878848,0.0842132,0.179838,0.0145802,0.104428,0.0163399,0.100999,0,0,0.0105581,0,0.017094,0.115411,0.0839618,0.0057143,0.0263952,0,fire
0.0142857,0.203404,0.0443452,0.115715,0.00863095,0.0331601,0.00357143,0.121614,0,0,0.0755952,0.120818,0.0190476,0.117909,0.0357143,0,0.0779762,0,fire
0.0104167,0.13189,0.0309829,0.147404,0.00213675,0,0.00988248,0.101232,0,0,0.0293803,0.0566913,0.0435363,0.145112,0.0104167,0,0.0184295,0.0472184,fire
0.00792783,0.0810333,0.0533078,0.121188,0.0932203,0.114958,0.0213231,0.00984144,0,0.000773217,0.00355385,0,0.02269,0,0.0120284,0,0.268999,0,fire
0.128178,0.0628642,0.0460805,0.17224,0.0267479,0.0801745,0.177701,0.103448,0,0,0.00794492,0,0.0240996,0.0425447,0.00450212,0,0.0182733,0,fire
0.00439883,0.0427833,0.00234604,0.133075,0.0404692,0.162184,0.0472141,0.0414812,0.00791789,0.0896091,0.0674487,0.0717622,0.0202346,0.0139261,0.00410557,0,0.00146628,0.00514242,fire
0.00188679,0.00670335,0.00141509,0.109327,0.0214623,0.0868081,0.149528,0.22642,0.00306604,0.0857005,0.0176887,0.0656444,0.0266509,0.0718222,0.00424528,0,0.0313679,0,fire
0.00433333,0.004,0.0153333,0.142821,0.0223333,0.141666,0.512667,0.215555,0.0753333,0.0670934,0.0146667,0.137606,0.0103333,0.134996,0.01,0,0.0146667,0,fire
0.0153975,0.0204584,0.0100784,0.169432,0.0268757,0.114359,0.211366,0.157182,0,0,0.0792273,0,0.0263158,0,0.0181971,0,0.0422732,0,fire
0.00555556,0.0897149,0.0754902,0.171957,0.0176471,0.0853894,0.0254902,0.127355,0,0,0.0666667,0.0553388,0.0160131,0.105933,0.0294118,0,0.0310458,0.116428,fire
0.0683761,0.114019,0.0090812,0.138596,0.108974,0.0642181,0.048344,0.0876673,0,0,0.105769,0.0459297,0.0176282,0.0895202,0.0248397,0,0.0259081,0,fire
0.0170388,0.0793956,0.0514101,0.179779,0.000293772,0.0903728,0.0158637,0.11267,0,0,0.0784371,0.0314322,0.0237955,0.138877,0.0211516,0,0.0431845,0,fire
0.259401,0.0976955,0.0425969,0.178128,0.0634548,0.0590289,0.00235018,0.105137,0,0,0.00998825,0,0.282315,0.0994974,0.0293772,0,0.0308461,0.0287498,fire
0.00320245,0.0147669,0.0416319,0.122126,0.0402395,0.0996319,0.0194932,0.0625553,0.00194932,0.019691,0.00278474,0.0944418,0.0612643,0.0103828,0.000278474,0,0.00194932,0,fire
0.0019697,0.0389469,0.0412121,0.14146,0.0121212,0.163566,0.0190909,0.0607801,0.0107576,0.056833,0.0165152,0,0.0565152,0.0668794,0.035,0,0.278182,0,fire
0,0,0.165813,0.0744995,0.037516,0.0304033,0.52484,0.133219,0.0903969,0.0280946,0.0134443,0.0831008,0.00768246,0,0.00947503,0,0.328041,0,fire
0.0078892,0.0574935,0.0185835,0.122126,0.321178,0.136586,0.204769,0.161086,0.00876578,0.0457599,0,0,0.0331346,0,0.00385694,0,0.248247,0.0055425,fire
0.0021164,0.0127242,0.0680776,0.111831,0.0603175,0.0289437,0.0784832,0.18611,0.00493827,0.0559993,0.199824,0.133316,0.0557319,0.0443165,0.00246914,0,0.00564374,0.0843772,fire
0.0109819,0.073733,0.106266,0.159397,0.0161499,0.157399,0.113049,0.0966743,0,0,0.00742894,0,0.0439276,0.113555,0.00710594,0,0.0558786,0.0619598,fire
0.054386,0.197331,0.0333333,0.162432,0.0451754,0.164762,0.122807,0,0,0,0.00526316,0,0.025,0.122344,0.153509,0,0.029386,0,fire
0.0687135,0.070119,0.0429825,0.114092,0.0152047,0.0951465,0.0280702,0.0413197,0,0,0.0219298,0,0.00789474,0.0699209,0.0754386,0,0.0225146,0,fire
0.0056391,0.00214823,0.0386681,0.09921,0.0359828,0.114236,0.0212137,0.0984147,0,0,0.00161117,0,0.0861976,0.0889964,0.0622986,0.0401597,0.0759936,0.075725,fire
0.00851939,0.065652,0.0417156,0.13332,0.153643,0.178109,0.043772,0.188479,0,0,0.0135135,0,0.0543478,0.141616,0.0666863,0.0506736,0.0352526,0,fire
0.00803674,0.0143783,0.0118638,0,0.0204746,0.0472087,0.0107157,0.0843257,0.018561,0.0831742,0.017987,0.0326137,0.0774971,0.0242387,0,0,0.000382702,0,fire
0.011373,0.0266309,0.00289495,0.0589347,0.00268817,0.0855254,0.0535567,0.0834655,0.04756,0.0884725,0.0293631,0.143843,0.0204715,0.0767982,0.0124069,0,0.367452,0.0413966,fire
0.077971,0.00836475,0.14,0.0694921,0.00855072,0.0971394,0.11942,0.166074,0.0901449,0.0637229,0.156812,0.182142,0.0336232,0.0658514,0,0,0.00188406,0.0205659,fire
0.00105708,0.00257243,0.00105708,0.151125,0.0098661,0.0979397,0.0637773,0.188001,0.0184989,0.0956023,0.0607822,0.0708706,0.00669486,0.125877,0.0216702,0.0259803,0.0680056,0.0202506,fire
0.00464396,0.00986217,0.0878483,0.171921,0.00677245,0.109302,0.00735294,0.132069,0.065983,0.0759695,0.346169,0.000865351,0.00657895,0,0.0108359,0.111016,0.222136,0,fire
0.0459662,0.177494,0.0229831,0.124445,0.0370544,0.144775,0.0168856,0.137621,0,0,0,0.0364287,0.130394,0,0.0032833,0,0.158068,0.00570616,fire
0.0125995,0.0706086,0.0470822,0.205668,0.056366,0.23778,0.1187,0.247916,0,0.0047819,0.00464191,0,0.0311671,0,0.0125995,0,0.0311671,0.0212405,fire
0.0085034,0.158506,0.0731293,0.102785,0.0731293,0.123676,0.0663265,0.0954769,0,0,0.000566893,0,0.0209751,0.106805,0.0294785,0,0.0181406,0.205417,fire
0,0,0.0363095,0.247131,0.0172619,0.175029,0.117262,0.241688,0.0190476,0.0207908,0.00119048,0.0896479,0.127381,0,0.0238095,0,0.0142857,0,fire
0.00606673,0.0249251,0.0520728,0.229045,0.0717897,0.214849,0.41001,0.159911,0,0.00833793,0.00505561,0.0406466,0.119818,0.10639,0.0586451,0,0.138524,0.169012,fire
0.0655172,0.0613707,0.124569,0.207485,0.00818966,0.11306,0.0857759,0.128539,0,0,0.0142241,0.060026,0.0525862,0.0371222,0.00431034,0,0.0215517,0,fire
0.0674962,0.0467729,0.071267,0.238053,0.020362,0.135298,0.096908,0.0883851,0,0,0.0207391,0.0309191,0.0354449,0.12296,0.148567,0.021775,0.0180995,0,fire
0.0375,0.123479,0.015625,0.18376,0.0992187,0.136459,0.0625,0.0128689,0,0,0.0589844,0,0.0746094,0,0.0648438,0,0.0375,0.0572978,fire
0.000754148,0,0.0437406,0.180309,0.0331825,0.142403,0.0953997,0.128699,0,0,0.00339367,0.114836,0.0339367,0.120972,0.127451,0.0279912,0.0301659,0,fire
0.0259398,0.12893,0.00413534,0.0471489,0.0154135,0.167075,0.0338346,0.138202,0,0,0.00150376,0,0.0417293,0.0956042,0.0270677,0,0.0139098,0.0438408,fire
0.4,0.215945,0.0314815,0.27874,0.012963,0.186403,0.0425926,0.18742,0,0,0.187037,0.169126,0.0555556,0.16789,0.0425926,0,0.0148148,0,fire
0.003125,0,0.0625,0.207435,0.104688,0.226789,0.0015625,0.109174,0.028125,0.135378,0.0015625,0.0112673,0.0046875,0,0.096875,0,0.128125,0.046875,fire
0.142677,0.245524,0.0290404,0.245776,0.00631313,0,0.00883838,0.0970401,0,0,0.0467172,0,0.0517677,0.135247,0.109848,0,0.0782828,0.109817,fire
0,0.0682368,0.128696,0.248167,0.0182609,0.138307,0.0313043,0.17011,0.0121739,0,0.013913,0.116144,0.0486957,0.0621464,0.0226087,0,0.0426087,0,fire
0,0,0.0317982,0.364199,0.0471491,0.167663,0.00548246,0.230219,0.0263158,0,0.0778509,0,0.0625,0,0.0186404,0,0.0361842,0,fire
0.0987654,0.0222565,0.0864198,0.410182,0.00925926,0.220805,0.0216049,0,0,0,0.00308642,0.0261486,0.145062,0.0318659,0.058642,0,0.0740741,0,fire
0.0378151,0.0767328,0.237395,0.28049,0.0651261,0.136424,0.147059,0.0294118,0.0105042,0,0.0987395,0,0.0336134,0,0.012605,0,0.0336134,0,fire
0.00260417,0.0459814,0.0234375,0.273692,0.00651042,0.141617,0.0390625,0.263639,0.0221354,0,0.0104167,0.105998,0.0130208,0,0.0286458,0,0.0403646,0,fire
0.0257937,0.0714286,0.0515873,0.382858,0,0,0.125,0,0,0,0.0257937,0.280176,0.103175,0,0.0416667,0,0.0595238,0,fire
0.163043,0.287666,0.0947205,0.183917,0,0,0,0,0.00621118,0,0.015528,0.260736,0.0279503,0,0.0015528,0,0.0263975,0,fire
0.0172414,0.0724866,0.0380325,0.0912741,0.010142,0.0615021,0.0578093,0.186615,0.250507,0.230329,0.0811359,0.195805,0.0375254,0.0951349,0,0.156173,0.0573022,0.0697432,flood
0,0,0.00177375,0.0104579,0.0137958,0.0742569,0.0230587,0.123591,0.26488,0.178977,0.0130075,0.139932,0.279267,0.117759,0.0524241,0.130977,0.00275916,0.0146584,flood
0.0057815,0.0309774,0.0193381,0.00694824,0.051236,0.126953,0.271132,0.191026,0.0173445,0.222601,0.0554226,0.117267,0.00498405,0.119676,0.0107656,0.0718755,0,0,flood
0.0684182,0.0885006,0.0525452,0.187941,0.0697865,0.141061,0.0353038,0.157764,0.030104,0.15186,0.172961,0.205986,0.030925,0.12808,0.00410509,0.1173,0.00136836,0.00387032,flood
0,0.00340909,0,0,0.0477273,0,0.0818182,0.150185,0.00530303,0.146338,0.0477273,0.0671123,0.036553,0.146788,0.111932,0.164314,0.00606061,0.0551376,flood
0.105603,0.126856,0.0219828,0.0997766,0.00301724,0,0.110345,0.0708799,0.227155,0.202858,0.0702586,0.130714,0.1,0.0098291,0.0297414,0.229966,0.0193966,0.0661916,flood
0.0387731,0.16864,0.00983796,0.13515,0.00636574,0,0.474537,0,0.304398,0.176028,0.0954861,0.211888,0.0231481,0.147317,0.0989583,0.226075,0.0341435,0.166461,flood
0.0152116,0.20213,0.00396825,0.184638,0.0667989,0.201843,0.119709,0.168576,0.280423,0.252261,0.0119048,0.220783,0.00859788,0.171501,0.113757,0.197555,0.0324074,0.0885582,flood
0.0226667,0.128157,0.00866667,0.118241,0.05,0.230128,0.256667,0.167837,0.436667,0.214499,0.00533333,0.21518,0.0393333,0.156264,0.054,0.127377,0.028,0.164629,flood
0.016129,0.0952259,0.0156403,0.0951053,0.0356794,0.116999,0.0288368,0.12234,0.314761,0.168087,0.143695,0.0741037,0.0249267,0.104573,0.0767351,0.171359,0.111926,0.153478,flood
0.0512478,0.0313086,0.0554813,0.165659,0.0405526,0.100775,0.178699,0.149137,0.134804,0.116357,0.0167112,0.0778917,0.199198,0.129462,0.00958111,0.108793,0.00155971,0.0034805,flood
0.000956938,0.165444,0.042823,0.171693,0.0421053,0.118095,0.000478469,0.00929015,0.0796651,0.087951,0,0,0.0397129,0.159391,0.0133971,0.0921494,0.0610048,0.0736533,flood
0.0411659,0.14408,0.264123,0.18499,0.0243389,0.141873,0.00120192,0.0169116,0.0222356,0.0777997,0.00661058,0.0997415,0.0279447,0.195055,0.0132212,0.14792,0.0763221,0.0960079,flood
0.13344,0.139875,0.0667198,0.0628749,0.0579479,0.140415,0.0148857,0.0656204,0.316321,0.107512,0.0124934,0,0.0382775,0.16259,0.0103668,0.140819,0.000265816,0.110791,flood
0.00124069,0.13947,0.00421836,0.180046,0.204715,0.133032,0.080397,0.105399,0.0126551,0.0606251,0.00148883,0.0682614,0.196526,0.167899,0.0322581,0.140396,0.00992556,0.0905385,flood
0.0342556,0.220301,0.0111989,0.159121,0.0454545,0.117583,0.256917,0.0647187,0.144269,0.327374,0.0447958,0.170018,0.0612648,0,0.0573123,0.271379,0.0322793,0.131866,flood
0.0407609,0.24109,0.0280797,0.16822,0.00452899,0,0.109601,0.186358,0.105072,0.201584,0.0751812,0.201552,0.00271739,0.109962,0.000905797,0.23656,0.0280797,0.169891,flood
0.0551515,0.188272,0.0212121,0.162714,0.0030303,0.101117,0.295758,0.144552,0.0515152,0.139325,0.288485,0.134931,0.0248485,0.0214788,0.00606061,0.190436,0.0442424,0.229796,flood
0.0149728,0.160467,0.305808,0.162434,0.00453721,0,0.00408348,0.141932,0.00408348,0.313705,0.0417423,0.19826,0.0172414,0.0854978,0.0167877,0.0705166,0.00635209,0.0567021,flood
0.0908163,0.0148644,0.0627551,0.0858581,0.0173469,0.106715,0.022449,0.0794358,0.0209184,0.375936,0.290306,0.217611,0.00867347,0.0971321,0.0316327,0.102178,0.0596939,0.133639,flood
0.0245076,0.0407133,0.059322,0.107443,0.0501603,0.150618,0.0432891,0.142796,0.016033,0.261869,0.0419148,0.0579752,0.037792,0,0.0302336,0.0641526,0,0,flood
0.00322373,0.00493672,0,0,0.0290135,0.0396519,0.349774,0.0816123,0.0203095,0.219209,0.0857511,0.176451,0.205996,0.156395,0.0225661,0.169004,0.0228885,0.056565,flood
0.000243902,0.00499188,0,0,0.0465854,0,0.114634,0.205904,0.243659,0.185048,0.0458537,0.16711,0.0736585,0.183062,0.0712195,0.134742,0.035122,0.0406562,flood
0.00641026,0.0213339,0.0502564,0.00623873,0.01,0.0241001,0.0682051,0.149184,0.410769,0.205689,0.0612821,0.182489,0.00769231,0.105766,0.0307692,0.14198,0,0.0022934,flood
0,0.00998241,0,0,0.0748988,0.0772697,0.0187247,0.0236049,0.00202429,0.152721,0.362095,0.0999842,0.283907,0.168496,0.141953,0.208443,0.0306174,0.0601388,flood
0.0114379,0.188392,0.0108932,0.0690131,0.0141612,0.0248404,0.228758,0.189068,0.191176,0.199225,0.0179739,0.198536,0.0299564,0.0777853,0.0381264,0.241234,0.0288671,0.11397,flood
0,0.151764,0.042328,0.173709,0.0502646,0.167977,0.0599647,0.234753,0.167549,0.229263,0.0123457,0.125274,0.171958,0.153341,0.0396825,0.229622,0.0352734,0.133823,flood
0.030303,0,0.00459137,0.0508745,0.0119376,0.112393,0.242424,0.0929038,0.210744,0.201494,0.0899908,0.10571,0.0229568,0.0579723,0.0215794,0.172958,0.020202,0.153828,flood
0.0491118,0.10908,0.0109718,0.0905187,0.0788924,0.224711,0.282654,0.0552779,0.0334378,0.168117,0.0250784,0.00626959,0.023511,0.00467308,0.031348,0.121793,0.0188088,0.138304,flood
0.0440279,0.101372,0.112031,0.0935418,0.0174368,0.0966168,0.21578,0.0746378,0.269834,0.175877,0.0226678,0.137373,0.00305144,0.0783585,0.0418483,0.194212,0.0178727,0.0702387,flood
0.0244444,0.0494512,0.0574074,0.084552,0.0344444,0.0935146,0.0381481,0.165582,0.261852,0.247095,0.221111,0.178295,0.02,0.0609373,0.0155556,0.106156,0,0,flood
0.0296552,0.102508,0.211724,0.0348675,0,0,0.132759,0.0587797,0.103448,0.260358,0.107241,0.0916186,0.0541379,0.150461,0.0272414,0.225046,0.0944828,0.170401,flood
0.0316327,0.0976976,0.0482993,0.0869396,0.0411565,0.0984549,0.0323129,0.0183168,0.0656463,0.205405,0.0863946,0.229722,0.0255102,0,0.0329932,0.109297,0,0,flood
0.0203448,0.129436,0.0310345,0.0695389,0.0134483,0,0.35,0.115343,0.113793,0.204165,0.0303448,0.106231,0.101724,0.118422,0.0206897,0.160814,0.0265517,0.0970529,flood
0.0208333,0.073326,0.0376838,0.212955,0.0569853,0.189324,0.112439,0.0697951,0.0235907,0.161094,0.175858,0.115731,0.0435049,0.0695556,0.0284926,0.11141,0,0.0116523,flood
0.00630252,0.134002,0.0527311,0.0993321,0.0233193,0.0574923,0.0426471,0.12076,0.0457983,0.0943583,0.0222689,0.0750389,0.0273109,0.0604484,0.019958,0.155019,0.0798319,0.131714,flood
0.0406926,0.102629,0.0761905,0.111927,0.0504329,0.0382431,0.0123377,0,0.0833333,0.149689,0.00562771,0.0187886,0.0313853,0.149257,0.0212121,0.108901,0.00281385,0.128401,flood
0.020885,0.0650711,0.0345327,0.0953823,0.019024,0.06566,0.00868486,0.0264343,0.109595,0.141438,0.00909843,0.0060828,0.0204715,0.108701,0.0163358,0.093818,0.0134409,0.104799,flood
0.000965251,0.062451,0.00482625,0.0874767,0.0140927,0.0387105,0.0138996,0.054783,0.0200772,0.113343,0.255212,0.0643085,0.0521236,0.157154,0.0521236,0.148265,0.0104247,0.105878,flood
0.00584416,0.0366294,0.116396,0.160378,0.00616883,0.0753289,0.0298701,0.0163556,0.00811688,0,0.0176948,0.0556516,0.0112013,0.0919696,0.0230519,0.140106,0.0211039,0.118906,flood
0.106037,0.124072,0.0982972,0.235586,0.0510836,0.105133,0.0162539,0.177724,0.0650155,0.17851,0.0874613,0.147333,0.0441176,0.0663753,0.00773994,0,0,0,flood
0.0408685,0.0774026,0.10728,0.254657,0.0146871,0.0930812,0.254789,0.163316,0.251596,0.259033,0.041507,0.243394,0.0881226,0.140956,0.01341,0.0810146,0.00574713,0.0310141,flood
0.0556426,0.166845,0.0384013,0.145203,0,0,0.200627,0.177031,0.232759,0.199417,0.0689655,0.215646,0.049373,0,0.144201,0.260207,0.0101881,0.0585929,flood
0.0220713,0.0113891,0.0229202,0.257967,0,0,0.0568761,0.133908,0.00169779,0.0367419,0.226655,0.285487,0.0611205,0.149586,0.033107,0.182173,0,0.00759276,flood
0.016,0.0461853,0.0137143,0.216375,0.0502857,0,0.0702857,0.0928404,0.0125714,0.0989091,0.00514286,0.0464423,0.0702857,0.142583,0.0114286,0.0896818,0.00571429,0.0913425,flood
0.0443939,0.0691875,0.00136364,0.0791494,0.0472727,0.055012,0.00121212,0.0745961,0.124697,0.157153,0.212424,0.12037,0.0457576,0.045461,0.0151515,0.106385,0.0169697,0.0756642,flood
0.044958,0.0810111,0.0114846,0.105335,0.0022409,0.0379567,0.291036,0.0796893,0.560364,0.1844,0.0652661,0.0472731,0.0284314,0.0458063,0.0169468,0.114073,0.0156863,0.106411,flood
0.0159785,0.116086,0.0172511,0.0874098,0.0142817,0.0429191,0.239253,0.139838,0.269372,0.113459,0.0302602,0.0575021,0.0188066,0.0919542,0.0837104,0.111083,0.0188066,0.104587,flood
0.0350769,0.10891,0.000307692,0.0814303,0.00369231,0.0659868,0.209538,0.0530643,0.198154,0.165542,0.0195385,0.122671,0.002,0.0504265,0.0107692,0.142254,0.0212308,0.0950861,flood
0.00466629,0.0640686,0.0117364,0.0612735,0.0572681,0.0666472,0.32155,0.112324,0.0552885,0.100131,0.236425,0.128808,0.0410068,0.110492,0.0499152,0.125612,0.0127262,0.0553424,flood
0.0300481,0.17142,0.00480769,0.10158,0.0124199,0.0134319,0.261218,0.157051,0.435497,0.209893,0.28125,0.0589996,0.00240385,0,0.00560897,0.126597,0.0280449,0.163915,flood
0.0222039,0.14243,0.106908,0.0997816,0.0542763,0.209562,0.0945724,0.0472258,0.247533,0.145836,0.192434,0.156497,0.0168586,0,0.0259046,0.0662715,0.00904605,0.0971942,flood
0.102694,0.187058,0.00252525,0.130339,0.180556,0.101798,0.10564,0.110003,0.0467172,0.142709,0.0252525,0.070187,0.023569,0,0.0787037,0.148172,0.037037,0.167253,flood
0.0339985,0.0242187,0.0258684,0.153451,0.00480414,0.0278415,0.0746489,0.143237,0.116038,0.22345,0.282705,0.126986,0.0291944,0,0.014782,0.091353,0.0299335,0.172845,flood
0.0383127,0.164538,0.0193498,0.113438,0.0147059,0.0547084,0.326238,0.0101101,0.143576,0.252551,0.0390867,0.0507928,0.00967492,0.0904243,0.0712074,0.114971,0.0239938,0.147806,flood
0.0753027,0.0774148,0.0118644,0.167144,0.0135593,0.067786,0.0200969,0.0149311,0.169492,0.0963462,0.0329298,0.125283,0.0346247,0.107652,0.0753027,0.10857,0.00605327,0.0749614,flood
0.0152493,0.0868801,0.043695,0.150475,0.0302053,0.126708,0,0,0.00821114,0.0576541,0.0293255,0.0869322,0.0375367,0.16467,0.0143695,0.127277,0.0117302,0.0800878,flood
0.0168042,0.109743,0.0365566,0.108318,0.00648585,0.00943396,0.0135613,0.0138757,0.0026533,0.0121688,0,0,0.0459906,0.113913,0.0280071,0.142414,0.132075,0.145821,flood
0.0447485,0.120675,0.00147929,0.127099,0.0639793,0.0412427,0.0647189,0.00661559,0.134615,0.140132,0,0,0.0140533,0.114817,0.0162722,0.136355,0.10429,0.185938,flood
0.00779327,0.144567,0.100082,0.170228,0.0073831,0.0861006,0.0369155,0.0538332,0.181296,0.264761,0.00123052,0.0312076,0.0225595,0.159256,0.0131255,0.11597,0.0607055,0.226191,flood
0.00762911,0.0328722,0,0.00586854,0.00718897,0.056368,0.113556,0.133958,0.140552,0.100909,0.132189,0.132272,0.408011,0.0775436,0.253961,0.211318,0.0155516,0.0829204,flood
0.0807151,0.0820092,0.035753,0.017805,0.0279884,0.0375419,0.255869,0.160839,0.16125,0.227825,0.0290719,0.14333,0.171723,0.109521,0.0827013,0.0915043,0.272662,0.146396,flood
0.0514286,0.120087,0,0,0.0173469,0.116756,0.0587755,0.162906,0.0308163,0.154253,0.0314286,0.149667,0.0881633,0.0980754,0.101837,0.167222,0.10898,0.136261,flood
0.0200148,0.124471,0.0200148,0.053928,0.522424,0.125274,0.133247,0.123397,0.0635656,0.160313,0.0168643,0.122805,0.000926612,0.0604736,0.0170497,0.0977146,0.00555967,0.0533137,flood
0.00376984,0.02431,0.0511905,0.105763,0.130357,0.141983,0.255357,0.150491,0.127381,0.17917,0.044246,0.0692212,0.0301587,0.114277,0.0125,0.11032,0.0134921,0.0598831,flood
0.0157155,0.195433,0.00165426,0.0414053,0.142266,0.106246,0.276261,0.158411,0.411497,0.308744,0.0752688,0.0852217,0.12531,0.128765,0.0384615,0.173499,0.0239868,0.131005,flood
0.0400641,0.199721,0.00280449,0.147521,0.0372596,0.0351242,0.118189,0.138826,0.279647,0.169504,0.021234,0.184345,0.0985577,0.0645633,0.0829327,0.211615,0.0300481,0.148017,flood
0.0716759,0.138047,0,0.0257366,0.000692521,0.0874454,0.0294321,0.0525419,0.0277008,0.167496,0.0197368,0.153803,0.0554017,0.0648734,0.0152355,0.190535,0.017313,0.102132,flood
0.0233399,0.146422,0.0174227,0.10078,0.0111769,0.0960746,0.0959895,0.108274,0.081854,0.120718,0.387903,0.116859,0.100592,0.0900911,0.0874425,0.181329,0.0180802,0.0926717,flood
0.020475,0.142068,0.0217035,0.170055,0.0200655,0.111855,0.261261,0.111691,0.32801,0.145168,0.148239,0.069442,0.0348075,0,0.018018,0.1248,0.021294,0.0817072,flood
0.0170968,0.0698153,0.0329032,0.158369,0.0306452,0.0909832,0.086129,0.163882,0.0196774,0.250564,0.273226,0.202225,0.0270968,0.0479397,0.0554839,0.0873018,0,0.00580645,flood
0.0146259,0.0539192,0.0302721,0.108591,0.0469388,0.171391,0.0333333,0.140774,0.10068,0.254165,0.0312925,0.181935,0.052381,0.115331,0.0309524,0.0980186,0,0,flood
0.036,0.0349944,0.00125,0.0427604,0.0185,0.0780987,0.051,0.165651,0.131,0.208161,0.05825,0.05556,0.072,0.0293885,0.03375,0.13872,0.01075,0.0410656,flood
0.00456482,0.0114487,0.017955,0.124567,0.0270846,0.179888,0.0797322,0.151135,0.14577,0.224462,0.178028,0.110195,0.0989044,0.107351,0.00273889,0.0489165,0,0.00608643,flood
0.000888889,0.00251416,0.00622222,0.0304861,0.0222222,0.0774596,0.074,0.142078,0.0355556,0.270769,0.194889,0.174747,0.167556,0.0893186,0.0186667,0.0927444,0,0,flood
0.0319237,0.0703538,0.00110558,0.060515,0.0660586,0.0830465,0.186844,0.0606751,0.079602,0.15595,0.277363,0.136847,0.0323383,0,0.0186567,0.104733,0.0322001,0.0779822,flood
0.0858198,0.0853989,0.0223075,0.0928806,0.00753055,0.0432424,0.00127877,0.0686384,0.175334,0.123461,0.0568343,0.111806,0.00483092,0,0.0373686,0.149293,0.0127877,0.102129,flood
0.0147879,0.087083,0.00111607,0.0880494,0.0111607,0.0531217,0.225167,0.103459,0.256836,0.174189,0.0343192,0.101856,0.0375279,0,0.0146484,0.0963919,0.0129743,0.134217,flood
0.00581837,0.0936494,0.000505945,0.0422181,0.00467999,0.0599927,0.272325,0.0654385,0.167721,0.151189,0.0643815,0.0798231,0.0304832,0.072625,0.135467,0.104562,0.00885403,0.0707593,flood
0.00770736,0.0493357,0.0028138,0.0490081,0.0622706,0.063512,0.235747,0.0835523,0.191094,0.146329,0.0604355,0.107792,0.0370688,0.0917918,0.145094,0.114389,0.00954245,0.0667188,flood
0.0142857,0.0435458,0.256429,0.160223,0.109286,0.120308,0.364643,0.153844,0.0457143,0.200049,0.130357,0.191784,0.0596429,0.110245,0.0167857,0.11828,0.0107143,0.0865122,flood
0.00804094,0.0537778,0.082846,0.191976,0.0584795,0.183328,0.171053,0.145062,0.037037,0.259373,0.042154,0.0949657,0.0241228,0.0856973,0.0165692,0.0581477,0,0,flood
0.00505051,0.0236871,0.00909091,0.0669909,0.0537374,0.0539709,0.0511111,0.147687,0.113939,0.233025,0.0529293,0.126778,0.0193939,0.0777905,0.0248485,0.144965,0.00585859,0.0324685,flood
0.0136278,0.0570803,0.00281955,0.0761365,0.0507519,0.0587963,0.0364192,0.103335,0.0237312,0.232576,0.0178571,0.0508485,0.0258459,0.0867808,0.09375,0.149987,0.00963346,0.0591802,flood
0.016441,0.0666823,0.00154739,0.0267147,0.0541586,0.0818247,0.0586074,0.109777,0.104642,0.209348,0.0775629,0.0894854,0.102321,0.0995776,0.016441,0.0853865,0.00270793,0.0153567,flood
0.0685646,0.163474,0.0264635,0.158328,0.0164395,0.07801,0.196071,0.19213,0.410585,0.171594,0.00160385,0.137258,0.00761828,0,0.114675,0.152796,0.0276664,0.149913,flood
0.00977444,0.145802,0.0109023,0.17988,0.0541353,0.0919368,0.249248,0.127282,0.319549,0.044374,0.0778195,0.0365222,0.0548872,0,0.0236842,0.197232,0.0270677,0.131195,flood
0.0622333,0.0997366,0.0245377,0.190747,0.00106686,0.0886145,0.290185,0.0719513,0.0465861,0.137598,0.344595,0.0907248,0.0163585,0.088077,0.0469417,0.112534,0.0241821,0.134108,flood
0.0960317,0.169614,0.0309524,0.110455,0.0047619,0.0860972,0.363095,0.08625,0.307143,0.134921,0.435714,0.0679645,0.0238095,0.166375,0.0757937,0.14591,0.00436508,0.0535585,flood
