%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

% Global features from the images :
@ATTRIBUTE  Black_Pixel_Global NUMERIC
@ATTRIBUTE  Airs_Global NUMERIC
@ATTRIBUTE  Length_Area_Global NUMERIC
@ATTRIBUTE  Mass_Center_X_Global NUMERIC
@ATTRIBUTE  Mass_Center_Y_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Global NUMERIC
% Features from the images splited in 9 : 
@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person, police, road-block}

@DATA
0.0960154,0.0991092,0.0595969,0.517562,0.560051,17,0.0345238,0.00376984,0.854273,0.791667,0.0619048,0.0511905,0.511848,0.715314,0.138492,0.130357,0.477409,0.472336,0.140873,0.120437,0.524721,0.580354,0.153175,0.110516,0.672068,0.631465,0.0646825,0.044246,0.74626,0.536222,0.093254,0.0265873,0.547639,0.354552,0.114286,0.0125,0.666497,0.287539,0.0698413,0.0134921,0.296327,0.267413,flood
0.103141,0.264502,0.0882751,0.386666,0.533782,13,0.0683871,0.0170968,0.730061,0.637175,0.11871,0.0329032,0.437939,0.674214,0.0819355,0.0306452,0.33655,0.516968,0.135484,0.086129,0.582425,0.442519,0.189032,0.0454839,0.450265,0.592083,0.142581,0.273226,0.349582,0.496868,0.10129,0.0270968,0.4225,0.612186,0.0967742,0.0554839,0.447692,0.199163,0.0129032,0,0,0,flood
0.113721,0.232177,0.134069,0.440774,0.577189,17,0.0564626,0.0146259,0.834154,0.716252,0.113605,0.0278912,0.233147,0.376329,0.172789,0.0469388,0.450064,0.527892,0.116327,0.0323129,0.73909,0.583489,0.187075,0.0952381,0.558373,0.482974,0.153741,0.0312925,0.305301,0.55392,0.116327,0.052381,0.483627,0.512075,0.101361,0.0309524,0.475967,0.245614,0.00340136,0,0,0,flood
0.0936639,0.0772176,0.0904423,0.438124,0.574452,18,0.0475,0.036,0.807467,0.752598,0.048,0.00425,0.0895555,0.508889,0.0705,0.0185,0.679178,0.618832,0.149,0.03925,0.570483,0.570662,0.194,0.18875,0.538497,0.559465,0.107,0.05825,0.355421,0.485721,0.0755,0.072,0.256757,0.373311,0.1175,0.03375,0.625703,0.176257,0.0455,0.01075,0.232234,0.170863,flood
0.0981366,0.193495,0.126469,0.370416,0.601312,16,0.0194766,0.00456482,0.93239,0.866667,0.133901,0.017955,0.222414,0.415069,0.13025,0.0362142,0.430315,0.706753,0.13451,0.0797322,0.74136,0.589469,0.194157,0.15916,0.566913,0.521447,0.08521,0.178028,0.155182,0.41003,0.116859,0.0471698,0.330501,0.361005,0.0614729,0.00273889,0.452541,0.090549,0.0115642,0,0,0,flood
0.0912889,0.0860786,0.0836616,0.508249,0.495062,17,0.0102222,0.000888889,0.915,0.922222,0.0373333,0.00622222,0.124359,0.810684,0.0755556,0.0222222,0.673261,0.555072,0.139556,0.074,0.671158,0.614306,0.213778,0.034,0.515899,0.552219,0.168444,0.194889,0.346166,0.427893,0.0924444,0.167556,0.243407,0.339344,0.0946667,0.0186667,0.565135,0.1606,0.0168889,0,0,0,flood
0.119951,0.0802861,0.129997,0.605575,0.538115,15,0.055,0.0142857,0.827529,0.667693,0.117857,0.256429,0.488136,0.578208,0.0928571,0.139286,0.521806,0.720847,0.113571,0.364643,0.67626,0.653436,0.198571,0.0232143,0.350326,0.549024,0.222857,0.127143,0.432275,0.569332,0.107857,0.0596429,0.394402,0.289358,0.115714,0.0328571,0.624211,0.355107,0.075,0.0107143,0.395852,0.102513,flood
0.097561,0.326193,0.126063,0.513292,0.372878,16,0.0653021,0.00804094,0.774391,0.563823,0.143762,0.082846,0.39776,0.27317,0.133528,0.0609162,0.349223,0.414414,0.115984,0.171053,0.645074,0.47155,0.209552,0.00146199,0.455723,0.402666,0.08577,0.0365497,0.376637,0.355811,0.0760234,0.0241228,0.301875,0.499914,0.0623782,0.0165692,0.370212,0.194801,0,0,0,0,flood
0.0935188,0.0648996,0.115047,0.545207,0.500663,18,0.030303,0.00505051,0.849439,0.809571,0.0674747,0.00909091,0.175758,0.517078,0.11596,0.0537374,0.70202,0.689321,0.107071,0.0531313,0.63429,0.513392,0.18303,0.107475,0.325445,0.420865,0.126869,0.0529293,0.297399,0.560166,0.0638384,0.0193939,0.255372,0.501515,0.123636,0.0294949,0.630906,0.368918,0.0347475,0.00585859,0.114195,0.241837,flood
0.0925984,0.106171,0.0996741,0.538834,0.492894,26,0.0554511,0.0136278,0.765969,0.689137,0.0709586,0.00281955,0.112801,0.269424,0.0671992,0.0415883,0.634223,0.635073,0.081297,0.0364192,0.629177,0.393679,0.200188,0.0237312,0.624756,0.524036,0.112782,0.0171523,0.479127,0.360778,0.0906955,0.0258459,0.396099,0.539393,0.112312,0.09375,0.636332,0.238901,0.0615602,0.00963346,0.259077,0.160183,flood
0.0772087,0.131029,0.0834405,0.340474,0.604271,23,0.0638298,0.016441,0.530454,0.751387,0.0359768,0.00154739,0.0248485,0.258156,0.073501,0.0541586,0.595512,0.559067,0.0820116,0.0468085,0.292019,0.460223,0.175629,0.084913,0.48416,0.67211,0.073501,0.0775629,0.246122,0.43663,0.108317,0.0858801,0.31444,0.354567,0.0789168,0.016441,0.447783,0.169085,0.0185687,0.00270793,0.0862049,0.0902398,flood
0.129038,0.0538481,0.143819,0.555012,0.601389,13,0.0725624,0.026833,0.813087,0.6893,0.0589569,0.00604686,0.0716175,0.500686,0.0801209,0.042706,0.798701,0.563733,0.108088,0.0238095,0.563639,0.593101,0.265306,0.225624,0.511674,0.499023,0.155707,0.0468632,0.36291,0.549249,0.114135,0.015873,0.675769,0.508634,0.153439,0.0204082,0.484886,0.517356,0.1678,0.0495087,0.306577,0.337976,flood
0.203003,0.0522523,0.255068,0.542925,0.631826,7,0.0018018,0,0,0,0.201802,0.0189189,0.252445,0.490714,0.241441,0.120721,0.473841,0.693004,0.124324,0.0126126,0.801829,0.553603,0.264865,0.101802,0.38861,0.34418,0.145946,0.118018,0.112613,0.333333,0.347748,0.169369,0.595405,0.523233,0.241441,0.216216,0.478608,0.52466,0.254054,0.0531532,0.342112,0.255739,flood
0.130088,0.129065,0.0757109,0.378982,0.657958,12,0.0178891,0,0,0,0.194097,0.009839,0.477692,0.502124,0.0742397,0.0125224,0.754108,0.75641,0.0599284,0.0384615,0.833857,0.665974,0.221825,0.211986,0.386948,0.48146,0.126118,0.078712,0.280896,0.532791,0.170841,0.088551,0.356181,0.57726,0.18068,0.0210197,0.459055,0.463243,0.169052,0.0496422,0.352266,0.248082,flood
0.12345,0.102493,0.105153,0.505578,0.499343,16,0.0585938,0.030971,0.822537,0.719182,0.111607,0.0203683,0.176473,0.177713,0.0837054,0.0267857,0.735918,0.538872,0.0965402,0.0678013,0.726558,0.459362,0.265067,0.0030692,0.537142,0.459827,0.161272,0.031529,0.464522,0.492852,0.109375,0.0290179,0.403407,0.515974,0.148438,0.0147879,0.669297,0.293167,0.0758929,0.031529,0.318198,0.250134,flood
0.125083,0.0629471,0.112873,0.537829,0.519123,13,0.00136054,0,0,0,0.104762,0.0183673,0.119984,0.449678,0.0863946,0.0163265,0.775452,0.57219,0.136054,0.0496599,0.575366,0.478583,0.244898,0.130952,0.358721,0.447857,0.120408,0.0170068,0.386381,0.364637,0.153061,0.0595238,0.486521,0.33762,0.217007,0.0312925,0.387664,0.337561,0.070068,0.0333333,0.235719,0.379357,flood
0.111028,0.0266299,0.126487,0.421216,0.496262,25,0.0284091,0.00359848,0.275758,0.893889,0.0689394,0.0736742,0.536006,0.798563,0.12803,0.16553,0.398944,0.452617,0.179167,0.310606,0.368325,0.494333,0.203409,0.102841,0.419956,0.281792,0.0590909,0.0244318,0.505556,0.485,0.142045,0.275189,0.560576,0.283913,0.0753788,0.0376894,0.571251,0.280631,0.125758,0.0170455,0.375568,0.593646,flood
0.0881129,0.0278677,0.102894,0.442511,0.4851,30,0.0594923,0,0,0,0.00951877,0,0,0,0.0988895,0.0510312,0.373167,0.355986,0.156002,0.00661026,0.402574,0.288222,0.194077,0.0284241,0.335347,0.303579,0.0682179,0.00224749,0.330645,0.434426,0.124008,0.56293,0.162149,0.307317,0.0846113,0.00594923,0.619528,0.287975,0.0761502,0.00634585,0.324535,0.425404,flood
0.0837621,0.0495362,0.0995138,0.44891,0.597016,21,0.0197256,0.00371641,0.912879,0.850943,0.0594626,0.0120069,0.490436,0.75812,0.0751858,0.0221555,0.498036,0.707633,0.104345,0.0235849,0.63188,0.69229,0.109491,0.0277301,0.527933,0.589883,0.115495,0.0325901,0.290462,0.413148,0.114637,0.0200114,0.422036,0.43153,0.124929,0.0220126,0.468115,0.421748,0.0288736,0.00128645,0.0925325,0.190139,flood
0.090852,0.22082,0.0872095,0.615668,0.476106,26,0.0114322,0.00142903,0.464496,0.443585,0.080343,0.0265164,0.427923,0.697252,0.107336,0.224198,0.4009,0.759957,0.0898698,0.0265164,0.770483,0.681064,0.101302,0.0138139,0.398266,0.541425,0.107653,0.0366783,0.522477,0.309017,0.105113,0.0381073,0.400488,0.272956,0.143855,0.247221,0.563822,0.397684,0.0717688,0.01953,0.348232,0.402179,flood
0.0759709,0.0848301,0.0845188,0.435636,0.447189,27,0.0220588,0.00220588,0.855699,0.904398,0.0181373,0.00330882,0.416667,0.425397,0.0772059,0.0278186,0.546639,0.507579,0.0901961,0.130147,0.576021,0.454975,0.135049,0.104902,0.656012,0.578433,0.112255,0.178064,0.413,0.51929,0.105147,0.119975,0.371715,0.291694,0.0879902,0.0871324,0.557139,0.340545,0.0421569,0.00428922,0.227924,0.230672,flood
0.110661,0.124799,0.146958,0.592456,0.445464,19,0.0862637,0.064011,0.651521,0.476553,0.100549,0.00192308,0.325374,0.366865,0.107143,0.0436813,0.626637,0.526052,0.138462,0.0516484,0.543879,0.391185,0.179121,0.342857,0.559892,0.582533,0.18022,0.12967,0.381704,0.528234,0.0741758,0.0502747,0.223579,0.484569,0.112637,0.0302198,0.432536,0.336402,0.0192308,0,0.115385,0.0428571,flood
0.127667,0.0270255,0.151578,0.45616,0.561408,8,0.0339506,0.00308642,0.437757,0.408779,0.208848,0.037037,0.407603,0.489888,0.095679,0.0643004,0.530787,0.657407,0.233539,0.149177,0.725381,0.552245,0.126543,0.439815,0.553598,0.560652,0.25,0.0432099,0.322024,0.326097,0.122428,0.0401235,0.401747,0.530978,0.0895062,0.00462963,0.490123,0.0853909,0.145062,0,0,0,flood
0.104531,0.0653896,0.119512,0.438929,0.548849,9,0.000862069,0,0,0,0.206897,0.0586207,0.456854,0.3518,0.0862069,0.0211207,0.708239,0.567476,0.0913793,0.037931,0.699061,0.452485,0.175862,0.10819,0.488568,0.305365,0.20431,0.10819,0.366605,0.336369,0.109483,0.0193966,0.502038,0.705648,0.0793103,0.0168103,0.525238,0.118117,0.00775862,0,0.05,0.0517241,flood
0.0982993,0.0624575,0.101187,0.537245,0.446694,15,0.0409266,0.0034749,0.868082,0.804422,0.142857,0.0891892,0.31974,0.209717,0.0857143,0.0339768,0.478053,0.763112,0.117375,0.0397683,0.696367,0.586716,0.202317,0.126641,0.565185,0.523921,0.149807,0.0876448,0.245563,0.361085,0.0903475,0.0837838,0.298256,0.427936,0.0664093,0.0111969,0.476343,0.111993,0.112741,0,0,0,flood
0.100398,0.0728319,0.129895,0.493429,0.379332,12,0.0492063,0.0162698,0.808951,0.785873,0.17619,0.00436508,0.449967,0.450658,0.130159,0.0424603,0.361399,0.485955,0.142063,0.0789683,0.560255,0.498651,0.185714,0.119841,0.469057,0.362228,0.11746,0.0428571,0.450123,0.341583,0.0936508,0.065873,0.294114,0.466327,0.0230159,0,0.166667,0.0428571,0,0,0,0,flood
0.105097,0.00101281,0.133132,0.398984,0.627499,21,0.0478448,0.00969828,0.813175,0.599217,0.0758621,0.0142241,0.308956,0.474393,0.0883621,0.0336207,0.243594,0.25576,0.134052,0.0952586,0.611678,0.577686,0.179741,0.465302,0.444766,0.259585,0.136207,0.28125,0.20693,0.500921,0.0922414,0.223922,0.200448,0.405549,0.0943966,0.0209052,0.430554,0.311434,0.0965517,0.0176724,0.38799,0.311727,flood
0.119685,0.0916448,0.151698,0.517918,0.630977,19,0.00554939,0,0.947589,0.918301,0.100999,0.0152608,0.164628,0.591064,0.0799112,0.00166482,0.516358,0.706943,0.140954,0.0471698,0.760124,0.605219,0.191454,0.111265,0.419388,0.598359,0.201998,0.284129,0.134214,0.27505,0.104329,0.0524417,0.368288,0.636585,0.132075,0.0194229,0.619297,0.477607,0.129856,0.0208102,0.421619,0.425776,flood
0.11038,0.00589669,0.122661,0.506788,0.581304,24,0.054386,0.0160088,0.794889,0.710766,0.0828947,0.0212719,0.393693,0.517361,0.113158,0.145175,0.224509,0.293929,0.113158,0.077193,0.694254,0.595277,0.262719,0.0247807,0.557127,0.379107,0.123246,0.120833,0.333091,0.326071,0.0982456,0.0291667,0.443017,0.560908,0.0899123,0.0166667,0.538633,0.362691,0.0649123,0.016886,0.289581,0.172912,flood
0.116712,0.242887,0.140012,0.446296,0.403832,21,0.0697802,0.0802198,0.790846,0.634681,0.111538,0.00934066,0.339647,0.342628,0.131868,0.294231,0.41105,0.672015,0.173077,0.102473,0.498854,0.473935,0.174725,0.0730769,0.557113,0.557771,0.078022,0.00247253,0.320513,0.455556,0.151099,0.0521978,0.651116,0.687872,0.107143,0.0228022,0.56699,0.280077,0.0637363,0.0151099,0.257359,0.185934,flood
0.0980633,0.0411028,0.0927624,0.513917,0.42475,23,0.0309917,0.00557851,0.872051,0.836605,0.0942149,0.0088843,0.285568,0.475643,0.102893,0.0303719,0.492424,0.446638,0.168595,0.0640496,0.564202,0.460875,0.169421,0.263223,0.675893,0.351304,0.113223,0.061157,0.384024,0.323722,0.096281,0.00847107,0.372159,0.238873,0.0760331,0.0121901,0.491051,0.24145,0.0421488,0.00826446,0.220574,0.131778,flood
0.119501,0.136126,0.153013,0.52148,0.338963,25,0.078373,0.0347222,0.612644,0.307439,0.126984,0.0374504,0.376916,0.522898,0.160218,0.0644841,0.28273,0.501243,0.0372024,0.00496032,0.846875,0.852381,0.135417,0.0364583,0.454018,0.622194,0.167659,0.0354663,0.321615,0.465608,0.116071,0.00496032,0.597656,0.115079,0.13244,0.014881,0.328465,0.551737,0.121528,0.0600198,0.171244,0.50287,gas
0.108444,0.471508,0.124664,0.357748,0.315914,21,0.0748988,0.00708502,0.540741,0.297999,0.107692,0.0433198,0.396863,0.552427,0.110121,0.0220648,0.437326,0.500645,0.0574899,0.0178138,0.713137,0.764347,0.145344,0.0398785,0.290084,0.486203,0.106478,0.0402834,0.465986,0.68491,0.18583,0.311943,0.443858,0.335815,0.157085,0.145142,0.335106,0.472582,0.0360324,0.059919,0.205653,0.492664,gas
0.110194,0.0390028,0.121202,0.356234,0.679328,21,0.0491551,0.016385,0.686874,0.687101,0.127496,0.134921,0.388889,0.635047,0.0865335,0.00614439,0.287097,0.624339,0.00614439,0,0,0,0.152074,0.455965,0.391129,0.42996,0.184844,0.214542,0.261694,0.423214,0.187916,0.0675883,0.478251,0.604533,0.166923,0.0770609,0.521889,0.420588,0.0430108,0.0030722,0.185484,0.142101,gas
0.148902,0.0789822,0.138677,0.469858,0.470305,18,0.0993548,0.0667742,0.624837,0.37339,0.18129,0.150645,0.343588,0.46392,0.132903,0.127097,0.256784,0.695926,0.0948387,0.0729032,0.633024,0.676003,0.127097,0.108065,0.404271,0.495688,0.236129,0.201935,0.285161,0.500215,0.215484,0.0874194,0.60867,0.572135,0.208387,0.251935,0.419372,0.425302,0.0541935,0.0193548,0.191398,0.850333,gas
0.107939,0.0899697,0.110119,0.292097,0.535137,16,0.0953437,0.02051,0.557438,0.348023,0.189024,0.296286,0.486377,0.703271,0.00443459,0,0,0,0.145787,0.0399113,0.664079,0.691591,0.176829,0.0396341,0.271421,0.352753,0.0232816,0,0,0,0.16796,0.0388027,0.61195,0.369443,0.108647,0.136364,0.349621,0.182547,0.0997783,0.0130266,0.484217,0.443428,gas
0.135678,0.0175832,0.158853,0.436228,0.370224,9,0.132435,0.0106622,0.103292,0.402694,0.181818,0.41807,0.385789,0.505365,0.0246914,0.0476992,0.0954733,0.598653,0.140292,0.0398429,0.430193,0.450088,0.144781,0.0606061,0.324027,0.536827,0.249158,0.026936,0.264257,0.506126,0.0381594,0.00224467,0.895062,0.646465,0.167228,0.286195,0.27284,0.409217,0.142536,0.020202,0.231367,0.227647,gas
0.134551,0.223007,0.101975,0.398474,0.395587,9,0.148649,0.0337838,0.519881,0.501621,0.120656,0.0912162,0.348112,0.493942,0.111969,0.0458494,0.349504,0.532508,0.19112,0.320946,0.349432,0.170045,0.190154,0.0144788,0.583636,0.429318,0.161197,0.106178,0.512457,0.333333,0.0897683,0,0.455357,0.324324,0.165058,0.0511583,0.225676,0.687576,0.0984556,0.00337838,0.5625,0.181757,gas
0.135146,0.030356,0.12647,0.644568,0.509003,7,0.150588,0.124118,0.342029,0.353351,0.121176,0.0170588,0.515556,0.565359,0.102353,0.0423529,0.575333,0.636275,0.0917647,0.0176471,0.556667,0.132353,0.216471,0.07,0.410649,0.356167,0.187059,0.138824,0.418307,0.453434,0.0223529,0,0,0,0.194118,0.262941,0.373333,0.503994,0.203529,0.0582353,0.511752,0.532161,gas
0.182613,0.0379634,0.207045,0.524397,0.422523,8,0.169415,0.454273,0.150369,0.326102,0.208396,0.0254873,0.312052,0.25856,0.146927,0.041979,0.630435,0.344828,0.137931,0.0472264,0.574879,0.227826,0.278861,0.0157421,0.254403,0.321149,0.17991,0.366567,0.387578,0.598029,0.134933,0.0157421,0.714047,0.515031,0.196402,0.136432,0.371041,0.354832,0.232384,0.0442279,0.280998,0.272989,gas
0.139263,0.121869,0.143691,0.365407,0.316395,8,0.153017,0.143319,0.196495,0.427458,0.15194,0.00107759,0.38465,0.248148,0.144397,0.0404095,0.136574,0.540376,0.125,0.0269397,0.685757,0.229885,0.161638,0.0328664,0.461449,0.351851,0.15625,0.0393319,0.415736,0.176098,0.108836,0.100216,0.731447,0.437157,0.135776,0.0721983,0.415179,0.473921,0.155172,0.0474138,0.477555,0.490969,gas
0.129861,0.0631448,0.148965,0.316786,0.357383,11,0.171171,0.178378,0.290833,0.385811,0.0927928,0.278378,0.393951,0.711511,0.107207,0.0274775,0.284392,0.779958,0.090991,0.00720721,0.244444,0.0810811,0.243243,0.0513514,0.335735,0.224313,0.12973,0.0193694,0.768827,0.149149,0.0738739,0.0445946,0.818357,0.676263,0.17027,0.00585586,0.254982,0.329115,0.118919,0.0157658,0.35463,0.353854,gas
0.144195,0.0633193,0.126062,0.378939,0.298457,5,0.116379,0.103987,0.132375,0.499777,0.217672,0.0274784,0.537712,0.500422,0.141164,0.168642,0.112069,0.84375,0.112069,0.117996,0.681035,0.356771,0.204741,0.0899784,0.586617,0.372371,0.174569,0.0851293,0.518582,0.101736,0.125,0.0118534,0.888752,0.651042,0.105603,0.0193966,0.336207,0.701389,0.113147,0.00269397,0.472906,0.529762,gas
0.125951,0.0097962,0.127141,0.542538,0.416038,11,0.228935,0.0937997,0.598888,0.527513,0.0620032,0.234102,0.0319535,0.288956,0.115262,0.0659777,0.145845,0.509738,0.143084,0.027027,0.809919,0.436607,0.139905,0.0174881,0.189477,0.258035,0.146264,0.0294118,0.639259,0.315356,0.100159,0.0151033,0.472222,0.269269,0.108903,0.00834658,0.10049,0.346096,0.107313,0.0127186,0.596405,0.408837,gas
0.115831,0.0800525,0.101466,0.408612,0.482064,14,0.0952381,0.0156642,0.248066,0.512557,0.12218,0.0388471,0.445649,0.593168,0.0902256,0.0388471,0.200982,0.658685,0.156642,0.129073,0.517451,0.397736,0.149123,0.130639,0.374288,0.397463,0.14599,0.0325815,0.648814,0.470767,0.172932,0.0281955,0.713797,0.415019,0.0645363,0.035401,0.451277,0.491471,0.0689223,0.0018797,0.217184,0.221197,gas
0.146187,0.125264,0.130782,0.337272,0.258249,9,0.165657,0.0444444,0.40327,0.412236,0.172727,0.268182,0.522955,0.280624,0.0626263,0.0176768,0.17328,0.844517,0.210101,0.0434343,0.720196,0.376221,0.171717,0.0146465,0.57963,0.536448,0.172727,0.0343434,0.672862,0.405057,0.119192,0.0151515,0.836667,0.843434,0.140404,0.0237374,0.583165,0.344965,0.117172,0.0378788,0.292172,0.360882,gas
0.0899735,0.00550258,0.112416,0.359568,0.120994,22,0.0959168,0.0225347,0.253139,0.51966,0.0866718,0.0437211,0.528596,0.262676,0.0843606,0.0152157,0.34278,0.337031,0.0446841,0.00404468,0.580988,0.109295,0.134438,0.0839753,0.0995796,0.182315,0.0885978,0.0246533,0,0,0,0,0,0,0.184515,0.0163713,0,0,0.096302,0.00616333,0,0,gas
0.102929,0.0646781,0.110691,0.547444,0.393904,25,0.11666,0.0537552,0.404097,0.381186,0.094167,0.042318,0.304026,0.412181,0.112085,0.0627144,0.513291,0.435611,0.0697674,0.015631,0.52574,0.208295,0.135722,0.280404,0.0581395,0.268215,0.0857796,0.00457491,0.348837,0.393443,0.00152497,0,0,0,0.136866,0.223027,0.613953,0.585738,0.162409,0.0293557,0.260207,0.616473,gas
0.0936637,0.00964618,0.110914,0.428134,0.3532,22,0.133266,0.276316,0.317194,0.319361,0.11471,0.0156883,0.812351,0.36494,0.0843455,0.00354251,0.420473,0.197643,0.0748988,0.00674764,0.798077,0.553606,0.082996,0.0106275,0.578671,0.255981,0.0711876,0.00877193,0.430449,0.938012,0.0914305,0.00657895,0.658769,0.78343,0.118084,0.334683,0.236586,0.310625,0.0792848,0.0055668,0.831608,0.58894,gas
0.101786,0.0300768,0.11522,0.617818,0.382718,19,0.0810622,0.0564291,0.486422,0.521943,0.129979,0.068833,0.606116,0.493691,0.132075,0.064116,0.401184,0.173943,0.0821104,0.00856045,0.703544,0.434323,0.0828092,0.00803634,0.753086,0.290309,0.0796646,0.00908456,0.674691,0.540977,0.0953878,0.0871768,0.338277,0.340287,0.148847,0.0351153,0.483041,0.534404,0.100978,0.00646401,0.551505,0.653302,gas
0.0966596,0.104815,0.108751,0.63098,0.502237,22,0.0528877,0.00940947,0.426812,0.673466,0.113238,0.0759247,0.581166,0.516432,0.113887,0.0162232,0.376114,0.262112,0.0574302,0.00178456,0.820652,0.720149,0.131733,0.0269306,0.293665,0.27062,0.0960415,0.0100584,0.634755,0.561137,0.0548345,0.0100584,0.824731,0.391887,0.158014,0.0243348,0.398765,0.663074,0.0950681,0.0155743,0.603557,0.629138,gas
0.100244,0.108523,0.100614,0.397954,0.332211,13,0.108859,0.120495,0.315747,0.559669,0.102853,0.0172673,0.60073,0.279552,0.102853,0.048048,0.16399,0.330096,0.0735736,0.00713213,0.554167,0.145946,0.138138,0.0472973,0.468562,0.383147,0.150901,0.0142643,0.42607,0.474651,0.144144,0,0,0,0.102102,0.00863363,0.46918,0.694938,0.162162,0.0311562,0.265523,0.405052,gas
0.120843,0.0913091,0.119246,0.514841,0.363377,15,0.121989,0.0454545,0.476793,0.492922,0.160839,0.13481,0.371752,0.449351,0.114219,0.019425,0.456285,0.577232,0.0986791,0.012432,0.437198,0.24935,0.0940171,0.0322455,0.531298,0.330459,0.213675,0.0213675,0.320651,0.462298,0.135198,0,0,0,0.181041,0.356643,0.269676,0.691477,0.111888,0.0167055,0.374336,0.290662,gas
0.1375,0.193468,0.138376,0.379216,0.287877,8,0.2079,0.295738,0.350771,0.403176,0.0748441,0.0223493,0.105235,0.336712,0.132017,0.0348233,0.247053,0.4307,0.16736,0.0233888,0.500253,0.254382,0.176715,0.018711,0.668896,0.418723,0.14553,0.004158,0.221154,0.351351,0.114345,0.018711,0.735577,0.686937,0.102911,0.0571726,0.530769,0.589189,0.128898,0.0410603,0.685636,0.690924,gas
0.142064,0.10333,0.138802,0.436538,0.241331,8,0.126531,0.0316327,0.380071,0.319577,0.158163,0.0510204,0.503867,0.37288,0.146939,0.0326531,0.571023,0.645942,0.108163,0.0153061,0.354451,0.216563,0.0989796,0.0602041,0.44693,0.387354,0.268367,0.0280612,0.231818,0.131954,0.0377551,0.00714286,0.910714,0.8,0.15,0.247449,0.29,0.511238,0.197959,0.237755,0.21994,0.520952,gas
0.109009,0.0923826,0.106398,0.475555,0.24962,9,0.107831,0.0218228,0.319048,0.360025,0.115533,0.0474968,0.308352,0.497285,0.120668,0.0330552,0.500563,0.527024,0.151476,0.0385109,0.490926,0.402021,0.107831,0.0189345,0.837979,0.447368,0.102696,0.0137997,0.743902,0.729167,0.101412,0.000641849,0.823035,0.566082,0.093068,0.0144416,0.608818,0.428475,0.108472,0.00449294,0.597561,0.473684,gas
0.10309,0.0933925,0.0814288,0.503055,0.311403,15,0.137746,0.114192,0.461396,0.484023,0.149672,0.0554562,0.454882,0.420188,0.0858676,0.0253429,0.298314,0.691128,0.0411449,0.00477042,0.838557,0.110896,0.17412,0.289207,0.37889,0.159272,0.116279,0.0152057,0.748433,0.152196,0.0566488,0,0,0,0.124627,0.0265355,0.715812,0.501034,0.101968,0.015802,0.461538,0.573643,gas
0.114936,0.140134,0.114054,0.352951,0.182508,19,0.107778,0.299722,0.471617,0.166263,0.132778,0.0458333,0.285654,0.26118,0.11,0.0327778,0.204739,0.453308,0.103889,0.0433333,0.568243,0.504971,0.148333,0.0580556,0.574796,0.4497,0.13,0.0680556,0.484337,0.336971,0.0844444,0.0163889,0.632143,0.344974,0.101667,0.0891667,0.437434,0.370958,0.108333,0.0183333,0.24537,0.341481,gas
