%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Length_Area_0 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0.0181969,0.218167,0.00165426,0.0539742,0.11373,0.17777,0.082713,0.154179,0.423077,0.321632,0.0843672,0.0962881,0.12531,0.131671,0.0409429,0.187755,0.0210918,0.139887,flood
0.0400641,0.216814,0.00360577,0.168656,0.0372596,0.102436,0.119391,0.186858,0.26883,0.164624,0.0104167,0.199038,0.0985577,0.0880703,0.0829327,0.221281,0.0300481,0.158203,flood
0.118075,0.155535,0.00623269,0.0290655,0.000692521,0.101503,0.0294321,0.139323,0.0277008,0.227967,0.0197368,0.164323,0.0554017,0.089016,0.0249307,0.221296,0.017313,0.109429,flood
0.0233399,0.197609,0.0272847,0.120812,0.0111769,0.111078,0.0959895,0.0905475,0.0710059,0.12863,0.387903,0.134253,0.100592,0.109999,0.0874425,0.20362,0.0180802,0.0570751,flood
0.020475,0.17532,0.0217035,0.234191,0.0200655,0.124649,0.255938,0.113091,0.287469,0.129552,0.132678,0.0707833,0.027027,0.0791062,0.013923,0.128259,0.021294,0.0879185,flood
0.0170968,0.0752592,0.0329032,0.151283,0.0306452,0.0977419,0.086129,0.156597,0.0454839,0.262924,0.273226,0.224206,0.0270968,0.14181,0.0554839,0.0949703,0,0.0107464,flood
0.0146259,0.0561007,0.0278912,0.116255,0.0469388,0.222489,0.0323129,0.136772,0.0952381,0.255848,0.0312925,0.204344,0.052381,0.124115,0.0309524,0.104943,0,0,flood
0.036,0.0480477,0.00425,0.046464,0.0185,0.0941396,0.03925,0.166447,0.18875,0.227255,0.05825,0.15403,0.072,0.0907756,0.03375,0.126494,0.01075,0.0425174,flood
0.00456482,0.0155547,0.017955,0.138364,0.0362142,0.179575,0.0797322,0.160285,0.15916,0.223959,0.178028,0.142105,0.0471698,0.146998,0.00273889,0.0577241,0,0.011964,flood
0.000888889,0.00510457,0.00622222,0.0325577,0.0222222,0.0933681,0.074,0.161042,0.034,0.280041,0.194889,0.190707,0.167556,0.0941908,0.0186667,0.0997112,0,0,flood
0.0319237,0.136997,0.000829187,0.0667915,0.0807076,0.0978984,0.177999,0.0892566,0.079602,0.156933,0.301548,0.165854,0.0261194,0.0470532,0.0186567,0.107937,0.0322001,0.0841588,flood
0.0858198,0.126737,0.0223075,0.109504,0.00753055,0.0489046,0.0238704,0.120152,0.162972,0.134193,0.0613811,0.121125,0.00809889,0.0422649,0.0217391,0.127575,0.0159136,0.108689,flood
0.0166016,0.0920936,0.00111607,0.0953377,0.0139509,0.068432,0.218192,0.120813,0.256138,0.18462,0.0343192,0.11121,0.0398996,0.0577272,0.0147879,0.0979637,0.0129743,0.143236,flood
0.00581837,0.100088,0.000505945,0.0476884,0.00543891,0.0649849,0.271313,0.118713,0.129395,0.153453,0.0571718,0.0968264,0.036934,0.10997,0.133696,0.108549,0.00885403,0.0757197,flood
0.0090531,0.0592211,0.00599462,0.0559246,0.0622706,0.0701014,0.235747,0.119733,0.172865,0.147847,0.0604355,0.10505,0.0370688,0.104876,0.145094,0.118863,0.00954245,0.0712375,flood
0.0142857,0.0580171,0.256429,0.14022,0.139286,0.130202,0.364643,0.146485,0.0232143,0.201639,0.127143,0.305097,0.0596429,0.18462,0.0328571,0.124975,0.0107143,0.0779884,flood
0.00804094,0.0742158,0.082846,0.182085,0.0609162,0.219492,0.171053,0.141184,0.00146199,0.260671,0.0365497,0.116987,0.0241228,0.091656,0.0165692,0.0615126,0,0,flood
0.00505051,0.0321483,0.00909091,0.0727381,0.0537374,0.148471,0.0531313,0.147927,0.107475,0.248865,0.0529293,0.136318,0.0193939,0.0844684,0.0294949,0.15975,0.00585859,0.0346229,flood
0.0136278,0.0593556,0.00281955,0.0804631,0.0415883,0.0893893,0.0364192,0.101054,0.0237312,0.257729,0.0171523,0.142484,0.0258459,0.0934956,0.09375,0.135501,0.00963346,0.0634041,flood
0.016441,0.0708082,0.00154739,0.0341914,0.0541586,0.0919004,0.0468085,0.106992,0.084913,0.205345,0.0775629,0.121748,0.0858801,0.124809,0.016441,0.0853112,0.00270793,0.0161584,flood
0.102646,0.192354,0.0264635,0.170106,0.0164395,0.100146,0.196071,0.203206,0.399358,0.20077,0.00160385,0.155924,0.00761828,0,0.106255,0.194289,0.0276664,0.160414,flood
0.0308271,0.120502,0.0109023,0.191379,0.0541353,0.108698,0.245113,0.155482,0.297744,0.105171,0.0646617,0.0398489,0.0548872,0.075304,0.0236842,0.234204,0.0270677,0.142337,flood
0.0622333,0.14835,0.0245377,0.204282,0.00106686,0.09821,0.273826,0.0764144,0.0256046,0.11449,0.354196,0.0721173,0.0163585,0.0964166,0.0469417,0.20977,0.0241821,0.140506,flood
0.0960317,0.201553,0.0309524,0.130803,0.0047619,0.116052,0.352778,0.0675601,0.28254,0.150738,0.0519841,0.057455,0.0238095,0.17967,0.0757937,0.15673,0.00436508,0.0683998,flood
0.0419913,0.117333,0.0047619,0.0786957,0.00692641,0.126409,0.0450216,0.144774,0.115584,0.246531,0.454113,0.083877,0.0662338,0.139154,0.0311688,0.0954528,0.102165,0.158809,flood
0.026833,0.062722,0.00604686,0.0549357,0.042706,0.0874221,0.0238095,0.108925,0.225624,0.286039,0.0468632,0.14572,0.015873,0.105642,0.0204082,0.158758,0.0495087,0.221786,flood
0,0,0.0189189,0.189053,0.120721,0.317193,0.0126126,0.114279,0.101802,0.273022,0.118018,0.0823172,0.169369,0.35361,0.216216,0.258395,0.0531532,0.257817,flood
0,0,0.009839,0.196504,0.0125224,0.0785694,0.0384615,0.03662,0.211986,0.246366,0.078712,0.136864,0.088551,0.169148,0.0210197,0.172741,0.0496422,0.186188,flood
0.030971,0.0432299,0.0203683,0.105618,0.0267857,0.0797799,0.0678013,0.105751,0.0030692,0.262691,0.031529,0.168125,0.0290179,0.104627,0.0147879,0.156882,0.031529,0.0615494,flood
0,0,0.0183673,0.087654,0.0163265,0.0906713,0.0496599,0.122467,0.130952,0.245159,0.0170068,0.120715,0.0595238,0.15875,0.0312925,0.201191,0.0333333,0.0723105,flood
0.00359848,0.0216563,0.0736742,0.0840482,0.16553,0.155152,0.310606,0.233048,0.102841,0.182127,0.0244318,0.0654943,0.275189,0.144676,0.0376894,0.0720705,0.0170455,0.146409,flood
0,0,0,0.00270826,0.0510312,0.0694617,0.00661026,0.166416,0.0284241,0.220384,0.00224749,0.0652013,0.56293,0.145853,0.00594923,0.0848088,0.00634585,0.0724501,flood
0.00371641,0.0184181,0.0120069,0.0695309,0.0221555,0.10144,0.0235849,0.116502,0.0277301,0.127926,0.0325901,0.124484,0.0200114,0.167558,0.0220126,0.125343,0.00128645,0.0254734,flood
0.00142903,0.00843326,0.0265164,0.0964661,0.224198,0.143461,0.0265164,0.102778,0.0138139,0.116841,0.0366783,0.116573,0.0381073,0.13148,0.247221,0.137617,0.01953,0.0674863,flood
0.00220588,0.0193586,0.00330882,0.0127974,0.0278186,0.0858798,0.130147,0.107869,0.104902,0.153055,0.178064,0.120524,0.119975,0.131289,0.0871324,0.0876748,0.00428922,0.0373128,flood
0.0382653,0.386579,0,0.0246348,0,0,0.283163,0.0123174,0.163265,0.0246348,0.0102041,0.240804,0.130102,0.292992,0.0586735,0.328486,0,0.0739045,flood
0.0644531,0.330965,0.0488281,0.273093,0,0.0683019,0.0410156,0.0643956,0.167969,0.151559,0.00976562,0.0851523,0.0605469,0.288047,0.0566406,0.196743,0.0410156,0.172361,flood
0.0441176,0.361231,0,0.0235817,0.0110294,0.156718,0.0496324,0.167578,0.161765,0.101049,0.0349265,0.193886,0.0422794,0.211126,0.0422794,0.218698,0.00919118,0.0850814,flood
0.0666667,0.299076,0.0561404,0.267217,0.00701754,0.107215,0.138596,0.135692,0.3,0.100354,0.0140351,0.0692208,0.0947368,0.224604,0.054386,0.324141,0.0333333,0.226898,flood
0.171946,0.405019,0.0904977,0.298154,0,0,0,0,0,0,0,0,0.0723982,0.298618,0.167421,0.168627,0.0520362,0.295726,flood
0.064011,0.0986788,0.00192308,0.129992,0.0436813,0.130105,0.0516484,0.183778,0.342857,0.200816,0.12967,0.212084,0.0502747,0.0884712,0.0302198,0.13104,0,0.0150075,flood
0.00308642,0.0182386,0.037037,0.210485,0.0643004,0.103289,0.149177,0.239742,0.439815,0.203708,0.0432099,0.260807,0.0401235,0.136325,0.00462963,0.0923555,0,0,flood
0,0,0.0586207,0.212075,0.0211207,0.100169,0.037931,0.106091,0.10819,0.232502,0.10819,0.234906,0.0193966,0.10933,0.0168103,0.0911263,0,0.00330037,flood
0.0034749,0.0428779,0.0891892,0.179521,0.0339768,0.0978006,0.0397683,0.170473,0.126641,0.268366,0.0876448,0.167963,0.0837838,0,0.0111969,0.0764577,0,0,flood
0.0162698,0.0532971,0.00436508,0.230802,0.0424603,0.141299,0.0789683,0.190367,0.119841,0.275756,0.0428571,0.147319,0.065873,0.123204,0,0.0192966,0,0,flood
0.00969828,0.0574983,0.0142241,0.11082,0.0336207,0.076217,0.0952586,0.154081,0.465302,0.272504,0.28125,0.178771,0.223922,0.130115,0.0209052,0.101737,0.0176724,0.100465,flood
0,0.00290935,0.0152608,0.102336,0.00166482,0.0841292,0.0471698,0.157521,0.111265,0.216006,0.284129,0.181582,0.0524417,0.131404,0.0194229,0.146221,0.0208102,0.138643,flood
0.0160088,0.0511631,0.0212719,0.0827238,0.145175,0.0802709,0.077193,0.0986252,0.0247807,0.327118,0.120833,0.165711,0.0291667,0.0986738,0.0166667,0.0996839,0.016886,0.0664828,flood
0.0802198,0.0678072,0.00934066,0.135964,0.294231,0.157659,0.102473,0.196321,0.0730769,0.189654,0.00247253,0.107748,0.0521978,0.152048,0.0228022,0.114839,0.0151099,0.0514789,flood
0.00557851,0.0279209,0.0088843,0.111554,0.0303719,0.088759,0.0640496,0.182108,0.263223,0.202265,0.061157,0.125367,0.00847107,0.121249,0.0121901,0.0760647,0.00826446,0.0369751,flood
0.0111111,0.223486,0,0.0321895,0.0133333,0.0473638,0.0111111,0.235425,0.231111,0.339404,0.0422222,0.208569,0.0511111,0.358459,0.0977778,0.250073,0.0177778,0.113268,flood
0.102222,0.370364,0.0133333,0.20749,0.0288889,0.196187,0.00666667,0.0599346,0.0244444,0.128719,0.0111111,0.128758,0.04,0.284756,0.0333333,0.180566,0.0311111,0.136755,flood
0.04125,0.33428,0.02375,0.220313,0.0075,0.0612132,0.35,0.131351,0,0.0237132,0.01875,0.100711,0.08,0.200992,0.02625,0.201999,0.02625,0.119497,flood
0.0215311,0.324737,0,0.0438127,0.0143541,0.126243,0.00119617,0.0590418,0.0299043,0.191006,0,0.0374566,0.155502,0.189771,0.177033,0.259975,0.0287081,0.22583,flood
0.0569853,0.313801,0.0128676,0.209792,0.0238971,0.242061,0.00551471,0.0973724,0,0.028781,0,0,0.106618,0.202881,0.0882353,0.193525,0.0183824,0.202728,flood
0.138841,0.182225,0.0475779,0.168418,0.0216263,0.0924576,0.0168685,0,0.175173,0.235828,0.0990484,0.211672,0.0882353,0,0.0185986,0.13025,0.0263841,0.125417,flood
0.0130495,0.126435,0.0123626,0.171881,0.0494505,0.112969,0.0556319,0.139874,0.0714286,0.159069,0.0260989,0.14515,0.17239,0,0.0103022,0.127688,0.00755495,0.088022,flood
0.0222222,0,0.0265432,0.14839,0.14321,0.182498,0.203086,0.112754,0.0722222,0.115688,0.00864198,0.0464536,0.164815,0.151531,0.0314815,0.270692,0.0296296,0.12648,flood
0.0898109,0.0779988,0.0131303,0.125833,0.0162815,0.0527381,0.331933,0.0520241,0.252101,0.147684,0.298319,0.174605,0.0320378,0.156072,0.0262605,0.23763,0.0147059,0.100883,flood
0.09,0,0.0309091,0.162981,0.115455,0.329225,0.262727,0.0655142,0.07,0.12822,0,0.0175579,0.0336364,0.194385,0.187273,0.184175,0.0254545,0.147475,flood
0.0347222,0.122718,0.0374504,0.158084,0.0644841,0.218578,0.00496032,0.0371732,0.0364583,0.174642,0.0354663,0.200295,0.00496032,0.134278,0.014881,0.1421,0.0600198,0.131869,gas
0.00708502,0.0507035,0.0433198,0.138659,0.0220648,0.113969,0.0178138,0.0603913,0.0398785,0.180333,0.0402834,0.11571,0.311943,0.169275,0.145142,0.183685,0.059919,0.0624492,gas
0.016385,0.0622169,0.134921,0.153462,0.00614439,0.121116,0,0,0.455965,0.138321,0.214542,0.216592,0.0675883,0.215915,0.0770609,0.18162,0.0030722,0.0419043,gas
0.0667742,0.126834,0.150645,0.183696,0.127097,0.146201,0.0729032,0.0981071,0.108065,0.134578,0.201935,0.244489,0.0874194,0.220065,0.251935,0.243866,0.0193548,0.0623213,gas
0.02051,0.120804,0.296286,0.195479,0,0,0.0399113,0.141973,0.0396341,0.181318,0,0,0.0388027,0.174879,0.136364,0.116981,0.0130266,0.100996,gas
0.0191558,0.112204,0.258766,0.177336,0.0512987,0.145118,0.0737013,0,0.101623,0.0764625,0.0948052,0.0642745,0.0795455,0.102241,0.05,0.120127,0.0422078,0.0792828,gas
0.000306373,0.127206,0.346507,0.140669,0.157475,0.165208,0.00153186,0.0704371,0.128983,0.0282553,0.0867034,0,0.0701593,0.093816,0.0291054,0.126545,0.0422794,0.107579,gas
0.0585938,0.145117,0.0490057,0.180376,0.0443892,0.107551,0.0390625,0,0.0294744,0.0951059,0.0298295,0.0935027,0.046875,0.128426,0.00923295,0.0658666,0.107955,0.134675,gas
0.0150123,0.106214,0.0670956,0.160575,0.0407475,0.139939,0.0508578,0.0997683,0.080576,0.213731,0.0294118,0.1402,0.37837,0.185869,0.00980392,0.127151,0.0346201,0.0872605,gas
0.0490891,0.134181,0.0604757,0.0784449,0.042004,0.0780406,0.0288462,0.101601,0.0632591,0.111426,0.0544028,0.119413,0.0172065,0.0770073,0.0129049,0.0758575,0.0473178,0.124462,gas
0.139793,0.175667,0.0414201,0.0549181,0.00517751,0.0491465,0.0655819,0.203794,0.000246548,0.122385,0.0138067,0.142438,0.0428994,0.0511121,0.00690335,0.147409,0.00320513,0.0723075,gas
0.002657,0.144564,0.00628019,0.0541465,0.0229469,0.121937,0.327536,0.180702,0.0123188,0.102489,0.0207729,0.161078,0.0263285,0.101356,0.00410628,0.0717924,0.00338164,0.0304206,gas
0.0253623,0.142793,0.0198068,0.130184,0.00869565,0.125279,0.0318841,0.116316,0.0157005,0.104419,0.00217391,0.146983,0.000966184,0.00398195,0.0205314,0.0938145,0.02657,0.0938287,gas
0.019196,0.132827,0.00496838,0.0937715,0.00971093,0.072698,0.0146793,0.136348,0.0499097,0.161904,0.0169377,0.108893,0.0110659,0.104172,0.0108401,0.0474764,0.00248419,0.017028,gas
0.024375,0.167175,0.044375,0.13114,0.0121875,0.149821,0.00125,0.130912,0.011875,0.13655,0.00375,0.130912,0.003125,0.0825339,0.0221875,0.150352,0.0678125,0.0928112,gas
0.00230083,0.0747347,0.194564,0.116086,0.0526316,0.138782,0.0427092,0,0.367414,0.0859569,0.0336497,0.0622268,0.0616911,0.116844,0.135605,0.117112,0.0411274,0.0867958,gas
0.0651267,0.0700132,0.0418778,0.125796,0.038003,0.108702,0.04769,0.0541385,0.446051,0.0972837,0.0505216,0.0810013,0.0232489,0.152284,0.00834575,0.140956,0.0406855,0.0735374,gas
0.00949779,0.0685535,0.175254,0.11999,0.148842,0.0383281,0.0318761,0.0667754,0.0794952,0.0709941,0.0654437,0,0.0127505,0.065973,0.0360396,0.129545,0.0266719,0.0949,gas
0.0195346,0.0811126,0.00847458,0.0666456,0.266877,0.108282,0.0188164,0.124316,0.0354783,0.106822,0.308245,0.0854907,0.0594657,0.107548,0.0488365,0.0848449,0.0305947,0.0836092,gas
0.036213,0.0745492,0.0213018,0.0879736,0.0582249,0.086923,0.0485207,0,0.0131361,0.035569,0.0128994,0.0737434,0.322722,0.0735808,0.0578698,0.0742556,0.0428402,0.0738704,gas
0.0192308,0.0535941,0.0172065,0.20705,0.0668016,0.0832241,0.0195682,0.159357,0.0630904,0.11061,0.00843455,0.172293,0,0,0.0104588,0.152711,0.00978408,0.0557341,gas
0.0204491,0.193649,0.00200481,0.0680024,0.00441059,0.0714951,0.021652,0.151763,0.0268645,0.132019,0.00761828,0.193282,0.00240577,0.0317212,0.0096231,0.088045,0.00721732,0.133746,gas
0.0338726,0.214016,0.0500506,0.054954,0.0429727,0.199258,0.0166835,0.142162,0.0935288,0.18082,0.0197169,0.121511,0.0970677,0.10153,0,0,0.00303337,0.131877,gas
0.0290476,0.228624,0,0.0301494,0.0228571,0.181669,0.0219048,0.190617,0.0047619,0.0680126,0.0166667,0.158156,0.00619048,0.035768,0.00380952,0.0913445,0.0280952,0.178389,gas
0.0116959,0.108319,0.00840643,0.101508,0.101608,0.107195,0.0102339,0.111742,0.109649,0.095923,0.0215643,0.135252,0,0,0.0157164,0.117959,0.0369152,0.110419,gas
0.0106622,0,0.41807,0.216565,0.0476992,0.0904141,0.0398429,0.159036,0.0606061,0.17644,0.026936,0.289453,0.00224467,0.0306551,0.286195,0.0648952,0.020202,0.163503,gas
0.0337838,0.154338,0.0912162,0.107869,0.0458494,0,0.320946,0.164995,0.0144788,0.185442,0.106178,0.175008,0,0.0520951,0.0511583,0.216305,0.00337838,0.110519,gas
0.124118,0.168409,0.0170588,0,0.0423529,0,0.0176471,0.100502,0.07,0.244375,0.138824,0.213305,0,0.0195963,0.262941,0,0.0582353,0,gas
0.454273,0.127885,0.0254873,0.118823,0.041979,0.175945,0.0472264,0.141525,0.0157421,0.216733,0.366567,0.175087,0.0157421,0.121564,0.136432,0.206216,0.0442279,0.228393,gas
0.143319,0.144094,0.00107759,0.157539,0.0404095,0.141124,0.0269397,0.135779,0.0328664,0.166836,0.0393319,0.155014,0.100216,0,0.0721983,0.145654,0.0474138,0.150194,gas
0.178378,0.233298,0.278378,0.0974892,0.0274775,0.0901386,0.00720721,0.101722,0.0513514,0.238523,0.0193694,0.143966,0.0445946,0,0.00585586,0.166811,0.0157658,0.143574,gas
0.103987,0.0922075,0.0274784,0.228467,0.168642,0.0676191,0.117996,0.0987047,0.0899784,0.236874,0.0851293,0.168752,0.0118534,0.114724,0.0193966,0.155363,0.00269397,0.125644,gas
0.0937997,0.277956,0.234102,0.0137629,0.0659777,0.123209,0.027027,0.140631,0.0174881,0.127864,0.0294118,0.14936,0.0151033,0.0937295,0.00834658,0.0959202,0.0127186,0.109139,gas
0.0156642,0.123322,0.0388471,0.123884,0.0388471,0.104329,0.129073,0.175105,0.130639,0.181406,0.0325815,0.137768,0.0281955,0.18802,0.035401,0.0910555,0.0018797,0.0511972,gas
0.0444444,0.218565,0.268182,0.179178,0.0176768,0.0495191,0.0434343,0.225297,0.0146465,0.160659,0.0343434,0.170182,0.0151515,0.121326,0.0237374,0.138857,0.0378788,0.12294,gas
0.025,0.0970145,0.0465116,0.157297,0.0252907,0.116325,0.0813953,0.10936,0.080814,0.125228,0.0418605,0.0862673,0.0281977,0.130811,0.0517442,0.0992988,0.0502907,0.151442,gas
0.0364662,0.144433,0.125564,0.100352,0.0368421,0.136269,0.0240602,0.119949,0.0454887,0.103573,0.0368421,0,0.114662,0.138472,0.025188,0.119019,0.043609,0.0700187,gas
0.0373677,0.13783,0.0208333,0.13988,0.0168651,0.106263,0.0181878,0.102784,0.0598545,0.11026,0.00694444,0.0490163,0.00859788,0.127317,0.088955,0.12851,0.0525794,0.0892548,gas
0.11011,0.183785,0.354232,0.166955,0.028605,0.12803,0.0960031,0.0772807,0.0242947,0.052114,0.0219436,0.0465955,0.0223354,0.104918,0.0317398,0.147902,0.0148903,0.125734,gas
0.0433404,0.175428,0.064482,0.119957,0.0327696,0.126817,0.0412262,0,0.02537,0,0.0348837,0.052671,0.0257223,0.146453,0.081043,0.11844,0.0250176,0.134719,gas
0.00636364,0.170281,0.00840909,0.0416677,0.120455,0.102748,0.0122727,0.11903,0.0709091,0.128943,0.0245455,0.132275,0.00545455,0.100057,0.0322727,0.106339,0.0286364,0.110761,gas
0.121951,0.154099,0.0934959,0.127861,0.000338753,0.054345,0.0311653,0.177673,0.136179,0.170033,0.0592818,0.177477,0.0050813,0.109207,0.00203252,0.0759764,0.0050813,0.116732,gas
0.0322812,0.155226,0.00251076,0.141635,0.0394548,0.0896365,0.102582,0.225018,0.0208034,0.150194,0.0588235,0.179235,0.00932568,0.0937156,0.00932568,0.11044,0.00824964,0.124213,gas
0.077135,0.167931,0.0578512,0.114252,0.134986,0.129596,0.0272039,0.175417,0.0564738,0.165335,0.0371901,0.130879,0.00860882,0.130267,0.00998623,0.0734635,0.00103306,0.0950008,gas
0.0224806,0.15555,0.0385013,0.0954273,0.0653747,0.108388,0.00878553,0.134319,0.0808786,0.155137,0.0413437,0.112022,0.0175711,0.0766757,0.0219638,0.0473957,0.00180879,0.0952804,gas
0.0225347,0.127313,0.0437211,0.114811,0.0152157,0.102304,0.00404468,0.0532729,0.0839753,0.178475,0.0246533,0.0679722,0,0,0.0163713,0.189182,0.00616333,0.0858476,gas
0.0537552,0.132422,0.042318,0.11764,0.0627144,0.133141,0.015631,0.0676135,0.280404,0.120362,0.00457491,0.0889043,0,0,0.223027,0.154562,0.0293557,0.158084,gas
0.276316,0.16801,0.0156883,0.133139,0.00354251,0.0984528,0.00674764,0.0780362,0.0106275,0.0842117,0.00877193,0.0789012,0.00657895,0.0907716,0.334683,0.147189,0.0055668,0.088007,gas
0.0564291,0.108909,0.068833,0.176915,0.064116,0.129034,0.00856045,0.0846786,0.00803634,0.0828318,0.00908456,0.0826173,0.0871768,0.0866092,0.0351153,0.160605,0.00646401,0.0985054,gas
0.00940947,0.0559828,0.0759247,0.155858,0.0162232,0.129569,0.00178456,0.0571232,0.0269306,0.143973,0.0100584,0.0957158,0.0100584,0.0456,0.0243348,0.174764,0.0155743,0.0972146,gas
0.00225056,0.146958,0.000750188,0.188575,0.0153788,0.149877,0.0311328,0.116102,0.0648912,0.11592,0.0135034,0,0.0457614,0.158632,0.117029,0.159325,0.0225056,0.116492,gas
0.0139535,0,0.0275194,0.183204,0.053876,0.133076,0.0577519,0,0.0271318,0,0.0112403,0.101271,0.0155039,0.0974501,0.0604651,0.145288,0.0341085,0.0928529,gas
0.306452,0.129648,0.191705,0.153524,0.0156682,0.152655,0.0354839,0,0.00875576,0.129818,0.0165899,0,0.0271889,0.16003,0.021659,0.10375,0.0235023,0.119412,gas
0.0134259,0.242799,0.0152778,0.1298,0.0412037,0.136967,0.0412037,0.118436,0.00787037,0,0.00740741,0.101987,0.0861111,0.144122,0.0768519,0.156411,0.0268519,0.159555,gas
0.103223,0.195264,0.0204704,0.141523,0.097561,0.0628159,0.0400697,0,0.0174216,0.109355,0.0265679,0,0.0261324,0.0994376,0.0988676,0.0665992,0.0143728,0.121094,gas
0.120495,0.103546,0.0172673,0.117158,0.048048,0.111583,0.00713213,0.0905169,0.0472973,0.174559,0.0142643,0.188348,0,0,0.00863363,0.107102,0.0311562,0.188854,gas
0.0454545,0.14015,0.13481,0.19228,0.019425,0.123156,0.012432,0.104111,0.0322455,0.123607,0.0213675,0.251645,0,0,0.356643,0.127792,0.0167055,0.126238,gas
0.295738,0.17134,0.0223493,0.111596,0.0348233,0.173208,0.0233888,0.185225,0.018711,0.198896,0.004158,0.152032,0.018711,0.124857,0.0571726,0.123861,0.0410603,0.158537,gas
0.0316327,0.164281,0.0510204,0.196058,0.0326531,0.154282,0.0153061,0.124617,0.0602041,0.1256,0.0280612,0.266309,0.00714286,0,0.247449,0.162993,0.237755,0.219374,gas
0.0218228,0.131006,0.0474968,0.138864,0.0330552,0.106662,0.0385109,0.133383,0.0189345,0.102096,0.0137997,0.0942788,0.000641849,0.0391795,0.0144416,0.0994109,0.00449294,0.101153,gas
0.114192,0.179485,0.0554562,0.198683,0.0253429,0.0903705,0.00477042,0.043742,0.289207,0.16698,0.0152057,0.110166,0,0,0.0265355,0.146448,0.015802,0.153804,gas
0.299722,0.1091,0.0458333,0.133233,0.0327778,0.14052,0.0433333,0.13529,0.0580556,0.183651,0.0680556,0.117473,0.0163889,0.0947671,0.0891667,0.114005,0.0183333,0.0979493,gas
0.0254289,0.0920573,0.153799,0.279578,0.0330882,0.120548,0.0272672,0.156893,0.0217525,0.156595,0.0284926,0.139902,0.0867034,0.242775,0.0186887,0.0921205,0.0223652,0.0628294,gas
0.0193866,0.113091,0.212095,0.217312,0.0318287,0.0952024,0.073206,0.119234,0.0211227,0.169502,0.0286458,0.136494,0.00578704,0.106115,0.00376157,0.0861176,0.0318287,0.125881,gas
0.203668,0.226696,0.0209138,0.163153,0.00643501,0,0.352638,0.139566,0.0122265,0.273206,0.0222008,0.119925,0.0701416,0.0832749,0.0299228,0.153424,0.137709,0.124311,gas
0.0632319,0.115146,0.044831,0.104987,0.00719304,0.118025,0.0620609,0.129699,0.011375,0.149309,0.141686,0.160435,0.029274,0.0973889,0.00552024,0.053696,0.0115423,0.0402759,gas
0.0160264,0.101892,0.035723,0.112813,0.242721,0.105227,0.00354783,0.0520283,0.150966,0.0915804,0.0203083,0.161089,0,0,0.0159041,0.0992046,0.0354783,0.0717456,gas
0.0178715,0.113069,0.00725611,0.0683251,0.00900296,0.0916742,0.00550927,0.133819,0.0143779,0.110085,0.0198871,0.073665,0.00644988,0.0674867,0.0330556,0.0460761,0.00483741,0.0685095,gas
0.0125288,0.0777909,0.0367224,0.0935092,0.0649482,0.0794951,0.140985,0.105707,0.1947,0.174261,0.014977,0.096023,0.00504032,0.07866,0.00720046,0.0631769,0.000864055,0.0666587,gas
0.044181,0.116341,0.0103718,0.0801593,0.0154903,0.0970613,0.00727371,0.0931132,0.00457974,0.095014,0.0122575,0.0949925,0.00956358,0.0876212,0.0253233,0.0442721,0.0167026,0.0768136,gas
0.0698006,0.0776144,0.324074,0.132672,0.0715812,0.157889,0.0986467,0.186047,0.0238604,0.13634,0.0195869,0.0616079,0.00534188,0.0668464,0.0156695,0.126014,0.0192308,0.085963,gas
0.00436508,0.134963,0.186905,0,0.0595238,0.127717,0.0277778,0,0.0170635,0,0.0285714,0.129838,0.186111,0.152982,0.0150794,0,0.0253968,0.135053,gas
0.00498339,0.120737,0.0232558,0.154279,0.0465116,0.174758,0.0112126,0,0.0315615,0,0.0286545,0.105015,0.0228405,0.123288,0.0307309,0.13583,0.0157807,0.113262,gas
0.0308854,0.162335,0.0298559,0.129078,0.068291,0.127274,0.0250515,0,0.016129,0,0.0356898,0.0821338,0.0253946,0.112328,0.0315717,0.0867939,0.0243651,0.107468,gas
0.0145833,0.187126,0.0520833,0,0.0158333,0,0.0816667,0.131209,0.0316667,0,0.0154167,0,0.0795833,0.13237,0.0370833,0.0752124,0.0766667,0.126913,gas
0.0220588,0.202026,0.104167,0.17155,0.0159314,0.0881631,0.00245098,0,0.0147059,0,0.0257353,0.186479,0.067402,0.214871,0.0318627,0.167291,0.0147059,0,gas
