%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

% Global features from the images :
@ATTRIBUTE  Black_Pixel_Global NUMERIC
@ATTRIBUTE  Airs_Global NUMERIC
@ATTRIBUTE  Harris_Corners_Global NUMERIC
@ATTRIBUTE  Length_Area_Global NUMERIC
@ATTRIBUTE  Mass_Center_X_Global NUMERIC
@ATTRIBUTE  Mass_Center_Y_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Global NUMERIC
@ATTRIBUTE  Rows_Or_Cols_Global NUMERIC
% Features from the images splited in 25 : 
@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Harris_Corners_0 NUMERIC
@ATTRIBUTE  Length_Area_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Hough_Lines_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Hough_Lines_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Hough_Lines_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Hough_Lines_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Hough_Lines_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Hough_Lines_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Hough_Lines_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Hough_Lines_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Hough_Lines_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  Airs_9 NUMERIC
@ATTRIBUTE  Harris_Corners_9 NUMERIC
@ATTRIBUTE  Length_Area_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Hough_Lines_9 NUMERIC
@ATTRIBUTE  Black_Pixel_10 NUMERIC
@ATTRIBUTE  Airs_10 NUMERIC
@ATTRIBUTE  Harris_Corners_10 NUMERIC
@ATTRIBUTE  Length_Area_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Hough_Lines_10 NUMERIC
@ATTRIBUTE  Black_Pixel_11 NUMERIC
@ATTRIBUTE  Airs_11 NUMERIC
@ATTRIBUTE  Harris_Corners_11 NUMERIC
@ATTRIBUTE  Length_Area_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Hough_Lines_11 NUMERIC
@ATTRIBUTE  Black_Pixel_12 NUMERIC
@ATTRIBUTE  Airs_12 NUMERIC
@ATTRIBUTE  Harris_Corners_12 NUMERIC
@ATTRIBUTE  Length_Area_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Hough_Lines_12 NUMERIC
@ATTRIBUTE  Black_Pixel_13 NUMERIC
@ATTRIBUTE  Airs_13 NUMERIC
@ATTRIBUTE  Harris_Corners_13 NUMERIC
@ATTRIBUTE  Length_Area_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Hough_Lines_13 NUMERIC
@ATTRIBUTE  Black_Pixel_14 NUMERIC
@ATTRIBUTE  Airs_14 NUMERIC
@ATTRIBUTE  Harris_Corners_14 NUMERIC
@ATTRIBUTE  Length_Area_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Hough_Lines_14 NUMERIC
@ATTRIBUTE  Black_Pixel_15 NUMERIC
@ATTRIBUTE  Airs_15 NUMERIC
@ATTRIBUTE  Harris_Corners_15 NUMERIC
@ATTRIBUTE  Length_Area_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Hough_Lines_15 NUMERIC
@ATTRIBUTE  Black_Pixel_16 NUMERIC
@ATTRIBUTE  Airs_16 NUMERIC
@ATTRIBUTE  Harris_Corners_16 NUMERIC
@ATTRIBUTE  Length_Area_16 NUMERIC
@ATTRIBUTE  Mass_Center_X_16 NUMERIC
@ATTRIBUTE  Mass_Center_Y_16 NUMERIC
@ATTRIBUTE  Hough_Lines_16 NUMERIC
@ATTRIBUTE  Black_Pixel_17 NUMERIC
@ATTRIBUTE  Airs_17 NUMERIC
@ATTRIBUTE  Harris_Corners_17 NUMERIC
@ATTRIBUTE  Length_Area_17 NUMERIC
@ATTRIBUTE  Mass_Center_X_17 NUMERIC
@ATTRIBUTE  Mass_Center_Y_17 NUMERIC
@ATTRIBUTE  Hough_Lines_17 NUMERIC
@ATTRIBUTE  Black_Pixel_18 NUMERIC
@ATTRIBUTE  Airs_18 NUMERIC
@ATTRIBUTE  Harris_Corners_18 NUMERIC
@ATTRIBUTE  Length_Area_18 NUMERIC
@ATTRIBUTE  Mass_Center_X_18 NUMERIC
@ATTRIBUTE  Mass_Center_Y_18 NUMERIC
@ATTRIBUTE  Hough_Lines_18 NUMERIC
@ATTRIBUTE  Black_Pixel_19 NUMERIC
@ATTRIBUTE  Airs_19 NUMERIC
@ATTRIBUTE  Harris_Corners_19 NUMERIC
@ATTRIBUTE  Length_Area_19 NUMERIC
@ATTRIBUTE  Mass_Center_X_19 NUMERIC
@ATTRIBUTE  Mass_Center_Y_19 NUMERIC
@ATTRIBUTE  Hough_Lines_19 NUMERIC
@ATTRIBUTE  Black_Pixel_20 NUMERIC
@ATTRIBUTE  Airs_20 NUMERIC
@ATTRIBUTE  Harris_Corners_20 NUMERIC
@ATTRIBUTE  Length_Area_20 NUMERIC
@ATTRIBUTE  Mass_Center_X_20 NUMERIC
@ATTRIBUTE  Mass_Center_Y_20 NUMERIC
@ATTRIBUTE  Hough_Lines_20 NUMERIC
@ATTRIBUTE  Black_Pixel_21 NUMERIC
@ATTRIBUTE  Airs_21 NUMERIC
@ATTRIBUTE  Harris_Corners_21 NUMERIC
@ATTRIBUTE  Length_Area_21 NUMERIC
@ATTRIBUTE  Mass_Center_X_21 NUMERIC
@ATTRIBUTE  Mass_Center_Y_21 NUMERIC
@ATTRIBUTE  Hough_Lines_21 NUMERIC
@ATTRIBUTE  Black_Pixel_22 NUMERIC
@ATTRIBUTE  Airs_22 NUMERIC
@ATTRIBUTE  Harris_Corners_22 NUMERIC
@ATTRIBUTE  Length_Area_22 NUMERIC
@ATTRIBUTE  Mass_Center_X_22 NUMERIC
@ATTRIBUTE  Mass_Center_Y_22 NUMERIC
@ATTRIBUTE  Hough_Lines_22 NUMERIC
@ATTRIBUTE  Black_Pixel_23 NUMERIC
@ATTRIBUTE  Airs_23 NUMERIC
@ATTRIBUTE  Harris_Corners_23 NUMERIC
@ATTRIBUTE  Length_Area_23 NUMERIC
@ATTRIBUTE  Mass_Center_X_23 NUMERIC
@ATTRIBUTE  Mass_Center_Y_23 NUMERIC
@ATTRIBUTE  Hough_Lines_23 NUMERIC
@ATTRIBUTE  Black_Pixel_24 NUMERIC
@ATTRIBUTE  Airs_24 NUMERIC
@ATTRIBUTE  Harris_Corners_24 NUMERIC
@ATTRIBUTE  Length_Area_24 NUMERIC
@ATTRIBUTE  Mass_Center_X_24 NUMERIC
@ATTRIBUTE  Mass_Center_Y_24 NUMERIC
@ATTRIBUTE  Hough_Lines_24 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person, police, road-block}

@DATA
0.0755202,0.0881313,3,0.062151,0.558964,0.330956,22,1,0.0840841,0.0191441,8,0,0.559259,0.870871,0,0.120871,0.00713213,14,0,0.277778,0.290541,1,0.10961,0.003003,8,0,0,0,1,0.249249,0,12,0,0,0,0,0.112613,0.0559309,1292,0.117051,0,0,0,0.0487988,0.015015,4,0,0.243056,0.898649,0,0.126126,0.000375375,1249,0,0,0,2,0.111862,0.00337838,1173,0,0,0,2,0.0750751,0,1299,0.0589762,0.464449,0.130241,0,0.209459,0.0810811,7,0.216261,0.27425,0.123445,0,0.0045045,0,6,0,0,0,0,0.117868,0.0510511,1261,0,0,0,1,0.127628,0.0157658,32,0,0.696759,0.342342,0,0.120871,0.00112613,1251,0.108672,0,0,0,0,0,0,0,0,0,0,0.027027,0.0045045,2,0,0.361111,0.288288,0,0.0382883,0,5,0,0,0,0,0.132132,0.0292793,4,0.134123,0.574134,0.735697,0,0.0953453,0.0202703,1,0.00468667,0.443519,0.0981982,0,0.141892,0.0138889,2,0.0654533,0.400544,0.229163,0,0.0525526,0,24,0.0527881,0,0,0,0.0765766,0,3,0,0,0,0,0.162162,0,3,0,0,0,0,0,0,0,0,0,0,0,0.125375,0.00600601,1271,0.05341,0,0,1,paramedics
0.0819871,0.152238,4,0.0841959,0.41278,0.426079,17,1,0.154339,0.0857041,2,0.17055,0.349224,0.60567,1,0.115932,0.0184922,20,0,0.108108,0.0986842,0,0.113798,0.00640114,1329,0.0514322,0,0,2,0.0640114,0.00213371,1348,0.0402965,0.108108,0.467105,0,0.182077,0.00462304,6,0.201782,0.264264,0.910819,0,0.0220484,0.00355619,6,0,0,0,0,0.112376,0.000355619,1359,0,0,0,1,0.11522,0.00924609,1353,0.105797,0,0,0,0.0256046,0,1391,0.0323508,0,0,0,0.0995733,0.0177809,7,0.117694,0.105105,0.0540936,2,0.0142248,0,4,0,0,0,0,0.131579,0.000355619,1359,0.110511,0,0,1,0.118065,0.00248933,1317,0,0,0,1,0.116643,0.00426743,1,0.110738,0.58462,0.882832,1,0.204125,0,1,0,0,0,0,0.0526316,0.00889047,3,0,0.121622,0.596491,0,0.0184922,0.00320057,4,0.0085854,0.888889,0.918129,0,0.130868,0.00960171,4,0.122985,0.315312,0.547158,0,0.118777,0.00426743,70,0,0.837838,0.243421,0,0.0967283,0.0316501,1390,0.103522,0.348668,0.615587,0,0.110242,0.0188478,2,0.0526106,0.0608108,0.0657895,1,0.00853485,0,1393,0,0,0,0,0.0917496,0.00142248,8,0,0,0,1,0,0,0,0,0,0,0,0.0910384,0.00320057,1359,0.109038,0,0,0,paramedics
0.0889523,0.326609,14,0.0828491,0.461701,0.523601,22,0,0.196825,0.0301587,7,0.107345,0.361866,0.483157,0,0.115079,0.00436508,11,0,0.125,0.371429,1,0.118254,0.0119048,1165,0.110833,0,0,0,0.0031746,0,4,0,0,0,0,0.180159,0.00238095,9,0.151749,0.10108,0.915873,1,0.0412698,0.00833333,14,0,0.0972222,0.45,0,0.10873,0,1199,0,0,0,0,0.123016,0.00119048,1189,0.114238,0,0,1,0.0603175,0.0031746,9,0.0529353,0.472222,0.165079,0,0.124603,0.0253968,10,0.0811216,0.0452675,0.0169312,1,0,0,0,0,0,0,0,0.111905,0,1188,0,0,0,1,0.118254,0.00198413,10,0,0,0,0,0.124603,0.00873016,2,0.117798,0.694738,0.870899,0,0.187302,0,7,0,0,0,0,0.0396825,0.0281746,5,0.0177093,0.0625,0.114286,0,0.0801587,0,1229,0.0535597,0,0,0,0.185714,0.0654762,7,0.154861,0.464664,0.420653,0,0.137302,0.0261905,26,0,0.730862,0.405742,0,0.0603175,0.00952381,7,0.0334792,0.167492,0.814735,0,0.112698,0.00119048,1200,0,0,0,1,0.115079,0,5,0,0,0,0,0.0309524,0.0111111,9,0,0.0347222,0.357143,0,0,0,0,0,0,0,0,0.14127,0.0301587,11,0,0.612665,0.391497,0,paramedics
0.0767451,0.000409119,8,0.08533,0.331047,0.282775,20,1,0.109158,0.0395604,3,0.106318,0.592134,0.757233,0,0.120147,0.0201465,2,0,0.64229,0.307692,0,0.116484,0.010989,1284,0.0550492,0,0,1,0.00659341,0.00549451,5,0,0,0,0,0.0930403,0.0014652,1284,0,0,0,1,0.0021978,0,1,0,0,0,0,0.124542,0.0622711,1278,0.117172,0.319048,0.0384615,0,0.117949,0.00695971,1215,0,0,0,2,0.122344,0.010989,4,0.122206,0.603401,0.257021,1,0.138462,0.0186813,5,0.133933,0.037037,0.202754,1,0.0315018,0.00512821,2,0,0,0,0,0.121612,0.0608059,7,0,0.252381,0.307692,0,0.0571429,0.0139194,1,0,0.192857,0.073718,0,0.108425,0.00695971,1277,0.115655,0,0,1,0.0021978,0,3,0,0,0,0,0.0358974,0,9,0,0.0253968,0.19943,0,0.0014652,0,2,0,0,0,0,0.155311,0.0197802,3,0.136437,0.444318,0.609496,1,0.0996337,0.0435897,3,0,0.711199,0.247191,0,0.0608059,0.0025641,12,0.0293345,0.117262,0.763355,0,0.147985,0.113919,11,0.0717302,0.293424,0.269027,1,0.047619,0,5,0,0,0,0,0.029304,0.0021978,4,0,0.107937,0.712251,0,0.0534799,0,3,0,0,0,0,0.131868,0.0128205,1288,0.122938,0.486905,0.596154,1,paramedics
0.081327,0.0962221,39,0.0779584,0.456416,0.427671,25,1,0.0877551,0.0210884,6,0,0.421429,0.822802,0,0.0993197,0.0187075,3,0,0.571429,0.417659,0,0.106803,0.000680272,50,0,0,0,2,0.0598639,0.00680272,8,0.046802,0.355556,0.910053,0,0.153061,0.0047619,15,0.151443,0.285714,0.93254,2,0.047619,0.00544218,17,0.0539832,0.207483,0.455215,0,0.122449,0.0656463,17,0,0,0,2,0.114286,0.00544218,24,0,0,0,2,0.0142857,0,1446,0.0189309,0,0,0,0.146259,0.0204082,4,0.147511,0.331973,0.0918367,2,0.00272109,0,4,0,0,0,0,0.111565,0.0411565,50,0,0.182857,0.205159,2,0.110884,0.0295918,6,0,0.560714,0.15377,0,0.104082,0.0408163,23,0.097391,0.928571,0.72619,0,0.0204082,0.00544218,7,0.0106993,0.0931217,0.898589,0,0.0353741,0.00272109,15,0.0176187,0.657143,0.940476,0,0.119048,0.00102041,1284,0.101687,0.628571,0.72619,2,0.135374,0.0142857,1370,0.117292,0.59667,0.402431,0,0.129932,0.0370748,2,0,0.666252,0.335197,0,0.0469388,0.0037415,8,0,0.167805,0.819605,0,0.070068,0.0197279,5,0,0.293878,0.442177,0,0.0122449,0.00136054,9,0,0,0,0,0.0843537,0.00306122,43,0,0,0,1,0,0,0,0,0,0,0,0.134014,0.0163265,1362,0.130609,0.534984,0.247831,1,paramedics
0.0813732,0.117906,15,0.108607,0.499066,0.393281,13,1,0,0,0,0,0,0,0,0.135526,0.0348684,23,0.144582,0.65,0.565241,0,0.1,0.00263158,2,0.0939538,0.0833333,0.682018,0,0.101316,0.00131579,678,0.0966274,0,0,0,0.267105,0.188158,6,0.294159,0.374167,0.699561,1,0.111842,0.00855263,716,0.102569,0,0,0,0.0921053,0.00723684,6,0.0943822,0.416667,0.350877,0,0,0,0,0,0,0,0,0.139474,0,12,0,0,0,0,0.185526,0.0197368,717,0.0940596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0.0296053,737,0,0.509722,0.505117,0,0,0,0,0,0,0,0,0.0776316,0.0921053,5,0.0465589,0.791026,0.896086,0,0.234211,0.108553,9,0.191288,0.288093,0.567929,0,0.1,0,6,0,0,0,0,0,0,0,0,0,0,0,0.198684,0.0144737,7,0.221113,0.374954,0.41225,0,0.136842,0,15,0,0,0,0,0,0,0,0,0,0,0,0.147368,0.0243421,713,0.15944,0.465151,0.48126,0,0.267105,0.0105263,4,0.286501,0.543687,0.441653,0,0.05,0.0217105,2,0.0299987,0.175,0.112782,0,0.0421053,0,3,0,0,0,0,person
0.087268,0.00613695,4,0.104061,0.461899,0.547374,12,1,0.233746,0,1,0,0,0,0,0.182663,0.0294118,559,0.0912401,0.544479,0.393125,0,0.109907,0.0131579,581,0.115072,0.350877,0.512255,0,0.139319,0.00154799,604,0.104923,0,0,0,0.30805,0.0247678,4,0.19167,0.239766,0.596405,0,0.136223,0.00386997,618,0.106925,0,0,0,0.111455,0.0162539,562,0.106124,0.407895,0.264706,0,0,0,0,0,0,0,0,0.0541796,0.0116099,3,0,0.820175,0.883333,0,0.184211,0.0657895,5,0.182615,0.274854,0.501634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109907,0.0239938,2,0.0935849,0.736842,0.0653595,0,0.368421,0,3,0,0,0,0,0.195046,0.0108359,603,0.207291,0.348538,0.455556,0,0.0851393,0.000773994,4,0.0792024,0.815789,0.258824,0,0.123839,0.0201238,4,0.127219,0.181579,0.619853,0,0,0,0,0,0,0,0,0.156347,0.0340557,4,0.189735,0.149123,0.362745,0,0,0,0,0,0,0,0,0.297214,0,7,0,0,0,0,0.159443,0.0386997,536,0.161215,0.452047,0.388562,0,0.181115,0.0417957,16,0.152207,0.279666,0.322446,0,0.0634675,0.0154799,4,0.0349169,0.155502,0.167112,0,0,0,0,0,0,0,0,person
0.0955801,0.0206875,1,0.11071,0.357456,0.503268,10,1,0.160494,0.0154321,2,0.167964,0.771605,0.402006,0,0.154321,0.10571,1,0.0991587,0.462016,0.484428,0,0.0756173,0.0177469,45,0,0.12037,0.365741,0,0.246914,0.0308642,4,0.222754,0.830247,0.618827,0,0.195988,0.30787,3,0.227427,0.114198,0.757716,0,0.118827,0,601,0.106034,0,0,0,0.0864198,0.00540123,14,0.100249,0.319444,0.333333,0,0.0354938,0,2,0,0,0,0,0.166667,0.0354938,6,0,0.631734,0.833544,0,0.104938,0.000771605,4,0.149876,0.333333,0.759259,0,0.103395,0,2,0,0,0,0,0,0,0,0,0,0,0,0.145062,0.0169753,10,0,0.460905,0.729424,0,0.216049,0.107253,4,0.241482,0.493827,0.611111,0,0.0648148,0.0154321,8,0,0.167616,0.0923552,0,0.0833333,0.00385802,7,0.0571811,0.788889,0.113889,0,0.180556,0.0308642,41,0.184209,0.431944,0.738426,0,0.121914,0,2,0,0,0,0,0.146605,0,5,0,0,0,0,0,0,0,0,0,0,0,0.191358,0.0169753,2,0.187312,0.722222,0.619048,0,0.12037,0.00771605,21,0.108881,0.148148,0.847222,0,0.214506,0.252315,5,0.20819,0.476496,0.663758,0,0.0108025,0,12,0,0,0,0,0,0,0,0,0,0,0,person
0.102588,0.0758679,23,0.096941,0.416828,0.349091,13,1,0.171569,0.0204248,530,0.191941,0.625,0.433824,0,0.0931373,0.0931373,11,0.117271,0.545855,0.089169,0,0.122549,0.0204248,6,0.113606,0.486111,0.816176,0,0.143791,0,574,0.114033,0.138889,0.360294,0,0.333333,0.0367647,9,0.263674,0.219753,0.312418,0,0.132353,0.00408497,553,0.106923,0,0,0,0.0980392,0.00490196,541,0.0528002,0.416667,0.183824,0,0.292484,0,8,0,0,0,0,0.0294118,0,2,0,0,0,0,0.178105,0.126634,5,0,0.292901,0.675163,0,0.0408497,0,6,0.0258634,0.0833333,0.764706,0,0,0,0,0,0,0,0,0.184641,0.117647,33,0.129549,0.354938,0.472222,0,0.0996732,0.0334967,4,0.0911267,0.702778,0.681373,0,0.135621,0.0236928,2,0,0.361333,0.223013,0,0.0653595,0,2,0,0,0,0,0.230392,0.0318627,24,0.190343,0.515494,0.495808,0,0.0522876,0.00490196,2,0.0522395,0.271605,0.838235,0,0.186275,0.0498366,3,0.219671,0.246123,0.48561,0,0,0,0,0,0,0,0,0.124183,0.0228758,563,0.112927,0.555944,0.243007,0,0.117647,0.00816993,586,0.106722,0,0,0,0.238562,0.0816993,525,0.263359,0.440946,0.281699,0,0.00163399,0,4,0,0,0,0,0.0294118,0,7,0,0,0,0,person
0.11559,0.29701,1,0.0608097,0.314362,0.587224,5,1,0.0888889,0.00444444,9,0.049586,0.8,0.683333,0,0.206667,0.0544444,6,0.0935838,0.445406,0.404233,0,0.0644444,0.00888889,7,0,0.42963,0.47963,0,0.264444,0.0244444,4,0.236416,0.777778,0.501111,0,0.215556,0.0833333,9,0.251431,0.103704,0.507407,0,0.148889,0.0244444,416,0.111385,0,0,0,0.0955556,0.00777778,5,0,0,0,0,0.328889,0,1,0,0,0,0,0.215556,0.0455556,2,0,0.512963,0.874074,0,0.0311111,0.0233333,2,0,0,0,0,0.137778,0,9,0,0,0,0,0,0,0,0,0,0,0,0.202222,0.06,2,0.182026,0.566667,0.135185,0,0.248889,0.0566667,3,0,0.416049,0.556257,0,0.0244444,0,2,0,0,0,0,0.18,0.0433333,8,0.152217,0.588675,0.25812,0,0.133333,0.0277778,6,0.136503,0.412698,0.663095,0,0.137778,0,3,0,0,0,0,0.224444,0.0477778,9,0,0.344792,0.427083,0,0.257778,0,5,0,0,0,0,0.18,0,8,0.0851416,0.4,0.283333,0,0.151111,0.0177778,4,0.136371,0.254545,0.67904,0,0.146667,0.01,22,0.136407,0.594444,0.682407,0,0.173333,0.0866667,12,0.0943463,0.314286,0.361905,0,0.00222222,0,3,0,0,0,0,person
0.104841,0.348192,17,0.115284,0.408674,0.549069,9,1,0.165766,0.0261261,520,0,0.625163,0.581346,0,0.104505,0.0369369,7,0,0.441852,0.266967,0,0.0954955,0.0018018,4,0.093933,0.266667,0.5,0,0.111712,0.0018018,536,0.0444268,0,0,0,0.351351,0.0522523,2,0.171463,0.185185,0.37988,1,0.0684685,0.0018018,2,0.0885444,0.777778,0.567568,0,0.122523,0,2,0,0,0,0,0.0432432,0,2,0,0,0,0,0.126126,0,524,0,0,0,0,0.135135,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972973,0.0135135,6,0.0926208,0.244444,0.0653153,0,0.0036036,0,2,0,0,0,0,0.390991,0.184685,8,0.343748,0.450757,0.636755,0,0.0864865,0.00630631,6,0.0413884,0.186325,0.880804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12973,0.0198198,10,0.148079,0.349603,0.14881,0,0.205405,0.0171171,529,0,0.313746,0.276219,0,0.167568,0.0153153,4,0.160184,0.616667,0.380631,0,0.126126,0.00990991,4,0.106093,0.253968,0.611326,0,0.192793,0.00630631,2,0.062882,0.472222,0.653604,0,0.124324,0.0387387,21,0.122673,0.504575,0.466084,0,0.0882883,0.0126126,10,0,0.279167,0.158784,0,person
0.0879035,0.132609,26,0.12413,0.493773,0.566949,13,1,0.0512821,0,2,0,0,0,0,0.144796,0.0279035,633,0.188877,0.517434,0.483525,0,0.0211161,0,4,0,0,0,0,0.0180995,0.00377074,2,0,0.784314,0.705128,0,0.28356,0.143288,8,0.320098,0.388235,0.666667,0,0.0889894,0.0105581,590,0,0,0,0,0.025641,0.00754148,4,0,0.287582,0.615385,0,0.0180995,0,1,0,0,0,0,0.0648567,0,3,0,0,0,0,0.289593,0.0904977,11,0.228284,0.385429,0.521032,0,0.0241327,0,6,0.0115488,0.133333,0.916239,0,0,0,0,0,0,0,0,0.11463,0.00226244,6,0,0.493464,0.260684,0,0.14178,0.040724,585,0.15341,0.514706,0.673576,0,0.0980392,0.00904977,2,0,0.117647,0.371795,0,0.0573152,0.00980392,8,0,0,0,0,0.15083,0.0542986,10,0.130419,0.558824,0.219093,0,0.119155,0.0173454,2,0.140611,0.389835,0.751981,0,0.102564,0,8,0,0.0980392,0.264957,0,0.180995,0.106335,6,0,0.53061,0.715859,0,0.00754148,0,3,0,0,0,0,0.102564,0.0248869,615,0.0885324,0.585421,0.160532,0,0.273002,0.0874811,12,0.317901,0.625409,0.310541,0,0.105581,0.0241327,11,0.104437,0.620098,0.217949,0,0.0452489,0.00603318,14,0.0258554,0.194118,0.0641026,0,person
0.0890074,0.0366519,10,0.101442,0.544554,0.493686,11,1,0.233746,0,5,0,0,0,0,0.179567,0.0549536,575,0.0877686,0.469646,0.434306,0,0.0743034,0.0611455,9,0,0.0657895,0.426471,0,0.0557276,0,602,0,0,0,0,0.136223,0.00773994,8,0.0862661,0.748538,0.859477,0,0.239938,0.161765,18,0.0729754,0.0263158,0.186275,0,0.0820433,0.00232198,617,0,0.736842,0.926471,0,0.0232198,0,633,0,0,0,0,0.0309598,0,595,0,0,0,0,0.195046,0.00851393,8,0.0995568,0.223684,0.455882,0,0.190402,0,3,0,0,0,0,0.208978,0,2,0,0,0,0,0.140867,0.0162539,64,0.129519,0.289474,0.154412,0,0.0356037,0,2,0.0177791,0.815789,0.862745,0,0.159443,0.0518576,4,0.153664,0.467176,0.489336,0,0.156347,0.109133,24,0,0.0899787,0.0473856,0,0.0789474,0.00928793,19,0.0770882,0.144737,0.855392,0,0,0,0,0,0,0,0,0.105263,0,1,0,0,0,0,0.164087,0.0332817,6,0,0.273197,0.490087,0,0.154799,0,18,0,0,0,0,0.109907,0.0178019,613,0.10517,0.548547,0.200365,0,0.106811,0.00386997,602,0.0505524,0,0,0,0.147059,0.0998452,11,0,0.342251,0.308415,0,0.0232198,0,8,0,0.119298,0.0666667,0,person
