%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0.0241935,0.00268817,0.0198925,0.0231183,0.0397849,0.00913978,0.0473118,0.00591398,0.0123656,casualty
0.0481151,0.147321,0.0530754,0.0897817,0.0372024,0.243552,0.0277778,0.146329,0.0803571,casualty
0.0762108,0,0.0192308,0.0405983,0.048433,0.0263533,0.112536,0.0185185,0.042735,casualty
0.0697005,0,0.0380184,0.260945,0.248272,0.047235,0.0380184,0.000576037,0.00403226,casualty
0.03125,0.0166667,0.00138889,0.0354167,0.1,0.161806,0.124306,0.0118056,0.04375,casualty
0.00132908,0.00199362,0.0114301,0.050638,0.0409357,0.0126263,0.0745614,0.00877193,0.00730994,casualty
0.0192792,0.00529234,0.0362903,0.0439768,0.0579637,0,0.00743448,0.00189012,0.0546875,casualty
0.0101479,0.177847,0,0.0381837,0.105779,0,0.0627795,0.00653595,0.0810114,casualty
0.0368885,0.294106,0.0759824,0.0102245,0.0733761,0,0.0685646,0.0174419,0.00481155,casualty
0.0298421,0.0546785,0.00288795,0.0128995,0.115903,0.0962649,0.0211783,0.0180978,0.0489026,casualty
0.113665,0.0208075,0.0282609,0.0571429,0.0226708,0.0968944,0.0214286,0.0310559,0.0807453,casualty
0.123333,0.03,0.151481,0.0322222,0.00222222,0.0374074,0.0203704,0.0603704,0.017037,casualty
0.0449584,0.00883576,0.176975,0.0267672,0.0304054,0.0306653,0.260135,0.039501,0.0122141,casualty
0.0229592,0.0145408,0.0170918,0.115816,0.228827,0.0966837,0.0227041,0.0237245,0.0186224,casualty
0.00868347,0.0619048,0.0389356,0.00896359,0.0868347,0.0386555,0.0322129,0.057423,0.00280112,casualty
0.0142663,0.0764266,0.0268342,0.0621603,0.00237772,0.0866168,0.0108696,0.0461957,0.047894,casualty
0,0.248941,0.0257108,0.0323654,0.0656382,0.0520266,0.0260133,0.0293406,0.0166364,casualty
0.0303983,0.00454228,0.0157233,0.067086,0.146751,0.0583508,0.00104822,0.0552061,0.0307477,casualty
0.0275306,0.0570078,0.0105673,0.0141824,0.216908,0.054505,0.0139043,0.0141824,0.0419911,casualty
0.0165094,0.0212264,0.027628,0.0960243,0.00438005,0.225404,0.189353,0.0569407,0.0653639,casualty
0.0647273,0.0494545,0,0.0494545,0.00727273,0.0127273,0.0756364,0.0498182,0.102182,electricity
0.009758,0.0163934,0,0.0117096,0.00624512,0.00897736,0.319672,0.0460578,0.0952381,electricity
0,0.0360714,0,0.0132143,0.00535714,0.00678571,0,0.0285714,0.115357,electricity
0.00269646,0.0157935,0,0.00693374,0.0154083,0.029661,0.0855162,0.0662558,0.0335131,electricity
0.012963,0.0448148,0,0.127778,0.0122222,0.114815,0.0377778,0.133704,0.00777778,electricity
0.0128205,0.0128205,0,0.00961538,0.100962,0.0328526,0.0184295,0.366186,0.0160256,electricity
0.0684211,0.00964912,0,0.00526316,0.00789474,0.0192982,0.0666667,0.0394737,0.0798246,electricity
0.0114345,0.133056,0,0,0.0800416,0.0426195,0.0259875,0.274428,0.031185,electricity
0.0462963,0.0166667,0,0.0111111,0.0148148,0,0.0657407,0.176852,0.0685185,electricity
0.05,0.0166667,0,0.00925926,0.0472222,0.0111111,0.0203704,0.0518519,0.0435185,electricity
0.00829082,0.0398597,0,0.0232781,0.0028699,0.00924745,0,0.160395,0.0803571,electricity
0.00446429,0.041369,0.00714286,0.00684524,0.016369,0.0910714,0.0979167,0.110417,0,electricity
0.00303582,0.139041,0.0327869,0.00880389,0.0403764,0.0904675,0.173042,0.0661809,0,electricity
0,0.0233796,0.000925926,0,0.0939815,0.172917,0.0208333,0.124537,0,electricity
0.00744681,0.0351064,0.0111702,0.0297872,0.0335106,0.0590426,0.0531915,0.174468,0,electricity
0,0.0450337,0.0252525,0.0290404,0.140993,0.0210438,0.00925926,0.0345118,0.0664983,electricity
0.00231481,0.0212963,0.0148148,0.0944444,0.109259,0.00787037,0.293519,0.161111,0.0652778,electricity
0.0140625,0.0416667,0.00572917,0.0161458,0.0234375,0,0.00885417,0.136458,0.0119792,electricity
0.0117925,0.108491,0.0208333,0.0208333,0.00786164,0,0.233491,0.0876572,0.0188679,electricity
0,0.00515996,0.0278638,0.0185759,0.0108359,0.0428277,0.118163,0.0273478,0.0242518,electricity
0.0194129,0.0137311,0,0.0326705,0.0411932,0,0.0108902,0.0814394,0.00710227,electricity
0.000653595,0.0189542,0,0.0117647,0.072549,0,0.233333,0.118301,0.0444444,electricity
0.0641534,0,0,0.0787037,0.0271164,0.00859788,0.0787037,0.0628307,0.0238095,electricity
0,0.0397727,0,0.00284091,0.166903,0.172585,0.0731534,0.0490057,0.0113636,electricity
0.00154799,0.0263158,0.00877193,0.00928793,0.0325077,0.0835913,0.281734,0.0686275,0.0278638,electricity
0.00656566,0.0212121,0,0.0252525,0.154545,0.0232323,0.0393939,0.0242424,0,electricity
0.0148248,0.089398,0,0.00584007,0.0125786,0.124438,0.0696316,0.0844564,0,electricity
0,0.0335097,0.123016,0,0.111993,0.0709877,0.0229277,0.224427,0,electricity
0.000661376,0.0357143,0.0026455,0,0.194444,0.0198413,0.189815,0.0641534,0.00198413,electricity
0,0.0184659,0.00568182,0,0.325758,0.0151515,0.0255682,0.325758,0.0203598,electricity
0.0188272,0.0351852,0.012037,0.0151235,0.032716,0,0.0385802,0.13179,0.025,electricity
0.0588235,0.00420168,0,0.0409664,0.0304622,0,0.0147059,0.0052521,0.0241597,electricity
0.0514286,0,0,0.0161905,0.00190476,0.00761905,0.0333333,0.0542857,0.0419048,electricity
0.0964706,0,0,0.0670588,0.00235294,0.0211765,0.00705882,0.151765,0.00352941,electricity
0.00631579,0,0,0.101053,0.00421053,0,0.0115789,0.145263,0.0557895,electricity
0.0934066,0.17033,0,0.0288462,0.0673077,0,0.0192308,0.0590659,0.116758,electricity
0.0242424,0.0287879,0,0,0.0484848,0.0939394,0.030303,0.0969697,0.00606061,electricity
0,0,0.00606061,0.0454545,0.174747,0,0.0363636,0.0383838,0.222222,electricity
0.0333333,0,0,0.0141026,0.0974359,0.0102564,0.0217949,0.291026,0.025641,electricity
0.0305556,0.0708333,0,0.0361111,0.0375,0.05,0.00138889,0.102778,0.0152778,electricity
0,0.0290276,0,0.00362845,0.00798258,0.0261248,0.0228592,0.126633,0.0424528,electricity
0,0.03375,0,0.001875,0.065,0.01375,0.06125,0.07375,0.04375,electricity
0,0.0286364,0.00863636,0.000454545,0.00318182,0.162273,0.160909,0.0622727,0.0118182,electricity
0.00333333,0.0547619,0.000952381,0.00714286,0.147619,0.012381,0.0871429,0.0914286,0.00857143,electricity
0.00771104,0.361201,0.0113636,0,0.012987,0.0109578,0.0198864,0.366071,0.00974026,electricity
0.00988051,0.0326287,0.00827206,0.0011489,0.142463,0.00321691,0.0680147,0.32261,0.0395221,electricity
0.0134409,0.0115591,0,0.019086,0.00698925,0,0.0129032,0.083871,0.0693548,electricity
0.0164179,0.0113006,0.00234542,0.00319829,0.0113006,0,0.0511727,0.488913,0.0334755,electricity
0.00142857,0.194524,0.0111905,0,0.0835714,0.0171429,0.0535714,0.0609524,0.0257143,electricity
0,0.0149883,0.0306792,0,0.0978923,0.00444965,0.0629977,0.481265,0.0149883,electricity
0.00300172,0.0355918,0,0.138937,0.00728988,0.0132933,0.00600343,0.0501715,0.0819039,electricity
0.0109573,0.0455594,0.000576701,0.0513264,0.0738178,0.027105,0.0455594,0.0859285,0.0299885,electricity
0.0177305,0.136879,0.00070922,0.00212766,0.10922,0.337589,0.0468085,0.0602837,0.0184397,electricity
0.00810185,0.00173611,0,0,0.0381944,0.0376157,0.046875,0.0752315,0.105324,electricity
0.00236407,0.0567376,0.00650118,0.0921986,0.00945626,0.00472813,0.0437352,0.117021,0.0100473,electricity
0.0156522,0.08,0.147246,0.0084058,0,0.0130435,0.0275362,0.0255072,0.0913043,electricity
0,0.0229814,0.0857143,0,0.00993789,0.0347826,0.0102484,0.147826,0.0347826,electricity
0.0184945,0.0188189,0,0.0812784,0.00292018,0,0.0124919,0,0,electricity
0.00414594,0.0215589,0.148425,0.00110558,0,0.0630182,0.0646766,0.220011,0,electricity
0,0.0114796,0.00765306,0,0.0112245,0.0145408,0.0244898,0.0732143,0.0354592,electricity
0.0190972,0.0286458,0.00868056,0.0234375,0.0260417,0.0208333,0.122396,0.241319,0.0112847,electricity
0.0027027,0.0135135,0,0.00135135,0.0128378,0,0.0695946,0.162838,0.0432432,electricity
0.00213675,0.0434473,0.011396,0.014245,0.0662393,0,0.017094,0.0662393,0.011396,electricity
0.0034188,0.0717949,0,0.017094,0.0410256,0,0.0153846,0.187179,0.0102564,electricity
0.0121457,0.00269906,0,0.0641026,0.0330634,0.074224,0.0188934,0.0182186,0.0452092,electricity
0.00649351,0.012987,0,0.00865801,0.0021645,0.0714286,0.012987,0.192641,0.0238095,electricity
0.0612903,0,0,0,0.00322581,0.0193548,0,0.0526882,0.0806452,electricity
0.131378,0.133929,0,0.0153061,0.0484694,0.0484694,0.0178571,0.0459184,0.0548469,electricity
0.0269608,0.0490196,0,0.00490196,0.0269608,0.0392157,0.0894608,0.0147059,0.0416667,electricity
0,0.0669643,0,0.105655,0.00595238,0.0684524,0,0.0520833,0.0863095,electricity
0.04375,0.05,0,0.0895833,0.0166667,0.03125,0.0395833,0.0416667,0.01875,electricity
0.0344353,0.0344353,0,0.0165289,0.0964187,0.0454545,0.0344353,0.232782,0.00964187,electricity
0,0.0173697,0,0,0.0111663,0.044665,0.0756824,0.0384615,0.0272953,electricity
0.0433333,0,0,0.0522222,0.103333,0.0255556,0.165556,0.13,0.0111111,electricity
0.0189076,0.118697,0,0,0.0535714,0.00630252,0.116597,0.172269,0.0892857,electricity
0,0.00740741,0.00648148,0.0851852,0.00462963,0.012963,0.0342593,0.0583333,0.0962963,electricity
0.0114035,0.0385965,0,0.0570175,0.00614035,0.00614035,0.0631579,0.135088,0,electricity
0.0183824,0.0119485,0.129596,0,0.0496324,0,0.00919118,0.0441176,0.0110294,electricity
0.0375458,0,0,0.00641026,0.0119048,0.0119048,0.0503663,0.018315,0.0375458,electricity
0.00892857,0.0367063,0,0.0208333,0.00992063,0.0208333,0.0267857,0.205357,0.00595238,electricity
0.0238095,0.0156794,0,0.00813008,0.0214866,0,0.137631,0.0673635,0.0191638,electricity
0.00691489,0.00904255,0,0.012766,0.0542553,0,0.0867021,0.132979,0.0420213,electricity
0.030303,0,0,0.00473485,0.0104167,0,0.0250947,0.103693,0.0113636,electricity
0.0241667,0.0183333,0,0.01,0,0,0.0279167,0.0829167,0.0116667,electricity
0.0350877,0.0442584,0,0.00677831,0.011563,0,0.105662,0.0753589,0.0299043,electricity
0.0408163,0,0,0.047619,0.166667,0.0680272,0.0816327,0.0136054,0,electricity
0,0,0,0,0,0,0,0,0,electricity
0,0,0,0,0,0,0,0,0,electricity
0.0855263,0,0.0164474,0.105263,0.148026,0,0.0953947,0.0789474,0.0230263,electricity
0.0475207,0.088843,0,0.179752,0.018595,0.0599174,0.0516529,0.018595,0.0144628,electricity
0.0120664,0.0263952,0,0.00754148,0.0173454,0.139517,0.0565611,0.0588235,0,electricity
0.0743802,0.0482094,0,0.0482094,0.0192837,0.0151515,0.00275482,0.077135,0,electricity
0.0261905,0.0190476,0.0047619,0.214286,0.104762,0.0392857,0.0047619,0.409524,0.0345238,electricity
0.0120192,0,0.015625,0.0144231,0.015625,0.03125,0.0408654,0.105769,0.0264423,electricity
0.352273,0.0618687,0.00757576,0.00631313,0.117424,0.14899,0.138889,0.174242,0.0757576,electricity
0.0078125,0.0257812,0.0117188,0.0481771,0.0101563,0,0.00390625,0.0533854,0.0783854,electricity
0.0191702,0.0189076,0.00052521,0.0485819,0.00157563,0.00735294,0.00210084,0.0535714,0.0656513,electricity
0.016129,0.0257129,0,0.0184666,0.0219729,0,0.0121552,0.13511,0.0261805,electricity
0.0970899,0.0111111,0.00449735,0,0.00026455,0.0021164,0.00952381,0.0796296,0.0322751,electricity
0.0267347,0.0257143,0,0.0406122,0.000612245,0.00836735,0,0.00204082,0.271224,electricity
0.0147959,0.0367347,0,0.0122449,0.0607143,0.00459184,0.0545918,0.133163,0.0489796,electricity
0.0154062,0.0214753,0.0149393,0.0154062,0.0070028,0.00793651,0.047619,0.120448,0.0420168,electricity
0.0328947,0.0815789,0,0.0190789,0.0177632,0,0.101316,0.0519737,0.0296053,electricity
0.00243665,0.0307018,0.00877193,0.00487329,0.0497076,0.0526316,0.00974659,0.0779727,0.182261,electricity
0,0.0492424,0.00530303,0.00643939,0.0462121,0.00454545,0.0636364,0.0662879,0.0515152,electricity
0.0137649,0.0353423,0.0386905,0.00892857,0.0130208,0.015625,0.0948661,0.0859375,0.13058,electricity
0.00493827,0.0277778,0.00864198,0.00185185,0.0268519,0.00277778,0.0320988,0.32284,0.00123457,electricity
0.0037037,0.0240741,0.0222222,0.00444444,0.0311111,0.0266667,0.238519,0.0433333,0.0240741,electricity
0,0.0413793,0.0131661,0.00125392,0.0266458,0,0.165517,0.0739812,0.0269592,electricity
0,0.0210084,0.00210084,0,0.103291,0.017507,0.00105042,0.0581232,0.0329132,electricity
0.0584656,0.0521164,0,0.0399471,0.0296296,0.143651,0.0365079,0.0171958,0.0047619,electricity
0.0110837,0.0655172,0,0.0288177,0.00665025,0.029803,0.0517241,0.0448276,0,electricity
0.0349974,0.0692229,0,0.01544,0.00617602,0.00540401,0.000514668,0.357952,0.0535255,electricity
0.0182409,0.0582209,0,0.0107446,0.000249875,0.0287356,0.144928,0.0494753,0.0474763,electricity
0.010582,0.0174603,0,0.012963,0.133862,0.00820106,0.0161376,0.031746,0.0113757,electricity
0,0.0641026,0,0.0288462,0.00641026,0,0.0352564,0.0576923,0.0544872,electricity
0.0705329,0.0501567,0,0.0454545,0.0579937,0.0658307,0.0203762,0.246082,0,electricity
0,0.042328,0,0.111111,0.015873,0.0238095,0.026455,0.037037,0.169312,electricity
0.05,0,0.0211538,0.0384615,0.00769231,0.132692,0,0.0115385,0.194231,electricity
0.0611285,0.0376176,0,0.0203762,0.00783699,0.0141066,0.227273,0.144201,0.00470219,electricity
0.0199134,0.0268398,0.0354978,0.0255411,0.0294372,0.0021645,0.387879,0.100433,0.0367965,electricity
0.00404858,0.0521255,0.0273279,0.0111336,0.00354251,0.0222672,0,0.115385,0.00354251,electricity
0.00205255,0.00944171,0,0.00738916,0.0398194,0,0.00862069,0.0747126,0.045977,electricity
0.0143756,0.0327942,0,0.0251572,0.0238095,0.0161725,0.0444744,0.0920934,0.0274034,electricity
0.0143357,0.0223776,0,0.422028,0.0475524,0.0115385,0.0230769,0.392308,0.00384615,electricity
0.00396825,0.0565476,0.0347222,0.0128968,0.0863095,0.00793651,0.0436508,0.207341,0,electricity
0,0.0402047,0.00292398,0.0760234,0.0628655,0.0197368,0.26462,0.115497,0.0570175,electricity
0.00404858,0.041498,0,0,0.0637652,0.00809717,0.00202429,0.0202429,0.109312,electricity
0.0225564,0.037594,0,0,0.0140977,0,0.0234962,0.116541,0.133459,electricity
0.161319,0.00178253,0.00178253,0,0.0659537,0.0935829,0.0516934,0.0142602,0.0204991,electricity
0.0460084,0,0,0.00441176,0.0052521,0.00315126,0.0191176,0.376471,0,electricity
0.00465839,0.108075,0.0177019,0.0195652,0.0645963,0.0630435,0.00900621,0.0279503,0.018323,electricity
0,0.0844988,0,0.283508,0.0201049,0.0157343,0.0145688,0.0250583,0.002331,electricity
0.00118343,0.0360947,0.00177515,0.00325444,0.0286982,0.0789941,0.107988,0.101775,0.00443787,electricity
0.00625,0.0115625,0.008125,0.0034375,0.005625,0.0421875,0.045,0.134375,0,electricity
0.204769,0.0059125,0.00453291,0.378597,0.00729208,0.0433583,0.0675995,0.0277887,0.00571541,fire-brigade
0.265614,0.0694737,0.00719298,0.416667,0.00122807,0.335088,0.0996491,0.0170175,0.00666667,fire-brigade
0.0414781,0.0932629,0.00201106,0.0155857,0.00779286,0.115636,0.0294118,0.0198592,0.0160885,fire-brigade
0.0419749,0.0495562,0.00961538,0.293269,0.0136834,0.209504,0.442678,0.0613905,0.00795118,fire-brigade
0.0632726,0.0468445,0.00601822,0.350683,0.00422902,0.0175667,0.00878334,0.00504229,0.013663,fire-brigade
0.163063,0.00810811,0,0.565766,0.0648649,0.0558559,0.0504505,0.00720721,0.0436937,fire-brigade
0.0517241,0.0771073,0.00622605,0.0287356,0.00718391,0.204023,0.417146,0.0833333,0.00191571,fire-brigade
0.373121,0.0450928,0.0141468,0.132184,0.00397878,0.0649867,0.597701,0.0185676,0.0163572,fire-brigade
0.172624,0.0209241,0,0.358762,0.233653,0.00087184,0.197908,0.0313862,0.0104621,fire-brigade
0.0321705,0.0387597,0.00813953,0.0713178,0.0162791,0.079845,0.463178,0.0387597,0.00155039,fire-brigade
0.0457188,0.0177061,0.00237844,0.241808,0.0108351,0.341438,0.00739958,0.00845666,0.0089852,fire-brigade
0.0761364,0.0075,0.0252273,0.232273,0.0122727,0.0204545,0.0552273,0.0659091,0.00409091,fire-brigade
0.0944079,0.01875,0,0.278947,0.0365132,0.0190789,0.388158,0.0309211,0.00493421,fire-brigade
0.0362903,0,0,0.448925,0.196685,0.00492832,0.315412,0.0031362,0.0192652,fire-brigade
0.210227,0.00568182,0.0732656,0.0678828,0.00837321,0.0236244,0.177632,0.0110646,0,fire-brigade
0.00260417,0.0130208,0.0133929,0.030506,0.000744048,0.0438988,0.00855655,0.0241815,0.0193452,fire-brigade
0.0464896,0.0621442,0.00996205,0.0588235,0.0208729,0.118121,0.630455,0.00948767,0,fire-brigade
0.0449346,0.0784314,0.122141,0.200163,0.0179739,0.0620915,0.469363,0.151144,0,fire-brigade
0.00267094,0.0526175,0.0245726,0.0235043,0.0162927,0.0355235,0.0718483,0.0365919,0,fire-brigade
0.0157509,0.032967,0.0120879,0.177289,0.148352,0.0857143,0.102198,0.0289377,0,fire-brigade
0.0116054,0.149516,0,0.329594,0.131721,0.032882,0.10677,0.00928433,0,fire-brigade
0.0293333,0.0344444,0.0166667,0.180222,0.0635556,0.0988889,0.480222,0.01,0,fire-brigade
0.062963,0.000793651,0.010582,0.212698,0.0687831,0.00026455,0.52328,0.00820106,0,fire-brigade
0.109302,0.0119186,0.0531977,0.206686,0.0200581,0.0186047,0.176744,0.0186047,0,fire-brigade
0.0581818,0.0936364,0.0231818,0.163182,0.308182,0.0247727,0.272273,0.0270455,0,fire-brigade
0.181166,0.0257601,0.00802365,0.00675676,0.0101351,0.0380068,0.0954392,0.0489865,0.00506757,fire-brigade
0.293155,0.0744048,0.0855655,0.206101,0.014881,0.168155,0.015625,0.047619,0.00446429,fire-brigade
0.00138889,0.0430556,0.05625,0.590278,0.0173611,0.113889,0.110417,0.138194,0,fire-brigade
0.0558894,0.23137,0.0138221,0.391226,0.222957,0.0600962,0.00841346,0.0588942,0,fire-brigade
0.106061,0.0650253,0.0290404,0.138889,0.212121,0.0751263,0.0233586,0.0473485,0,fire-brigade
0.296802,0.0328488,0.0197674,0.117733,0.00232558,0.0796512,0.57907,0.0357558,0,fire-brigade
0.0511016,0.0682375,0.00367197,0.236842,0.0226438,0.0171359,0.0162179,0.0232558,0,fire-brigade
0.000326797,0.0251634,0,0.171242,0.419281,0.115359,0.0722222,0.0107843,0,fire-brigade
0.142763,0.00657895,0,0.0723684,0.0786184,0.0381579,0.0953947,0.0125,0,fire-brigade
0.267339,0.00241935,0.00362903,0.0504032,0.00322581,0.0899194,0.0955645,0.0209677,0,fire-brigade
0.090847,0.0182719,0.00153689,0.0619877,0.0163934,0.0604508,0.531762,0.0181011,0,fire-brigade
0.109195,0.0272989,0.00654534,0.0954662,0.0319285,0.0336845,0.183748,0.0333653,0,fire-brigade
0.0956387,0.0049794,0.00103022,0.0863668,0.0875687,0.00377747,0.126545,0.00772665,0,fire-brigade
0.0707317,0.00909091,0.00864745,0.127273,0.0157428,0.0168514,0.0172949,0.0250554,0,fire-brigade
0.0732804,0.0256614,0.0343915,0.0952381,0.0296296,0.015873,0.0153439,0.0359788,0,fire-brigade
0.14963,0.00353584,0.00016072,0.135969,0.114433,0.317422,0.251205,0.0835744,0.00128576,fire-brigade
0.0344566,0.00956284,0,0.164542,0.0734669,0.0368852,0.236035,0.0241348,0,fire-brigade
0.0295127,0.0154427,0.00497598,0.217056,0.089396,0.0265957,0.121139,0.0332876,0,fire-brigade
0.0156818,0.0222727,0.00636364,0.0168182,0.194091,0.0268182,0.0204545,0.0281818,0,fire-brigade
0.0510204,0.0267512,0.00689465,0.257033,0.00551572,0.0430226,0.496691,0.0234418,0,fire-brigade
0.283117,0.0496753,0,0.131818,0.0922078,0.0324675,0.0886364,0.00519481,0,fire-brigade
0.158647,0.0315789,0.0191729,0.355263,0.0203008,0.0203008,0.118045,0,0,fire-brigade
0.0712452,0.0141207,0,0.431001,0.0895379,0.0741335,0.0471759,0.0221438,0,fire-brigade
0.146259,0.00297619,0.00085034,0.140306,0.0722789,0.0127551,0.168793,0.00340136,0,fire-brigade
0.118693,0.323821,0.0115798,0.063689,0.0206782,0.0330852,0.0157155,0.00330852,0,fire-brigade
0.0131944,0.00138889,0.0121528,0.29375,0.0451389,0.0256944,0.0638889,0.0149306,0.0177083,fire-brigade
0.12037,0.133873,0.0362654,0.0717593,0.0100309,0.00115741,0.292824,0.00308642,0.0181327,fire-brigade
0.211263,0.045911,0.00932568,0.218795,0.00215208,0.0412482,0.359397,0.00753228,0.00968436,fire-brigade
0.179787,0.00212766,0,0.163032,0.0348404,0.0417553,0.0444149,0.00265957,0.00239362,fire-brigade
0.445697,0.0780028,0,0.224804,0.00920387,0.0878969,0.0156466,0.00782329,0.00529222,fire-brigade
0.18156,0.0402893,0,0.157025,0.0304752,0.0211777,0.152634,0.0118802,0.00981405,fire-brigade
0.0491453,0.00213675,0,0.375458,0.0634921,0.0112943,0.0225885,0.010989,0.015873,fire-brigade
0.0616162,0.0383838,0,0.113805,0.0508418,0.427946,0.255892,0.0215488,0.0117845,fire-brigade
0.0925926,0.150741,0,0.286296,0.0218519,0.0203704,0.334444,0.0155556,0.00740741,fire-brigade
0.0522959,0.00510204,0.00280612,0.289541,0.00561224,0.0165816,0.367092,0.0255102,0,fire-brigade
0.263182,0.292273,0.0330303,0.0940909,0.0189394,0.164242,0.363333,0.482576,0.0204545,fire-brigade
0.432132,0.0394984,0.0147335,0.581661,0.0169279,0.0158307,0.0482759,0.022884,0.0141066,fire-brigade
0.316005,0.019629,0.0330026,0.0992235,0.0968507,0.0491803,0.703624,0.00992235,0.0179034,fire-brigade
0.155462,0.0690651,0.00945378,0.0603992,0.00315126,0.052521,0.272584,0.00577731,0.0220588,fire-brigade
0.0869898,0.0313776,0,0.451786,0.0494898,0.0206633,0.225765,0.00255102,0.00612245,fire-brigade
0.161304,0.0145652,0,0.0454348,0.0167391,0.0178261,0.110652,0.00304348,0.00413043,fire-brigade
0.0126929,0.041563,0.014435,0.00049776,0.029119,0.016675,0.0196615,0.0335988,0,fire-brigade
0.0949074,0.0150463,0.00434028,0.117766,0.0894097,0.0558449,0.00607639,0.0237269,0,fire-brigade
0.0250447,0.0163983,0.000298151,0.00298151,0.240012,0.0345856,0.0104353,0.0679785,0,fire-brigade
0.0495963,0.0651672,0.0317186,0.0144175,0.066609,0.010669,0.195213,0.00346021,0,fire-brigade
0.0758503,0.0234694,0.00238095,0.430272,0.0163265,0.0209184,0.346599,0.0306122,0.0130952,fire-brigade
0.031498,0.00396825,0.00248016,0.137153,0.264881,0.00992063,0.0233135,0.046627,0.0389385,fire-brigade
0.0412245,0.0993878,0.0232653,0.118571,0.191429,0.0493878,0.00857143,0.404286,0.0287755,fire-brigade
0.121631,0.128205,0.0138067,0.262985,0.111111,0.0174227,0.662393,0.184747,0.0154504,fire-brigade
0.0357143,0.244309,0.0467033,0.0451334,0.0378728,0.0949765,0.0832025,0.0225667,0.00529827,fire-brigade
0.132353,0.101307,0.0522876,0.0637255,0.0375817,0.0473856,0.0424837,0.00490196,0,fire-brigade
0.0929825,0.045614,0,0.278947,0.185965,0.0649123,0.215789,0.0192982,0,fire-brigade
0.202614,0.00653595,0.0473856,0.0735294,0.104575,0.0408497,0.215686,0,0,fire-brigade
0.0637255,0.0473856,0.0571895,0.0784314,0.0179739,0.0555556,0.256536,0.0539216,0,fire-brigade
0.0311419,0.032872,0.176471,0.0847751,0.16436,0.0709343,0.0605536,0.0432526,0,fire-brigade
0.0249465,0.0393205,0.0085531,0.398313,0.256831,0.0658114,0.00154431,0.0343312,0.0346876,fire-brigade
0.0241935,0.015409,0,0.1178,0.0443548,0.0273618,0.0699885,0.0270737,0.0211694,fire-brigade
0.282724,0.0801887,0.0216686,0.0162146,0.00678066,0.00928656,0.0378833,0.0112028,0.00958137,fire-brigade
0.239478,0.00740203,0.0226415,0.250653,0.00130624,0.0432511,0.301306,0.00899855,0.00899855,fire-brigade
0.106399,0.307103,0.146969,0.154164,0.00734844,0.0295468,0.284905,0.00535824,0.0205144,fire-brigade
0.0693966,0.162069,0.0193966,0.256034,0.103448,0.0133621,0.237931,0.322845,0.0228448,fire-brigade
0.468295,0.0129938,0.0644491,0.424116,0.004158,0.163202,0.00831601,0.121622,0.0119543,fire-brigade
0.044837,0.0224185,0.00951087,0.336277,0.237772,0.131793,0.0197011,0.0998641,0.121603,fire-brigade
0.117284,0.0455247,0.0131173,0.0108025,0.0100309,0.00771605,0.0339506,0.0694444,0,fire-brigade
0.114219,0.041958,0.11655,0.148019,0.0203963,0.0553613,0.0384615,0.0530303,0,fire-brigade
0.0279018,0.00167411,0.0206473,0.452567,0.0435268,0.0178571,0.113839,0.0558036,0,fire-brigade
0.0190476,0.0107143,0.039881,0.0869048,0.0839286,0.0267857,0.18631,0.0321429,0,fire-brigade
0.00146628,0.0171065,0.0229717,0.148583,0.00879765,0.0195503,0.00195503,0.00684262,0,fire-brigade
0.150246,0.00788177,0.0349754,0.112315,0.0339901,0.0517241,0.273399,0.0133005,0,fire-brigade
0.0689655,0.0490302,0.00969828,0.311961,0.0414871,0.0549569,0.318966,0.0193966,0,fire-brigade
0.000977517,0.0102639,0,0.318671,0.0102639,0.11437,0.012219,0.00733138,0.00684262,fire-brigade
0.0171875,0.0207031,0,0.0582031,0.0347656,0.0453125,0.100781,0.0367188,0.0265625,fire-brigade
0.142959,0.0192034,0.0156472,0.0889047,0.0981508,0.0110242,0.216572,0.0131579,0,fire-brigade
0.182629,0.0113028,0.03837,0.0374777,0.0669244,0.0348007,0.182332,0.0121951,0,fire-brigade
0.0622172,0.0188537,0.0169683,0.154977,0.0071644,0.0297888,0.0339367,0.0301659,0.00678733,fire-brigade
0.284118,0.0244118,0.00617647,0.259706,0.0264706,0.0697059,0.194412,0.0279412,0.00117647,fire-brigade
0.127744,0.0189024,0,0.0804878,0.0314024,0.014939,0.169207,0.027439,0.0131098,fire-brigade
0.178369,0.106738,0,0.299291,0.00106383,0.0102837,0.0326241,0.0251773,0.0173759,fire-brigade
0.197338,0.0135995,0,0.0202546,0.0763889,0,0.212963,0.09375,0.036169,fire-brigade
0.150824,0.0032967,0.0379121,0.203846,0.078022,0.0181319,0.0230769,0.00961538,0,fire-brigade
