%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

% Global features from the images :
@ATTRIBUTE  Black_Pixel_Global NUMERIC
@ATTRIBUTE  Airs_Global NUMERIC
@ATTRIBUTE  Harris_Corners_Global NUMERIC
@ATTRIBUTE  Length_Area_Global NUMERIC
@ATTRIBUTE  Mass_Center_X_Global NUMERIC
@ATTRIBUTE  Mass_Center_Y_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Global NUMERIC
@ATTRIBUTE  Rows_Or_Cols_Global NUMERIC
% Features from the images splited in 16 : 
@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Harris_Corners_0 NUMERIC
@ATTRIBUTE  Length_Area_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Hough_Lines_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Hough_Lines_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Hough_Lines_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Hough_Lines_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Hough_Lines_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Hough_Lines_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Hough_Lines_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Hough_Lines_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Hough_Lines_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  Airs_9 NUMERIC
@ATTRIBUTE  Harris_Corners_9 NUMERIC
@ATTRIBUTE  Length_Area_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Hough_Lines_9 NUMERIC
@ATTRIBUTE  Black_Pixel_10 NUMERIC
@ATTRIBUTE  Airs_10 NUMERIC
@ATTRIBUTE  Harris_Corners_10 NUMERIC
@ATTRIBUTE  Length_Area_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Hough_Lines_10 NUMERIC
@ATTRIBUTE  Black_Pixel_11 NUMERIC
@ATTRIBUTE  Airs_11 NUMERIC
@ATTRIBUTE  Harris_Corners_11 NUMERIC
@ATTRIBUTE  Length_Area_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Hough_Lines_11 NUMERIC
@ATTRIBUTE  Black_Pixel_12 NUMERIC
@ATTRIBUTE  Airs_12 NUMERIC
@ATTRIBUTE  Harris_Corners_12 NUMERIC
@ATTRIBUTE  Length_Area_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Hough_Lines_12 NUMERIC
@ATTRIBUTE  Black_Pixel_13 NUMERIC
@ATTRIBUTE  Airs_13 NUMERIC
@ATTRIBUTE  Harris_Corners_13 NUMERIC
@ATTRIBUTE  Length_Area_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Hough_Lines_13 NUMERIC
@ATTRIBUTE  Black_Pixel_14 NUMERIC
@ATTRIBUTE  Airs_14 NUMERIC
@ATTRIBUTE  Harris_Corners_14 NUMERIC
@ATTRIBUTE  Length_Area_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Hough_Lines_14 NUMERIC
@ATTRIBUTE  Black_Pixel_15 NUMERIC
@ATTRIBUTE  Airs_15 NUMERIC
@ATTRIBUTE  Harris_Corners_15 NUMERIC
@ATTRIBUTE  Length_Area_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Hough_Lines_15 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person, police, road-block}

@DATA
0.0954747,0.11555,2,0.102593,0.479075,0.514703,21,0,0.0264286,0,5,0,0,0,0,0.0864286,0.0339286,1282,0.0765178,0.527517,0.528106,0,0.141429,0.0735714,4,0,0.495769,0.541182,1,0.113571,0.0960714,2,0.119975,0.747674,0.639491,1,0.175714,0.0228571,10,0.15825,0.487934,0.632819,2,0.145,0.102143,2,0.140875,0.469444,0.371429,0,0.0392857,0.0564286,5,0.0246113,0.893333,0.878095,0,0.125,0.0421429,16,0.110128,0.345079,0.372394,2,0.114286,0.0289286,5,0,0.406655,0.566667,2,0.045,0,3,0,0,0,0,0.0678571,0.0075,2,0.0585083,0.8375,0.721707,0,0.0978571,0.06,17,0.128486,0.28963,0.402751,0,0.0592857,0.0625,1358,0,0.592842,0.0913309,0,0.0785714,0.0317857,2,0,0.2125,0.630632,1,0.118571,0.0278571,13,0.115955,0.447686,0.434065,2,0.2,0.0846429,15,0.188757,0.504117,0.277948,0,police
0.086766,0.144222,2,0.0782529,0.483454,0.480337,23,1,0.0694444,0.00694444,1737,0.0733632,0.838889,0.546032,0,0.115,0.0563889,11,0,0.654665,0.295588,1,0.0338889,0.00194444,2,0,0.4,0.0333333,0,0.111111,0.0266667,16,0.11571,0.365359,0.478825,2,0.112778,0.02,25,0.105305,0.606838,0.389934,1,0.0927778,0.0213889,11,0.0831233,0.163079,0.516049,0,0.106667,0.0361111,7,0.111441,0.642788,0.530692,2,0.00444444,0,6,0.00134123,0.0333333,0.0296296,0,0.0611111,0.0216667,6,0,0.274679,0.786085,0,0,0,0,0,0,0,0,0.101111,0.00916667,1622,0.108016,0.395536,0.610317,2,0.146667,0.00305556,1677,0.133216,0.553968,0.233157,0,0.160556,0.00611111,1531,0.125869,0.630273,0.333945,0,0.0916667,0.0238889,2,0.0682688,0.620709,0.578767,0,0.0555556,0.00138889,11,0.0535256,0.1,0.233333,0,0.151111,0.0211111,3,0.11795,0.472685,0.054321,2,police
0.12085,0.167133,6,0.127668,0.525939,0.319586,20,1,0.0514706,0,2,0,0,0,0,0.0897059,0.1625,77,0,0.506978,0.566732,0,0.105147,0.0334559,3,0,0.515334,0.123291,0,0.119853,0.0334559,1210,0.11456,0.161765,0.2375,1,0.133824,0.00110294,1231,0.109727,0.632688,0.306375,0,0.176471,0.0297794,27,0.106856,0.511438,0.510417,0,0.175,0.00845588,14,0.165847,0.694678,0.474881,0,0.00220588,0,4,0,0,0,0,0.106618,0.101103,31,0,0.517936,0.336023,1,0.0816176,0.00698529,6,0.0575403,0.713508,0.860494,0,0.0845588,0.0113971,4,0.0817834,0.786765,0.68738,1,0.249265,0.149632,31,0.193122,0.465091,0.273552,0,0.0992647,0.05,34,0.113725,0.761213,0.274528,0,0.180147,0.0540441,19,0.12805,0.427311,0.561429,2,0.138235,0.0128676,1246,0.129985,0.370098,0.33625,2,0.252206,0.0897059,13,0.275547,0.595302,0.259028,1,police
0.120906,0.0541698,29,0.147939,0.445035,0.345899,11,1,0.0876923,0.0292308,12,0,0.625098,0.63963,0,0.22,0.0292308,17,0.167292,0.520612,0.451048,0,0.0476923,0,1,0,0,0,0,0.164615,0.0207692,3,0.0832503,0.593188,0.671683,0,0.138462,0.0576923,2,0.148039,0.51942,0.266026,0,0.153846,0.0123077,64,0.156494,0.305,0.666667,0,0.164615,0.106923,23,0.170215,0.594222,0.522863,0,0.06,0.00769231,8,0.0319984,0.135556,0.139957,0,0.144615,0.0561538,622,0.164888,0.32721,0.669706,0,0.124615,0,1,0,0,0,0,0.129231,0.0153846,8,0.158093,0.36,0.0961538,0,0.204615,0.1,85,0.157346,0.296296,0.118234,0,0.0938462,0.0153846,2,0,0.178815,0.174929,0,0.163077,0.0423077,5,0,0.507059,0.471719,0,0.123077,0.0338462,26,0,0.18,0.884615,0,0.138462,0.0269231,12,0.147447,0.526667,0.683761,0,police
0.141274,0.177054,65,0.160713,0.402942,0.447481,10,1,0.056391,0,1,0,0.789474,0.821429,0,0.199248,0.0516917,5,0,0.131579,0.696429,0,0.0150376,0,4,0,0.877193,0.916667,0,0.203008,0.0460526,6,0.114685,0.419298,0.487987,0,0.114662,0,1,0,0,0,0,0.201128,0.0206767,30,0.20421,0.596282,0.441468,0,0.18797,0.0516917,15,0.193764,0.427719,0.388943,0,0.0018797,0,4,0,0,0,0,0.199248,0.0328947,3,0,0,0,0,0.0093985,0,2,0,0,0,0,0.152256,0.136278,7,0.142235,0.470855,0.238095,0,0.281955,0.00281955,480,0.273224,0.292398,0.144841,0,0.208647,0.0253759,3,0.270856,0.391391,0.533685,0,0.154135,0.0780075,33,0,0,0,0,0.261278,0.0996241,2,0.225975,0.592105,0.417942,0,0.317669,0.162594,49,0.322344,0.146053,0.2125,0,police
0.125726,0.258911,20,0.0584762,0.352758,0.39845,14,1,0.108387,0.02,670,0,0.544222,0.228315,0,0.104516,0.111613,14,0,0.146667,0.145161,0,0.290323,0,16,0,0,0,0,0.145806,0.0180645,2,0.175804,0.477302,0.484895,1,0.0658065,0,2,0,0,0,0,0.171613,0.0580645,12,0.166552,0.511053,0.397983,0,0.166452,0.0890323,29,0.161948,0.653709,0.583242,0,0.0412903,0.00645161,8,0.0272802,0.0866667,0.110215,0,0.179355,0.0445161,2,0,0.356622,0.280885,0,0.0232258,0,4,0,0.1,0.870968,0,0.170323,0.162581,5,0.00934534,0.36963,0.73417,0,0.23871,0.0916129,8,0.307111,0.514652,0.274974,0,0.156129,0.0709677,10,0.0977672,0.318321,0.102429,0,0.162581,0.0387097,12,0,0.274589,0.201106,0,0.16129,0.0767742,3,0.149358,0.551739,0.345075,1,0.207742,0.0296774,4,0.0124605,0.276889,0.577061,0,police
0.136627,0.511905,12,0.153894,0.526923,0.350481,14,1,0.00280505,0,2,0,0,0,0,0.169705,0.0497896,11,0.190255,0.490062,0.463519,1,0.0701262,0.00631136,5,0.0654958,0.798792,0.81147,0,0.123422,0.0301543,18,0.121794,0.25,0.30914,0,0.0322581,0,6,0.0152868,0.836439,0.0890937,0,0.215989,0.0056101,6,0.237033,0.451536,0.422334,0,0.159888,0.026648,13,0.166053,0.337114,0.356428,0,0.0841515,0,16,0,0,0,0,0.206171,0.0701262,3,0.040051,0.37971,0.898925,0,0.058906,0.0175316,4,0,0,0,0,0.192146,0.085554,5,0.178736,0.605503,0.513422,1,0.267882,0.384993,13,0.180418,0.424948,0.276498,0,0.169705,0.145863,17,0.103682,0.281159,0.355812,0,0.180926,0.0546985,612,0.207708,0.616184,0.357729,0,0.173913,0.103086,4,0.228006,0.424786,0.546091,0,0.251052,0.00841515,624,0.169356,0,0,0,police
0.13856,0.565014,95,0.0687145,0.379071,0.343547,11,1,0.0862069,0.00646552,10,0,0.833333,0.798851,0,0.248563,0.215517,636,0.119796,0.319234,0.296639,0,0.0948276,0.00718391,8,0.106977,0.854167,0.62069,0,0.0560345,0.00574713,19,0,0.0520833,0.12069,0,0.139368,0,5,0,0,0,0,0.159483,0.0387931,6,0.147037,0.528579,0.310345,1,0.206897,0.0308908,33,0.222519,0.363058,0.592476,0,0.114943,0,6,0,0,0,0,0.221264,0.104885,14,0.141753,0.477273,0.610044,0,0.143678,0.0545977,10,0,0.75,0.818965,0,0.173851,0.0452586,17,0,0.538194,0.310181,0,0.237069,0.0387931,92,0.15487,0.404167,0.549425,0,0.117816,0.0316092,598,0,0.34148,0.357242,0,0.163793,0.0452586,13,0.176686,0.445833,0.436782,0,0.172414,0.0409483,2,0.203106,0.562657,0.528253,2,0.191092,0.0136494,8,0.193694,0.37004,0.835523,0,police
0.118225,0.178252,3,0.120303,0.622143,0.343543,14,0,0.0411111,0.00888889,3,0,0,0,0,0.23,0.0116667,2,0.170776,0.469341,0.410215,0,0.0155556,0,1,0,0.891111,0.891111,0,0.126667,0.015,14,0.132195,0.283333,0.414663,0,0.155556,0.0244444,35,0.161319,0.337359,0.387865,0,0.157778,0.00611111,21,0.131267,0.112346,0.0432099,0,0.167778,0.0444444,13,0.171041,0.543724,0.439739,0,0.111111,0,6,0,0,0,0,0.207778,0,893,0.0675795,0.28254,0.427579,0,0.104444,0.000555556,3,0,0.323282,0.714547,0,0.123333,0.045,7,0,0.497619,0.429167,0,0.155556,0.101667,822,0.173996,0.231944,0.233333,0,0.0788889,0.0155556,51,0,0.145247,0.440617,0,0.134444,0.244444,3,0.0192375,0.731462,0.405746,0,0.126667,0.0238889,847,0.0644117,0,0,0,0.126667,0.0344444,772,0.133135,0.140741,0.453704,0,police
0.122822,0.516602,14,0.0677055,0.377973,0.308321,13,1,0.0697115,0.00420673,6,0.0686451,0.817308,0.768415,0,0.16226,0.0715144,25,0.173242,0.601499,0.209898,0,0.0600962,0.0390625,3,0,0.514194,0.497861,0,0.141827,0.047476,4,0.156598,0.365385,0.436568,1,0.0625,0.00300481,9,0.0558364,0.802198,0.109375,0,0.175481,0.0450721,6,0.155951,0.413776,0.511949,2,0.159856,0.0679087,15,0.156946,0.436945,0.394074,0,0.158654,0,1,0,0,0,0,0.111779,0.0228365,6,0,0.369487,0.706979,1,0.0793269,0,3,0,0,0,0,0.191106,0.0661058,766,0.165713,0.408974,0.435069,1,0.205529,0.311298,9,0.156596,0.186082,0.212772,0,0.170673,0.0216346,6,0,0.250493,0.302484,0,0.128606,0.0324519,4,0.163164,0.480942,0.508727,1,0.174279,0.0300481,2,0.148206,0.27071,0.815894,0,0.163462,0.00120192,5,0.156144,0.2849,0.540509,0,police
0.133473,0.189411,18,0.139008,0.359591,0.407487,16,1,0.0432099,0.00462963,2,0,0.856341,0.856271,0,0.174897,0.108025,17,0,0.337848,0.282407,0,0.0298354,0.00617284,4,0,0,0,0,0.180041,0.0504115,3,0.194409,0.483409,0.510115,2,0.0843621,0.06893,8,0.069579,0.736054,0.177126,0,0.139918,0.026749,4,0.130757,0.39205,0.601929,0,0.174897,0.0565844,24,0.163015,0.541627,0.489172,2,0.0113169,0.00205761,6,0,0.0555556,0.0555556,0,0.0874486,0.0180041,7,0,0.280453,0.772167,0,0.00823045,0,1,0,0,0,0,0.360082,0.105453,5,0.344032,0.513203,0.394612,0,0.0781893,0.00617284,5,0.0850807,0.831089,0.107744,0,0.207819,0.13323,13,0.127554,0.427469,0.276389,0,0.06893,0.00668724,7,0,0.277778,0.782407,0,0.319959,0.393004,12,0.253803,0.284601,0.305372,0,0.202675,0.106996,18,0.127731,0.135802,0.717593,0,police
0.0906699,0.026867,34,0.02848,0.477341,0.409234,16,1,0,0,0,0,0,0,0,0.105,0.0145833,6,0,0.63468,0.636806,1,0.0733333,0.0291667,3,0.00839256,0.458022,0.455365,0,0.128333,0.0358333,6,0.141487,0.380062,0.490605,2,0.0283333,0.00333333,4,0.0165829,0.872222,0.125,0,0.185833,0.065,4,0.203804,0.571009,0.530472,1,0.108333,0.0975,12,0.107185,0.441995,0.312546,1,0.0783333,0,8,0,0,0,0,0.095,0.0158333,5,0,0.397703,0.631052,0,0.0583333,0,9,0,0,0,0,0.100833,0.0225,3,0.108758,0.667308,0.6336,1,0.116667,0.075,32,0.0937291,0.324635,0.456043,0,0.0833333,0.0279167,35,0.051375,0.547085,0.477681,0,0.0941667,0.0125,10,0.134281,0.7,0.746014,0,0.164167,0.0508333,22,0.181209,0.311584,0.5118,0,0.199167,0.184583,30,0.179414,0.499167,0.5725,0,police
0.112396,0.15599,7,0.118956,0.449488,0.410156,18,1,0.0333333,0,1,0,0,0,0,0.12037,0.0541667,9,0,0.54788,0.517375,0,0.109259,0.0111111,16,0.0459513,0.580622,0.49989,0,0.0972222,0.00462963,8,0.0950849,0.19329,0.319805,0,0.0759259,0.00324074,7,0.0447349,0.322222,0.0439815,0,0.157407,0.0587963,6,0.146473,0.514408,0.338812,1,0.141667,0.0444444,5,0.15876,0.510464,0.36432,0,0.0398148,0,4,0,0,0,0,0.0990741,0.0662037,15,0,0.398222,0.704537,0,0.0148148,0,5,0,0,0,0,0.0981481,0.012037,5,0.101902,0.741026,0.665836,0,0.219444,0.191667,29,0.218918,0.395978,0.414426,0,0.141667,0.0138889,966,0.161086,0.598366,0.509532,0,0.15,0.0384259,11,0.208437,0.626792,0.446461,0,0.165741,0.0310185,11,0.174797,0.206961,0.209064,0,0.25463,0.00925926,46,0.0624864,0.451717,0.275168,1,police
0.0590035,0.500675,14,0.0793638,0.482249,0.578142,25,0,0.0246795,0.00625,7,0.0242207,0.87237,0.846581,0,0.132692,0.0286859,4,0.0909313,0.1969,0.479919,4,0.0150641,0.00304487,10,0,0.025,0.403846,0,0.0682692,0.000160256,2893,0.0785557,0,0,2,0.0983974,0.0855769,14,0.0926567,0.507266,0.512595,3,0.0548077,0.0115385,21,0.0652388,0.244444,0.744658,0,0.00192308,0,3,0,0.961111,0.955128,0,0.146474,0.0363782,2875,0.151248,0.5036,0.246357,5,0.0432692,0,3,0,0.303355,0.861389,0,0.063141,0,2969,0.0685459,0,0,2,0.0833333,0.0625,20,0.0861958,0.382809,0.466489,2,0.0301282,0.025641,3,0.0160162,0.788889,0.945513,0,0.0391026,0.00641026,4,0,0.747099,0.172318,1,0.0875,0.0221154,2931,0.0655827,0.212687,0.32674,4,0.00608974,0.000961538,10,0.00405668,0.0333333,0.0576923,0,0.0996795,0.0400641,2976,0.0764321,0.467957,0.0809635,2,police
0.0655936,0.0143305,44,0.0843415,0.437427,0.505939,16,1,0.109565,0.0295652,5,0.1114,0.691225,0.43423,2,0.0386957,0.0126087,5,0,0.596179,0.848485,0,0.000434783,0,4,0,0,0,0,0.0713043,0.0491304,3,0.0684473,0.436594,0.426667,0,0.123043,0.0369565,15,0.099343,0.395783,0.626149,2,0.0347826,0.00869565,1,0.0257321,0.216812,0.0738667,0,0.0243478,0.000652174,2,0.0157886,0.429348,0.455,0,0.103043,0.0243478,2191,0.123598,0.429832,0.51205,2,0.00173913,0,3,0,0,0,0,0.00826087,0,5,0,0,0,0,0.0486957,0.00891304,10,0.0428243,0.139493,0.1975,0,0.116087,0.247391,14,0.0771751,0.205405,0.399567,1,0.113913,0.0393478,8,0.018068,0.518116,0.31,1,0.100435,0.0226087,2082,0,0.494777,0.57984,2,0.188696,0,4,0,0,0,0,0.16913,0.081087,204,0.0961948,0.299103,0.256421,2,police
0.0824195,0.214504,6,0.0908144,0.529398,0.430718,26,0,0.0177951,0.00282118,5,0.0145952,0.916311,0.908298,0,0.137153,0.0247396,6,0.11453,0.571754,0.350495,3,0.00347222,0,8,0,0.0277778,0.0277778,0,0.0980903,0.0238715,2098,0.0978828,0.76918,0.392196,2,0.0611979,0.00325521,23,0.0568502,0.760361,0.141176,1,0.122396,0.234375,7,0.118024,0.481597,0.448123,3,0.0299479,0.00477431,2,0.0253278,0.893178,0.855801,0,0.0703125,0.0173611,15,0.065145,0.20614,0.326754,1,0.105469,0.0266927,5,0.0499982,0.668778,0.608878,2,0.00477431,0,4,0,0.037037,0.94213,0,0.10026,0.0230035,23,0.0998597,0.544287,0.432969,2,0.127604,0.0362413,2148,0.142698,0.335449,0.395222,0,0.0685764,0.00911458,7,0.0583546,0.12184,0.67949,0,0.0885417,0.112847,2,0.115663,0.50561,0.654977,3,0.105469,0.122396,7,0.106616,0.138215,0.583101,0,0.184028,0.016276,16,0,0.418544,0.131044,3,police
0.0717074,0.169358,7,0.0765901,0.491866,0.41961,28,0,0.0241509,0.00603774,8,0.0212014,0.898544,0.87443,0,0.112075,0.0766038,4,0.0503052,0.561462,0.196588,2,0.000377358,0,4,0,0,0,0,0.117358,0.0381132,5,0.109721,0.534406,0.588308,3,0.0856604,0.0164151,9,0.0697382,0.697386,0.37006,3,0.0407547,0.00849057,6,0.0287911,0.138853,0.847471,0,0.0992453,0.0232075,2,0.0892627,0.599828,0.554942,3,0.0166038,0.00150943,14,0.0115307,0.0578616,0.0563333,0,0.102642,0.019434,3,0,0.466451,0.622136,2,0.00150943,0,3,0,0,0,0,0.0984906,0.0345283,13,0.0925293,0.51178,0.482445,2,0.116604,0.0150943,10,0.130744,0.523911,0.430359,0,0.0392453,0.0167925,6,0.0200805,0.0485175,0.667143,0,0.100377,0.0439623,17,0,0.521909,0.563972,2,0.0939623,0.00509434,9,0.0899757,0.153732,0.531589,0,0.119623,0.0267925,2538,0.0804938,0.722021,0.298539,2,police
0.0748897,0.287654,1,0.0631649,0.527216,0.539583,40,0,0.0444947,0.00773002,7,0.0446601,0.819679,0.743745,1,0.113122,0.359917,25,0.0833036,0.403625,0.351855,1,0.0331825,0.013009,10,0,0.0616987,0.284314,0,0.0776772,0.048454,1,0.0944723,0.843955,0.515154,0,0.0644796,0.00961538,15,0.0612828,0.678832,0.263946,1,0.0965309,0.0135747,9,0.104173,0.509081,0.528504,2,0.0418552,0.0143288,5,0.0365898,0.80691,0.830843,0,0.0810709,0.0139517,6,0.0757344,0.344993,0.342453,3,0.0554299,0.0205505,11,0,0.253465,0.794284,1,0,0,0,0,0,0,0,0.0840875,0.00904977,4,0.0865578,0.499695,0.331622,2,0.100679,0.0182881,2456,0.105157,0.551337,0.690216,0,0.0674962,0.0405354,6,0.0114573,0.418522,0.488634,0,0.0761689,0.0279035,7,0,0.34529,0.628997,2,0.0935143,0.0326169,10,0.0769894,0.163932,0.507477,1,0.179864,0.050905,22,0.190232,0.446026,0.473115,1,police
0.128782,0.0803309,51,0.114279,0.437936,0.443808,13,1,0.102521,0.0134454,7,0,0.75032,0.502553,0,0.165546,0.0453782,1067,0,0.139181,0.0715986,0,0.0361345,0.0012605,4,0,0.323529,0.0428571,0,0.12605,0.0142857,1131,0,0.29902,0.4,0,0.14958,0.0210084,7,0.132337,0.315385,0.319325,0,0.181513,0.0142857,11,0.176125,0.3324,0.554875,0,0.115126,0.0281513,44,0.0547413,0.0588235,0.866667,0,0.131933,0.0226891,6,0.130539,0.397484,0.4708,0,0.128571,0.0697479,2,0,0.205882,0.147619,0,0.104202,0.0239496,1098,0,0.407561,0.716843,0,0.118487,0.0197479,11,0.127447,0.295956,0.433929,1,0.236134,0.0256303,13,0.190767,0.508587,0.223976,0,0.152941,0.128571,52,0.15607,0.452031,0.47398,0,0.1,0.00588235,1151,0.05677,0.419118,0.142857,0,0.0369748,0.0105042,9,0.0240814,0,0,0,0.17479,0.104622,18,0.171076,0.131684,0.10671,0,police
0.125169,0.197343,28,0.111891,0.495932,0.286705,20,1,0.00953895,0.00158983,2,0,0.918301,0.924925,0,0.18283,0.0361685,4,0.193047,0.388716,0.460732,2,0.0540541,0.0158983,14,0.0138993,0.859244,0.799871,0,0.0794913,0.00675676,14,0.0753888,0.171123,0.269861,0,0.0278219,0,3,0,0,0,0,0.18124,0.0842607,19,0.181834,0.598467,0.420643,2,0.136725,0.0369634,60,0.139274,0.401769,0.485616,1,0.0341812,0,3,0,0,0,0,0.235294,0.0468998,4,0.134187,0.386141,0.434304,0,0.131955,0.122417,3,0.0209736,0.209967,0.416329,1,0.126391,0.0361685,6,0.103607,0.465062,0.621567,1,0.283784,0.0325914,4,0.235162,0.731085,0.43201,0,0.201908,0.258744,4,0.179215,0.512272,0.563986,0,0.136725,0.156598,29,0.134298,0.404398,0.407365,2,0.111288,0.0282194,5,0.107695,0.660084,0.333819,2,0.186804,0.0667727,13,0.186285,0.3636,0.405983,0,police
0.109034,0.100403,21137,0.0747425,0.465945,0.430239,21,0,0.036036,0.00975976,1,0,0.868177,0.832244,0,0.188438,0.0679429,55,0.0635511,0.395419,0.494302,0,0.0015015,0,4,0,0,0,0,0.133634,0.0116366,25,0.125389,0.33368,0.500356,2,0.00675676,0,4,0.00287419,0.918919,0.0416667,0,0.158408,0.0589339,16,0.130962,0.345385,0.280108,3,0.158408,0.0379129,33,0.151324,0.571255,0.546637,1,0.0105105,0,4,0.00543742,0.048048,0.0679012,0,0.151652,0.0251502,3,0.0233436,0.374571,0.72998,0,0.036036,0.0045045,3,0,0.146396,0.835648,0,0.12012,0.0198949,1280,0.13084,0.412212,0.447119,2,0.173423,0.126877,29,0.0172673,0.313964,0.505787,0,0.102853,0.0195195,49,0.118077,0.217205,0.590388,0,0.11036,0.0375375,1293,0.108855,0.668644,0.564464,0,0.160661,0.0307808,7,0.141366,0.315979,0.457867,2,0.218468,0.381006,16,0.161855,0.528475,0.201279,1,police
