%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

% Global features from the images :
@ATTRIBUTE  Black_Pixel_Global NUMERIC
@ATTRIBUTE  Airs_Global NUMERIC
@ATTRIBUTE  Harris_Corners_Global NUMERIC
@ATTRIBUTE  Length_Area_Global NUMERIC
@ATTRIBUTE  Mass_Center_X_Global NUMERIC
@ATTRIBUTE  Mass_Center_Y_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Global NUMERIC
@ATTRIBUTE  Rows_Or_Cols_Global NUMERIC
% Features from the images splited in 9 : 
@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Harris_Corners_0 NUMERIC
@ATTRIBUTE  Length_Area_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Hough_Lines_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Hough_Lines_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Hough_Lines_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Hough_Lines_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Hough_Lines_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Hough_Lines_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Hough_Lines_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Hough_Lines_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Hough_Lines_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person, police, road-block}

@DATA
0.0769583,0.0708251,12,0.0848147,0.367407,0.469798,17,0,0.0412277,0.0245076,8,0,0.841082,0.739833,1,0.0613834,0.069858,19,0.0934187,0.561406,0.718794,0,0.103527,0.0501603,11,0.16272,0.440674,0.672958,2,0.110399,0.0432891,5,0.161576,0.514818,0.515283,3,0.190105,0.026798,66,0.262658,0.483729,0.447035,2,0.0705451,0.0419148,4,0.079206,0.241552,0.435545,2,0.0641319,0.037792,11,0,0.269557,0.465553,2,0.0508475,0.0178653,14,0.0437238,0.443448,0.0910823,0,0.0545121,0,11,0,0,0,0,flood
0.107237,0.0720611,33,0.134173,0.502644,0.635057,20,0,0.0206319,0.00451322,10,0.0092287,0.932624,0.881313,0,0.0186976,0,2,0,0.035461,0.676768,0,0.0805932,0.0290135,3,0,0.676158,0.590285,0,0.144423,0.348162,4,0.109123,0.582935,0.504263,2,0.194713,0.0035461,15,0.222931,0.49456,0.434551,0,0.135397,0.0857511,1,0.170416,0.517467,0.38458,1,0.132818,0.20922,21,0.155572,0.254377,0.268448,2,0.177305,0.0419084,5,0.213736,0.715224,0.413841,1,0.0651193,0.0228885,12,0.0693353,0.304407,0.212121,0,flood
0.0953535,0.0647176,31,0.128993,0.382327,0.537956,23,0,0.00878049,0.000243902,3,0.00678024,0.773333,0.910569,0,0,0,0,0,0,0,0,0.0741463,0.0534146,6,0,0.558333,0.772358,0,0.173171,0.104878,17,0.209014,0.68872,0.69112,2,0.170732,0.274878,13,0.191751,0.332018,0.431323,0,0.128293,0.0458537,6,0.179303,0.419647,0.460407,4,0.143415,0.0765854,8,0.201835,0.42129,0.369546,2,0.12878,0.0702439,12,0.152618,0.417569,0.343769,1,0.04,0.035122,10,0.0431408,0.162473,0.214857,0,flood
0.0929944,0.0559605,14,0.123811,0.495655,0.553187,19,0,0.0261538,0.00641026,2,0.0267245,0.91,0.833333,0,0.0271795,0.0194872,2,0.0134942,0.435,0.444444,0,0.054359,0.01,9,0.043508,0.685877,0.679166,1,0.132821,0.0523077,4,0.170687,0.582833,0.643403,2,0.191795,0.519744,33,0.18043,0.712558,0.552337,1,0.154872,0.0612821,4,0.175811,0.359046,0.497935,2,0.125641,0.00923077,11,0.0987063,0.45617,0.339345,1,0.12359,0.0374359,4,0.137742,0.601567,0.304399,1,0.00871795,0,6,0.00443941,0.04,0.0897436,0,flood
0.0837754,0.14238,28,0.113521,0.502937,0.662772,20,0,0.0263158,0.00455466,5,0.0114152,0.888177,0.895224,0,0.0561741,0,6,0,0,0,0,0.0728745,0.00733806,8,0.0939235,0.38159,0.357253,0,0.109312,0.0227733,15,0.0252528,0.353569,0.333149,2,0.101721,0.0159413,5,0.176932,0.434053,0.756781,0,0.0966599,0.362095,8,0.013143,0.340619,0.351059,2,0.119939,0.283907,23,0.157551,0.492596,0.502549,0,0.165486,0.168522,17,0.194619,0.4499,0.671794,0,0.0632591,0.0306174,14,0.0678831,0.210877,0.336579,1,flood
0.0959286,0.064457,25,0.101325,0.412596,0.415747,10,0,0.0681481,0.0244444,6,0.067753,0.821601,0.64,0,0.122963,0.0525926,11,0.0950122,0.210678,0.230805,0,0.0688889,0.0344444,6,0.0906644,0.280539,0.805263,0,0.117778,0.0522222,9,0.153938,0.658444,0.60142,0,0.16963,0.262593,2,0.182363,0.472028,0.586476,0,0.148148,0.218148,19,0.228586,0.355556,0.642867,0,0.0577778,0.02,12,0.0866321,0.786214,0.418667,0,0.100741,0.0177778,4,0.123761,0.549634,0.218547,0,0.02,0,22,0,0,0,0,flood
0.121667,0.180341,1,0.134406,0.492264,0.654809,14,0,0.0986207,0.0296552,11,0.114285,0.637462,0.492555,2,0.0917241,0.225862,9,0.0366007,0.418,0.43046,0,0.00827586,0,3,0,0,0,0,0.106207,0.15069,34,0.0612288,0.529883,0.50773,0,0.237241,0.0351724,156,0.187128,0.368376,0.438022,0,0.105517,0.0282759,4,0.0989455,0.568944,0.662223,1,0.0944828,0.0541379,20,0.106203,0.600341,0.527704,0,0.204138,0.0272414,6,0.171702,0.275413,0.220471,0,0.157931,0.0917241,1,0.182941,0.44353,0.326951,0,flood
0.104837,0.104162,6,0.111006,0.496042,0.471875,14,0,0.0802721,0.0316327,5,0.046762,0.688031,0.523949,1,0.092517,0.012585,8,0.09937,0.380688,0.370794,0,0.112925,0.0554422,5,0.116838,0.194401,0.586368,0,0.0816327,0.0323129,6,0,0.568788,0.410055,0,0.202041,0.0717687,9,0.223144,0.475018,0.525258,0,0.188435,0.0755102,8,0.256186,0.453012,0.560237,0,0.0802721,0.0255102,11,0,0.345956,0.498108,1,0.101361,0.0329932,22,0.117547,0.567937,0.237062,0,0.17415,0,6,0,0,0,0,flood
0.122222,0.258659,92,0.137528,0.442958,0.586075,14,0,0.126207,0.0203448,8,0.151109,0.48625,0.540948,0,0.0937931,0.0310345,66,0.104628,0.675556,0.620051,0,0.0627586,0.0134483,24,0,0.731548,0.594828,2,0.151724,0.333448,12,0.120294,0.57058,0.476194,0,0.186207,0.131379,10,0.212526,0.660598,0.550454,0,0.124828,0.0303448,14,0.115859,0.362654,0.406556,0,0.125517,0.101724,22,0.0975611,0.629944,0.449861,0,0.151034,0.0206897,12,0.163513,0.701846,0.352252,0,0.0917241,0.0265517,9,0.102199,0.345282,0.389493,0,flood
0.108269,0.0662271,3,0.12136,0.533413,0.461189,16,0,0.0735294,0.0208333,1547,0.0780078,0.710067,0.628938,1,0.112745,0.0401348,2,0.150029,0.455152,0.478812,0,0.133578,0.0481005,6,0.185751,0.403511,0.370311,0,0.108456,0.112439,18,0.0483347,0.562242,0.611492,2,0.20098,0.0364583,14,0.140355,0.426497,0.475332,0,0.129289,0.167892,13,0.12335,0.285951,0.562035,0,0.0857843,0.0398284,11,0.0686244,0.511438,0.447917,2,0.108456,0.0278799,8,0.116371,0.57683,0.278773,0,0.0202206,0,4,0.0173491,0.235294,0.046875,0,flood
0.131107,0.137089,26,0.0789677,0.428914,0.436934,5,0,0.133127,0.106037,5,0.142904,0.659473,0.565789,0,0.187307,0.0317337,5,0.224334,0.416278,0.439293,0,0.100619,0.0510836,6,0.109395,0.481197,0.653531,0,0.119195,0.0162539,9,0.102406,0.550791,0.548061,0,0.263158,0.0650155,6,0.191969,0.375336,0.405615,0,0.210526,0.161765,13,0.179199,0.251245,0.482317,0,0.0913313,0.0208978,20,0.0901778,0.676471,0.320175,0,0.0789474,0.00773994,7,0,0.676471,0.131579,0,0.00464396,0,6,0,0,0,0,flood
0.147316,0.092662,11,0.174121,0.454744,0.388719,9,0,0.0804598,0.0408685,6,0.0652404,0.758467,0.740576,1,0.265645,0.0561941,10,0.220853,0.394974,0.524638,0,0.0868455,0.0146871,711,0.116946,0.362787,0.462963,0,0.153257,0.254789,6,0.180148,0.728371,0.592154,0,0.228608,0.200511,30,0.250458,0.39791,0.462848,0,0.219668,0.041507,11,0.248308,0.383642,0.497832,0,0.16092,0.0881226,6,0.17237,0.473605,0.46794,1,0.0868455,0.0166028,11,0.08998,0.642018,0.222771,0,0.0485313,0.00574713,12,0.0398636,0.108238,0.120885,0,flood
0.155131,0.0964187,8,0.171979,0.384606,0.381852,6,0,0.172414,0.0556426,5,0.178072,0.577281,0.58517,1,0.18652,0.0462382,33,0.157297,0.236398,0.197643,0,0.0141066,0,5,0,0,0,0,0.189655,0.200627,5,0.142875,0.49455,0.427586,0,0.242947,0.260972,7,0.21669,0.436822,0.322914,0,0.224138,0.031348,13,0.171019,0.352714,0.467041,0,0.0846395,0.0141066,3,0,0,0,0,0.257053,0.148903,6,0.244887,0.571094,0.443322,0,0.0799373,0.0101881,9,0.0750314,0.470498,0.162626,0,flood
0.126316,0.132739,12,0.156978,0.352109,0.566591,7,0,0.0475382,0.0220713,2,0.0228952,0.83871,0.815789,0,0.263158,0.0288625,23,0.278138,0.469565,0.415238,0,0.0237691,0,4,0,0.0430108,0.877193,0,0.113752,0.0628183,5,0.126008,0.472481,0.307732,0,0.0848896,0.00169779,7,0.0408677,0.046595,0.248538,0,0.225806,0.216469,7,0.290759,0.367184,0.308317,0,0.178268,0.0611205,4,0.192304,0.458769,0.461948,0,0.196944,0.033107,6,0.199898,0.424392,0.230979,0,0.0271647,0,12,0,0.0806452,0.105263,0,flood
0.117632,0.0303427,9,0.104868,0.456661,0.342439,7,0,0.0617143,0.016,6,0.0512801,0.843492,0.824889,0,0.246857,0.0137143,6,0.241185,0.499197,0.373581,0,0.0297143,0.0502857,2,0,0,0,0,0.141714,0.0702857,9,0.117613,0.593254,0.398333,0,0.126857,0.0268571,15,0.11518,0.444925,0.481347,0,0.132571,0.122286,792,0.0669215,0.244444,0.0444444,0,0.133714,0.0702857,4,0.135244,0.488531,0.403005,0,0.107429,0.0114286,787,0.0976099,0.633333,0.241778,0,0.088,0.00571429,8,0.0967983,0.142593,0.175185,0,flood
0.0943613,0.250908,7,0.114524,0.498556,0.628525,30,0,0.0410798,0.00762911,1,0.0383745,0.842436,0.752113,0,0.0152582,0,4,0.0119298,0,0,0,0.0525235,0.00718897,32,0.0628667,0.790771,0.568214,2,0.148768,0.116344,3,0.145499,0.591563,0.667226,3,0.111796,0.140552,2,0.112804,0.234299,0.291488,3,0.131749,0.100205,8,0.141111,0.542154,0.497782,4,0.0695423,0.0432805,3,0.0816791,0.378949,0.175275,2,0.193369,0.240317,21,0.213401,0.514398,0.319681,2,0.0842136,0.0155516,6,0.0873911,0.186016,0.295112,2,flood
0.111216,0.321537,9,0.120612,0.550507,0.534523,33,0,0.0902853,0.0937161,2535,0.106249,0.617981,0.50554,2,0.0462261,0.0148068,20,0,0.424883,0.470085,0,0.0570603,0.0287107,2,0.0624287,0.787155,0.744034,1,0.146623,0.250993,1,0.166566,0.380798,0.398796,2,0.213796,0.103648,77,0.207617,0.748842,0.620781,3,0.137595,0.0341278,4,0.120887,0.579042,0.452612,3,0.0855905,0.171723,8,0.104515,0.559656,0.398499,0,0.110509,0.090827,9,0.105486,0.348907,0.281719,2,0.123871,0.26905,7,0.147583,0.302006,0.656042,2,flood
0.116382,0.129695,10,0.11626,0.627835,0.516631,22,0,0.116327,0.0514286,11,0.109024,0.474833,0.564105,2,0.0791837,0,3,0,0,0,0,0.120816,0.0261224,5,0.124767,0.732348,0.641696,2,0.144898,0.0118367,3,0.155803,0.307372,0.32206,1,0.159184,0.0355102,15,0.154536,0.676779,0.676879,2,0.133061,0.0314286,2,0.140224,0.524304,0.513936,3,0.097551,0.0881633,18,0.102079,0.502613,0.415487,2,0.149796,0.101837,22,0.160549,0.391412,0.359897,2,0.126939,0.0565306,2157,0.144659,0.404116,0.514987,2,flood
0.0936134,0.0768172,32,0.0949868,0.480482,0.396533,22,0,0.103039,0.0200148,25,0.133515,0.633802,0.406653,2,0.0578206,0.0200148,5,0.0581412,0.756693,0.663514,0,0.114529,0.522424,7,0.129583,0.383148,0.683798,2,0.113417,0.137509,10,0.117798,0.340351,0.281552,1,0.150111,0.0526316,10,0.148267,0.51767,0.533223,0,0.0978503,0.0163084,14,0.111714,0.421049,0.273625,3,0.0744996,0.00722758,21,0.0647004,0.436316,0.388754,0,0.0815419,0.0170497,8,0.0901807,0.503322,0.341847,2,0.0637509,0.00555967,16,0.0596456,0.275494,0.159339,0,flood
0.0960154,0.0991092,9,0.0595969,0.517562,0.560051,17,0,0.0345238,0.00376984,8,0.0344771,0.854273,0.791667,0,0.0619048,0.0511905,7,0.0866001,0.511848,0.715314,0,0.138492,0.130357,8,0.139836,0.477409,0.472336,2,0.140873,0.120437,13,0.158828,0.524721,0.580354,2,0.153175,0.110516,85,0.171602,0.672068,0.631465,2,0.0646825,0.044246,4,0.0578149,0.74626,0.536222,4,0.093254,0.0265873,7,0.0808084,0.547639,0.354552,1,0.114286,0.0125,8,0.112828,0.666497,0.287539,4,0.0698413,0.0134921,4,0.0712505,0.296327,0.267413,0,flood
0.103141,0.264502,11,0.0882751,0.386666,0.533782,13,0,0.0683871,0.0170968,12,0.0759044,0.730061,0.637175,0,0.11871,0.0329032,4,0.151283,0.437939,0.674214,0,0.0819355,0.0306452,5,0.0981011,0.33655,0.516968,0,0.135484,0.086129,9,0.157124,0.582425,0.442519,0,0.189032,0.0454839,15,0.26357,0.450265,0.592083,0,0.142581,0.273226,17,0.225496,0.349582,0.496868,0,0.10129,0.0270968,4,0.142456,0.4225,0.612186,0,0.0967742,0.0554839,29,0.096935,0.447692,0.199163,0,0.0129032,0,11,0.0120367,0,0,0,flood
0.113721,0.232177,15,0.134069,0.440774,0.577189,17,0,0.0564626,0.0146259,6,0.0561007,0.834154,0.716252,0,0.113605,0.0278912,11,0.119297,0.233147,0.376329,0,0.172789,0.0469388,8,0.222506,0.450064,0.527892,0,0.116327,0.0323129,10,0.136772,0.73909,0.583489,0,0.187075,0.0952381,15,0.258427,0.558373,0.482974,0,0.153741,0.0312925,15,0.205617,0.305301,0.55392,0,0.116327,0.052381,13,0.124795,0.483627,0.512075,2,0.101361,0.0309524,1371,0.105905,0.475967,0.245614,0,0.00340136,0,6,0,0,0,0,flood
0.0936639,0.0772176,2,0.0904423,0.438124,0.574452,18,0,0.0475,0.036,5,0.0480477,0.807467,0.752598,1,0.048,0.00425,8,0.047964,0.0895555,0.508889,0,0.0705,0.0185,2,0.0941396,0.679178,0.618832,1,0.149,0.03925,1,0.167447,0.570483,0.570662,2,0.194,0.18875,13,0.203063,0.538497,0.559465,0,0.107,0.05825,27,0.0652904,0.355421,0.485721,0,0.0755,0.072,20,0,0.256757,0.373311,2,0.1175,0.03375,6,0.126603,0.625703,0.176257,0,0.0455,0.01075,1926,0.0425174,0.232234,0.170863,0,flood
0.0981366,0.193495,8,0.126469,0.370416,0.601312,16,0,0.0194766,0.00456482,2,0.0155547,0.93239,0.866667,0,0.133901,0.017955,4,0.139384,0.222414,0.415069,0,0.13025,0.0362142,17,0.179575,0.430315,0.706753,2,0.13451,0.0797322,11,0.160285,0.74136,0.589469,2,0.194157,0.15916,7,0.226637,0.566913,0.521447,0,0.08521,0.178028,16,0.137396,0.155182,0.41003,0,0.116859,0.0471698,4,0.146998,0.330501,0.361005,1,0.0614729,0.00273889,14,0.0577241,0.452541,0.090549,0,0.0115642,0,6,0.0125726,0,0,0,flood
0.0912889,0.0860786,90,0.0836616,0.508249,0.495062,17,0,0.0102222,0.000888889,1,0.00510457,0.915,0.922222,0,0.0373333,0.00622222,9,0.0347799,0.124359,0.810684,0,0.0755556,0.0222222,20,0.0933681,0.673261,0.555072,2,0.139556,0.074,10,0.161042,0.671158,0.614306,3,0.213778,0.034,15,0.282121,0.515899,0.552219,3,0.168444,0.194889,6,0.190707,0.346166,0.427893,0,0.0924444,0.167556,5,0.0481949,0.243407,0.339344,2,0.0946667,0.0186667,4,0.101045,0.565135,0.1606,0,0.0168889,0,4,0,0,0,0,flood
0.119951,0.0802861,19,0.129997,0.605575,0.538115,15,0,0.055,0.0142857,3,0.0580171,0.827529,0.667693,0,0.117857,0.256429,9,0.143879,0.488136,0.578208,0,0.0928571,0.139286,4,0.13246,0.521806,0.720847,0,0.113571,0.364643,13,0.146485,0.67626,0.653436,2,0.198571,0.0232143,1099,0.208141,0.350326,0.549024,0,0.222857,0.127143,24,0.232665,0.432275,0.569332,0,0.107857,0.0596429,10,0.17415,0.394402,0.289358,0,0.115714,0.0328571,6,0.124975,0.624211,0.355107,0,0.075,0.0107143,12,0.0779884,0.395852,0.102513,0,flood
0.097561,0.326193,19,0.126063,0.513292,0.372878,16,0,0.0653021,0.00804094,3,0.0742158,0.774391,0.563823,2,0.143762,0.082846,4,0.182573,0.39776,0.27317,0,0.133528,0.0609162,10,0.221928,0.349223,0.414414,2,0.115984,0.171053,8,0.141184,0.645074,0.47155,2,0.209552,0.00146199,16,0.265108,0.455723,0.402666,0,0.08577,0.0365497,6,0.116987,0.376637,0.355811,0,0.0760234,0.0241228,24,0.091656,0.301875,0.499914,2,0.0623782,0.0165692,10,0.0615126,0.370212,0.194801,0,0,0,0,0,0,0,0,flood
0.0935188,0.0648996,13,0.115047,0.545207,0.500663,18,0,0.030303,0.00505051,6,0.0321483,0.849439,0.809571,0,0.0674747,0.00909091,8,0.0757328,0.175758,0.517078,0,0.11596,0.0537374,5,0.0385561,0.70202,0.689321,3,0.107071,0.0531313,11,0.112077,0.63429,0.513392,4,0.18303,0.107475,15,0.224747,0.325445,0.420865,2,0.126869,0.0529293,28,0.136318,0.297399,0.560166,2,0.0638384,0.0193939,27,0.0412339,0.255372,0.501515,2,0.123636,0.0294949,39,0.112167,0.630906,0.368918,0,0.0347475,0.00585859,6,0.0346229,0.114195,0.241837,0,flood
0.0925984,0.106171,11,0.0996741,0.538834,0.492894,26,0,0.0554511,0.0136278,4,0.0593556,0.765969,0.689137,1,0.0709586,0.00281955,5,0.0818728,0.112801,0.269424,0,0.0671992,0.0415883,6,0.0893893,0.634223,0.635073,2,0.081297,0.0364192,3,0.101054,0.629177,0.393679,1,0.200188,0.0237312,4,0.231845,0.624756,0.524036,0,0.112782,0.0171523,92,0.0527292,0.479127,0.360778,2,0.0906955,0.0258459,2,0.0934956,0.396099,0.539393,2,0.112312,0.09375,1860,0.136539,0.636332,0.238901,0,0.0615602,0.00963346,16,0.0634041,0.259077,0.160183,0,flood
0.0772087,0.131029,2,0.0834405,0.340474,0.604271,23,0,0.0638298,0.016441,5,0.0724209,0.530454,0.751387,1,0.0359768,0.00154739,5,0.0341914,0.0248485,0.258156,0,0.073501,0.0541586,3,0.0921522,0.595512,0.559067,3,0.0820116,0.0468085,1,0.107638,0.292019,0.460223,0,0.175629,0.084913,4,0.20633,0.48416,0.67211,2,0.073501,0.0775629,7,0.12266,0.246122,0.43663,1,0.108317,0.0858801,13,0.113378,0.31444,0.354567,1,0.0789168,0.016441,24,0.0853842,0.447783,0.169085,1,0.0185687,0.00270793,8,0.0161584,0.0862049,0.0902398,0,flood
0.129038,0.0538481,19,0.143819,0.555012,0.601389,13,0,0.0725624,0.026833,4,0.062722,0.813087,0.6893,1,0.0589569,0.00604686,10,0.0550783,0.0716175,0.500686,0,0.0801209,0.042706,1221,0,0.798701,0.563733,0,0.108088,0.0238095,12,0.108925,0.563639,0.593101,2,0.265306,0.225624,10,0.290009,0.511674,0.499023,0,0.155707,0.0468632,21,0.14572,0.36291,0.549249,0,0.114135,0.015873,15,0.106182,0.675769,0.508634,1,0.153439,0.0204082,10,0.158758,0.484886,0.517356,0,0.1678,0.0495087,63,0.202694,0.306577,0.337976,0,flood
0.203003,0.0522523,8,0.255068,0.542925,0.631826,7,0,0.0018018,0,1,0,0,0,0,0.201802,0.0189189,14,0.195566,0.252445,0.490714,0,0.241441,0.120721,10,0.32433,0.473841,0.693004,0,0.124324,0.0126126,3,0.114279,0.801829,0.553603,0,0.264865,0.101802,29,0.273022,0.38861,0.34418,0,0.145946,0.118018,9,0.0860741,0.112613,0.333333,0,0.347748,0.169369,6,0.35361,0.595405,0.523233,0,0.241441,0.216216,12,0.244068,0.478608,0.52466,0,0.254054,0.0531532,12,0.243873,0.342112,0.255739,0,flood
0.130088,0.129065,14,0.0757109,0.378982,0.657958,12,0,0.0178891,0,8,0,0,0,0,0.194097,0.009839,3,0.199994,0.477692,0.502124,1,0.0742397,0.0125224,14,0.0785694,0.754108,0.75641,0,0.0599284,0.0384615,6,0.03662,0.833857,0.665974,0,0.221825,0.211986,11,0.250936,0.386948,0.48146,0,0.126118,0.078712,6,0.140745,0.280896,0.532791,0,0.170841,0.088551,17,0.169148,0.356181,0.57726,0,0.18068,0.0210197,15,0.175216,0.459055,0.463243,0,0.169052,0.0496422,8,0.186188,0.352266,0.248082,0,flood
0.12345,0.102493,9,0.105153,0.505578,0.499343,16,0,0.0585938,0.030971,2,0.0432299,0.822537,0.719182,1,0.111607,0.0203683,13,0.105618,0.176473,0.177713,0,0.0837054,0.0267857,3,0.0808959,0.735918,0.538872,2,0.0965402,0.0678013,10,0.105751,0.726558,0.459362,1,0.265067,0.0030692,5,0.265641,0.537142,0.459827,0,0.161272,0.031529,9,0.1686,0.464522,0.492852,1,0.109375,0.0290179,4,0.104627,0.403407,0.515974,2,0.148438,0.0147879,9,0.15867,0.669297,0.293167,0,0.0758929,0.031529,8,0.0615494,0.318198,0.250134,0,flood
0.125083,0.0629471,14,0.112873,0.537829,0.519123,13,0,0.00136054,0,2,0,0,0,0,0.104762,0.0183673,13,0.0902145,0.119984,0.449678,0,0.0863946,0.0163265,3,0,0.775452,0.57219,0,0.136054,0.0496599,2,0.122467,0.575366,0.478583,2,0.244898,0.130952,10,0.238671,0.358721,0.447857,0,0.120408,0.0170068,6,0.120715,0.386381,0.364637,1,0.153061,0.0595238,11,0.15943,0.486521,0.33762,2,0.217007,0.0312925,1,0.207435,0.387664,0.337561,0,0.070068,0.0333333,4,0.0723105,0.235719,0.379357,0,flood
0.111028,0.0266299,65,0.126487,0.421216,0.496262,25,0,0.0284091,0.00359848,10,0.0239552,0.275758,0.893889,0,0.0689394,0.0736742,3,0.0608164,0.536006,0.798563,0,0.12803,0.16553,20,0.156558,0.398944,0.452617,2,0.179167,0.310606,15,0.238098,0.368325,0.494333,2,0.203409,0.102841,101,0.182663,0.419956,0.281792,2,0.0590909,0.0244318,62,0.0654943,0.505556,0.485,0,0.142045,0.275189,21,0.145968,0.560576,0.283913,3,0.0753788,0.0376894,2544,0.0723171,0.571251,0.280631,0,0.125758,0.0170455,8,0.147154,0.375568,0.593646,1,flood
0.0881129,0.0278677,13,0.102894,0.442511,0.4851,30,0,0.0594923,0,3,0,0,0,0,0.00951877,0,4,0.00270826,0,0,0,0.0988895,0.0510312,3658,0.0694617,0.373167,0.355986,3,0.156002,0.00661026,5,0.160262,0.402574,0.288222,4,0.194077,0.0284241,14,0.221776,0.335347,0.303579,4,0.0682179,0.00224749,66,0,0.330645,0.434426,2,0.124008,0.56293,14,0.118875,0.162149,0.307317,2,0.0846113,0.00594923,11,0.0854545,0.619528,0.287975,1,0.0761502,0.00634585,6,0.0726222,0.324535,0.425404,1,flood
0.0837621,0.0495362,22,0.0995138,0.44891,0.597016,21,0,0.0197256,0.00371641,3,0.0184181,0.912879,0.850943,0,0.0594626,0.0120069,10,0.0375871,0.490436,0.75812,0,0.0751858,0.0221555,3253,0.101728,0.498036,0.707633,3,0.104345,0.0235849,16,0.116821,0.63188,0.69229,4,0.109491,0.0277301,3228,0.10771,0.527933,0.589883,2,0.115495,0.0325901,36,0.124975,0.290462,0.413148,2,0.114637,0.0200114,6,0.168473,0.422036,0.43153,3,0.124929,0.0220126,7,0.126323,0.468115,0.421748,1,0.0288736,0.00128645,6,0.0254734,0.0925325,0.190139,0,flood
0.090852,0.22082,2,0.0872095,0.615668,0.476106,26,0,0.0114322,0.00142903,4,0.00589278,0.464496,0.443585,0,0.080343,0.0265164,2,0.0774872,0.427923,0.697252,2,0.107336,0.224198,17,0.117637,0.4009,0.759957,2,0.0898698,0.0265164,6,0.102778,0.770483,0.681064,3,0.101302,0.0138139,14,0.117682,0.398266,0.541425,0,0.107653,0.0366783,15,0.11678,0.522477,0.309017,3,0.105113,0.0381073,14,0.13148,0.400488,0.272956,2,0.143855,0.247221,8,0.139353,0.563822,0.397684,1,0.0717688,0.01953,8,0.0674863,0.348232,0.402179,2,flood
