%1. Title : 
%2. Sources : 
%
%
%
@RELATION Imagette

% Global features from the images :
@ATTRIBUTE  Black_Pixel_Global NUMERIC
@ATTRIBUTE  Airs_Center_X_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Center_Y_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Radius_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Contours_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Length_Contours_GLOBAL NUMERIC
@ATTRIBUTE  Harris_Corners_X_GLOBAL NUMERIC
@ATTRIBUTE  Harris_Corners_Y_GLOBAL NUMERIC
@ATTRIBUTE  Mass_Center_X_Global NUMERIC
@ATTRIBUTE  Mass_Center_Y_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_Global NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_Global NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_Global NUMERIC
@ATTRIBUTE  Hough_Circles_X_Global NUMERIC
@ATTRIBUTE  Hough_Circles_Y_Global NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_Global NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_Global NUMERIC
@ATTRIBUTE  Rows_Or_Cols_Global NUMERIC
% Features from the images splited in 4 : 
@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_Center_X_0 NUMERIC
@ATTRIBUTE  Airs_Center_Y_0 NUMERIC
@ATTRIBUTE  Airs_Radius_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_0 NUMERIC
@ATTRIBUTE  Airs_Contours_0 NUMERIC
@ATTRIBUTE  Airs_Length_Contours_0 NUMERIC
@ATTRIBUTE  Harris_Corners_X_0 NUMERIC
@ATTRIBUTE  Harris_Corners_Y_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_0 NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_0 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_0 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_0 NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_0 NUMERIC
@ATTRIBUTE  Hough_Circles_X_0 NUMERIC
@ATTRIBUTE  Hough_Circles_Y_0 NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_0 NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_Center_X_1 NUMERIC
@ATTRIBUTE  Airs_Center_Y_1 NUMERIC
@ATTRIBUTE  Airs_Radius_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_1 NUMERIC
@ATTRIBUTE  Airs_Contours_1 NUMERIC
@ATTRIBUTE  Airs_Length_Contours_1 NUMERIC
@ATTRIBUTE  Harris_Corners_X_1 NUMERIC
@ATTRIBUTE  Harris_Corners_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_1 NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_1 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_1 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_1 NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_1 NUMERIC
@ATTRIBUTE  Hough_Circles_X_1 NUMERIC
@ATTRIBUTE  Hough_Circles_Y_1 NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_1 NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_Center_X_2 NUMERIC
@ATTRIBUTE  Airs_Center_Y_2 NUMERIC
@ATTRIBUTE  Airs_Radius_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_2 NUMERIC
@ATTRIBUTE  Airs_Contours_2 NUMERIC
@ATTRIBUTE  Airs_Length_Contours_2 NUMERIC
@ATTRIBUTE  Harris_Corners_X_2 NUMERIC
@ATTRIBUTE  Harris_Corners_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_2 NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_2 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_2 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_2 NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_2 NUMERIC
@ATTRIBUTE  Hough_Circles_X_2 NUMERIC
@ATTRIBUTE  Hough_Circles_Y_2 NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_2 NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_Center_X_3 NUMERIC
@ATTRIBUTE  Airs_Center_Y_3 NUMERIC
@ATTRIBUTE  Airs_Radius_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_3 NUMERIC
@ATTRIBUTE  Airs_Contours_3 NUMERIC
@ATTRIBUTE  Airs_Length_Contours_3 NUMERIC
@ATTRIBUTE  Harris_Corners_X_3 NUMERIC
@ATTRIBUTE  Harris_Corners_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_3 NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_3 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_3 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_3 NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_3 NUMERIC
@ATTRIBUTE  Hough_Circles_X_3 NUMERIC
@ATTRIBUTE  Hough_Circles_Y_3 NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_3 NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_3 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person, police, road-block}

@DATA
9.54747,46.9754,42.713,85.4722,117.417,70.4082,72.9299,70.4082,72.9299,70.4082,1678.61,2604.5,1.43634,1.43634,0.479075,0.514703,40.3846,17.3077,21.1538,21.1538,52,52.6792,44.9879,20.6174,59,0,6.10714,65,71.4286,43.2723,97.5,-46.1808,121.875,-46.1808,121.875,-46.1808,480.549,143,83.75,83.75,0.724705,0.626618,37.5,0,62.5,0,8,35,46.5306,34.4898,7,6.375,37.5,73.4694,44.4812,1.25,-11.0204,1.5625,-11.0204,1.5625,-11.0204,461.135,92.5,6.7,6.7,0.246487,0.33051,22.2222,0,0,77.7778,9,46.25,51.4286,37.3214,8,15.8571,56.2744,70.4082,48.4206,97.5,191.383,121.875,191.383,121.875,191.383,863.536,172,7.5,7.5,0.561957,0.385686,45,20,10,25,20,49.2857,46.5306,27.7551,7,10.2321,43.706,53.2141,43.4846,134.408,2.04082,168.01,2.04082,168.01,2.04082,765.628,534.5,85,85,0.472788,0.4351,5.55556,27.7778,50,16.6667,18,48.3333,48.8889,29.5238,9,police
8.68778,43.5294,27.3216,96.9035,34.4644,-12.5076,20.2732,-12.5076,20.2732,-12.5076,2455.18,13313,7.19888,7.19888,0.530988,0.47887,21.0526,21.0526,15.7895,42.1053,38,54.3161,50.0861,17.6552,83,1,9.63154,54.1176,61.1957,51.4249,16.4564,107.475,19.3605,107.475,19.3605,107.475,949.949,629,93.5294,93.5294,0.653736,0.375124,63.1579,0,21.0526,15.7895,19,67.451,54.2125,12.0879,3,7.92502,44.7059,66.4171,51.7569,131.176,107.475,154.325,107.475,154.325,107.475,738.952,781,81.7647,81.7647,0.534948,0.714734,31.8182,27.2727,4.54545,36.3636,22,53.6471,43.956,27.3626,10,11.0924,56.4706,53.1337,57.107,-67.0588,8.24488,-78.8927,8.24488,-78.8927,8.24488,983.443,933.5,90.5882,90.5882,0.696888,0.392628,50,21.4286,0,28.5714,14,36.0784,64.9573,17.8266,9,6.25727,43.5294,54.3413,58.5562,1.17647,1.20758,1.38408,1.20758,1.38408,1.20758,538.174,3044.5,4.70588,4.70588,0.311355,0.254866,36.3636,18.1818,45.4545,0,11,56.4706,51.6484,29.8764,16,police
12.0505,48.1545,30.7401,83.4032,80.8239,-36.8613,58.9956,-36.8613,58.9956,-36.8613,2608.96,3877,2.23637,2.23637,0.544544,0.364929,52,20,16,12,50,49.2369,49.4888,16.4157,33,1,9.98548,61.7647,60.9663,46.6352,97.0588,-20.5515,142.734,-20.5515,142.734,-20.5515,696.567,239,94.1176,94.1176,0.785748,0.582484,68.75,6.25,25,0,16,35.2941,51.8519,22.5309,4,11.3653,38.2353,62.4905,46.8508,108.632,50.6948,159.753,50.6948,159.753,50.6948,662.706,355.5,82.3529,82.3529,0.563032,0.498082,13.3333,26.6667,20,40,15,35.2941,49.3827,21.6049,2,17.1569,61.0294,56.3938,44.8523,-47.0588,58.2622,-69.2042,58.2622,-69.2042,58.2622,989.578,181.5,8.82353,8.82353,0.561899,0.313686,36.8421,36.8421,5.26316,21.0526,19,29.4118,51.0288,21.3992,3,10.0036,37.5,57.1559,45.279,1.47059,1.52416,2.16263,1.52416,2.16263,1.52416,680.06,60,30.5147,30.5147,0.411293,0.359545,33.3333,0,66.6667,0,9,57.6471,58.2716,28.642,5,police
9.09366,48.0934,37.5835,66.484,15.5468,96.8704,12.3387,96.8704,12.3387,96.8704,1600.85,1941.5,44.3723,44.3723,0.42843,0.525774,34.0909,15.9091,20.4545,29.5455,44,52.6763,47.6833,19.4035,43,1,11.5018,50,80.4734,42.6083,96.8254,149.112,153.691,149.112,153.691,149.112,671.687,1345,84.127,84.127,0.545325,0.439256,31.25,25,43.75,0,16,57.1429,43.0769,18.1538,5,9.49939,44.4444,84.0237,39.6951,1.5873,-10.2564,2.51953,-10.2564,2.51953,-10.2564,506.904,178,19.8413,19.8413,0.358446,0.588764,5.55556,27.7778,16.6667,50,18,69.8413,58.4615,30.7692,4,8.71795,50.7937,74.5562,43.3488,86.991,2.36686,138.081,2.36686,138.081,2.36686,557.51,1419.5,88.0952,88.0952,0.617127,0.407548,30,0,0,70,10,31.746,61.5385,36.9231,4,7.15507,46.0317,72.1893,41.8926,-36.2648,203.97,-57.5632,203.97,-57.5632,203.97,423.921,122,85.3175,85.3175,0.539178,0.526293,11.1111,11.1111,77.7778,0,9,52.9101,63.5897,31.7949,3,police
11.9841,50.4762,40.9722,61.0052,-10.4762,54.8611,-9.97732,54.8611,-9.97732,54.8611,1923.58,274,43.9716,43.9716,0.486439,0.459219,30.303,18.1818,27.2727,24.2424,33,47.4962,46.9892,16.3441,31,1,13.6538,52.8846,84.7222,36.5976,5.76923,161.111,11.0947,161.111,11.0947,161.111,520.535,334.5,70.0549,70.0549,0.605291,0.531294,33.3333,8.33333,58.3333,0,12,53.8462,51.1111,22.2222,3,13.5897,48.0769,83.3333,37.9845,3.84615,161.111,7.39645,161.111,7.39645,161.111,489.807,206,94.2308,94.2308,0.342737,0.556066,7.69231,15.3846,23.0769,53.8462,13,58.9744,28.8889,25,3,12.2756,48.0769,69.4444,34.2388,96.1538,209.259,184.911,209.259,184.911,209.259,592.267,222,9.61539,9.61539,0.453861,0.228325,53.8462,7.69231,7.69231,30.7692,13,0,0,0,0,9.23077,50.9615,81.9445,37.4005,-22.5804,164.475,-43.4239,164.475,-43.4239,164.475,266.848,197.5,28.8462,28.8462,0.528902,0.620759,22.2222,33.3333,44.4444,0,9,46.1538,56.6667,26.6667,4,police
10.1114,53.6885,38.4521,65.5832,121.835,92.5278,99.865,92.5278,99.865,92.5278,504.796,7985.5,43.8309,43.8309,0.46554,0.382055,25,16.6667,25,33.3333,36,55.4918,48.6719,21.9922,40,1,12.8842,48.3607,78.125,41.229,-3.23555,151.367,-5.30418,151.367,-5.30418,151.367,699.719,138,88.5246,88.5246,0.729946,0.424317,26.3158,10.5263,52.6316,10.5263,19,60.8899,43.75,16.5179,7,10.3227,42.623,87.8906,37.1515,91.9866,153.114,150.798,153.114,150.798,153.114,489.516,83.5,5.57377,5.57377,0.242247,0.607144,14.2857,0,28.5714,57.1429,14,68.8525,40.625,34.7656,4,9.06762,50,68.3594,40.4365,65.5738,2.44141,107.498,2.44141,107.498,2.44141,312.761,273.5,33.8798,33.8798,0.390159,0.241737,42.8571,7.14286,0,50,14,43.2787,48.75,29.375,5,8.40164,43.4426,70.8008,39.0076,81.6598,-9.00269,133.869,-9.00269,133.869,-9.00269,415.558,171.5,62.2951,62.2951,0.606806,0.569117,14.2857,14.2857,71.4286,0,7,51.1475,46.25,30,5,police
11.5167,46.6265,41.3184,62.332,146.576,80.5468,123.173,80.5468,123.173,80.5468,1788.21,2190,46.7401,46.7401,0.466927,0.534321,23.5294,14.7059,29.4118,32.3529,34,51.9069,45.3342,20.8071,26,1,13.5593,52.5424,80.6235,40.1171,111.208,-24.187,188.489,-24.187,188.489,-24.187,528.29,285,94.9153,94.9153,0.675051,0.453687,50,0,50,0,16,65.5367,59.0164,16.9399,3,12.5868,47.4576,87.3421,38.9668,93.2203,158.56,158.001,158.56,158.001,158.56,524.44,15.5,7.62712,7.62712,0.309483,0.559887,38.4615,0,15.3846,46.1538,13,74.5763,43.7158,35.7923,6,12.1978,51.6949,73.9049,38.601,-27.9661,2.68745,-47.4002,2.68745,-47.4002,2.68745,502.784,382.5,69.0678,69.0678,0.299706,0.24275,22.2222,11.1111,5.55556,61.1111,18,61.0169,59.0164,31.1475,2,8.64129,49.1525,75.2486,40.0642,1.69492,2.68745,2.87274,2.68745,2.87274,2.68745,326.029,230,81.3559,81.3559,0.370594,0.382859,0,28.5714,71.4286,0,7,55.5932,48.5246,26.2295,5,police
11.9683,43.3628,39.6722,61.9372,14.3594,102.173,12.7074,102.173,12.7074,102.173,1650.55,1837,48.2075,48.2075,0.42116,0.391779,25.8065,9.67742,41.9355,22.5806,31,52.7312,51.8354,22.4138,29,1,16.2154,46.4286,79.3444,38.5287,-3.98352,156.087,-7.11342,156.087,-7.11342,156.087,713.328,347,85.7143,85.7143,0.717887,0.493971,60,6.66667,33.3333,0,15,64.2857,61.2903,15.3226,4,15.5242,48.2143,91.051,37.1515,1.78571,-23.4131,3.18878,-23.4131,3.18878,-23.4131,548.879,198.5,7.7381,7.7381,0.441783,0.547017,12.5,25,0,62.5,16,21.4286,45.1613,24.1935,1,9.93664,66.7571,80.666,33.5287,91.7489,-10.4902,163.837,-10.4902,163.837,-10.4902,452.436,84,94.6429,94.6429,0.653451,0.56618,45.4545,0,0,54.5455,11,64.2857,45.1613,27.957,3,8.17972,48.2143,72.8408,38.6078,-23.0474,156.647,-41.1561,156.647,-41.1561,156.647,311.468,209,83.0357,83.0357,0.518412,0.397595,0,10,90,0,10,53.5714,51.6129,33.4677,4,police
12.2176,43.4875,54.0497,55.8343,8.62847,-31.1348,8.37716,-31.1348,8.37716,-31.1348,1341.02,791,47.8072,47.8072,0.445555,0.319081,40.9091,13.6364,22.7273,22.7273,22,56.6748,41.2129,23.7005,16,0,16.4314,49.0196,104,33.5344,-27.451,192,-53.8255,192,-53.8255,192,639.488,74,70.5882,70.5882,0.668151,0.273916,30.7692,23.0769,46.1538,0,13,0,0,0,0,10.3922,47.0588,110,31.7342,1.96078,17.25,3.84468,17.25,3.84468,17.25,331.759,102.5,17.6471,17.6471,0.287179,0.469624,0,14.2857,28.5714,57.1429,7,44.4444,72,20.6667,3,14.3137,49.0196,96,34.2388,74.2193,4,145.528,4,145.528,4,474.758,274.5,80.3922,80.3922,0.491531,0.553389,40,10,0,50,10,39.2157,32,37,2,9.60784,48.0392,96,33.8688,108.145,-34.7692,212.049,-34.7692,212.049,-34.7692,192.037,188.5,56.2092,56.2092,0.55833,0.542047,0,0,100,0,5,86.2745,72,36,1,police
14.3275,40,43.0902,56.7996,131.242,24.3542,174.99,24.3542,174.99,24.3542,928.097,1654,41.7634,41.7634,0.348619,0.452032,41.9355,19.3548,22.5806,16.129,31,54.1667,48.0263,16.9408,16,1,15.8843,46.7239,90.1407,30.4859,118.168,172.78,319.374,172.78,319.374,172.78,416.155,410.5,44.5946,44.5946,0.569208,0.509691,44.4444,11.1111,44.4444,0,9,0,0,0,0,13.6083,45.9459,92.3361,30.0294,2.7027,-61.5574,7.3046,-61.5574,7.3046,-61.5574,446.036,32.5,35.1351,35.1351,0.207836,0.719979,62.5,0,12.5,25,8,0,0,0,0,20.0569,50,84.6414,32.1535,89.1892,3.07787,241.052,3.07787,241.052,3.07787,413.342,98,72.973,72.973,0.419162,0.3015,45.4545,18.1818,0,36.3636,11,39.6396,63.1579,23.3918,3,10.3841,47.2973,81.5636,31.2839,-33.3455,183.508,-90.123,183.508,-90.123,183.508,288.475,51,97.2973,97.2973,0.465131,0.471109,16.6667,0,83.3333,0,6,54.0541,58.4795,24.5614,3,police
12.472,43,39.36,62.9586,-42.0588,0.64,-42.0588,0.64,-42.0588,0.64,1177.94,3210.5,54.5625,54.5625,0.352794,0.395559,55.1724,6.89655,3.44828,34.4828,29,48.2105,51.8737,17.8947,19,1,15.7742,49,81.9459,38.0473,-32,156.087,-64,156.087,-64,156.087,693.86,882.5,2.66667,2.66667,0.587998,0.561379,71.4286,14.2857,14.2857,0,14,72,32.2581,29.0323,1,13.0968,47,79.3444,38.2142,2,148.283,4,148.283,4,148.283,537.577,83,90.6667,90.6667,0.342084,0.562171,33.3333,0,0,66.6667,9,56,19.3548,22.5806,1,13.5161,56,75.4422,35.4416,3,2.60146,6,2.60146,6,2.60146,487.406,161,90,90,0.429877,0.282054,30,0,0,70,10,48,51.6129,27.4194,2,8.93548,46,78.0437,37.4926,101.718,-30.7412,203.437,-30.7412,203.437,-30.7412,320.647,70.5,19,19,0.510457,0.561671,16.6667,16.6667,66.6667,0,6,88,64.5161,32.2581,2,police
13.5552,54.8387,38.4401,63.368,-34.7508,12.5064,-37.3665,12.5064,-37.3665,12.5064,618.708,5998.5,35.7958,35.7958,0.526923,0.347721,44.8276,0,27.5862,27.5862,29,49.9744,49.6438,15.2231,21,1,15.8385,52.1739,78.1053,37.1372,3.26087,153.691,7.08885,153.691,7.08885,153.691,539.479,304.5,81.8841,81.8841,0.679698,0.567619,50,0,50,0,12,43.4783,19.0476,23.8095,1,15.0794,42.3913,79.3651,35.3292,2.17391,-37.7929,4.7259,-37.7929,4.7259,-37.7929,608.431,239.5,28.2609,28.2609,0.417952,0.503084,27.2727,9.09091,27.2727,36.3636,11,60.8696,69.8413,22.2222,1,16.7012,52.1739,76.8456,36.7098,-14.1304,2.51953,-30.7183,2.51953,-30.7183,2.51953,512.043,370,80.4348,80.4348,0.478834,0.474384,42.8571,7.14286,0,50,14,60.8696,31.746,23.8095,1,8.76467,40.2174,76.8456,35.3292,-49.7338,249.433,-108.117,249.433,-108.117,249.433,218.078,166.5,2.17391,2.17391,0.395672,0.410077,60,0,40,0,5,63.7681,50.7937,30.9524,6,police
13.9361,54.6208,40.2577,60.9836,-49.4737,9.49668,-52.0776,9.49668,-52.0776,9.49668,594.671,6170.5,51.2319,51.2319,0.429958,0.40047,48.1481,11.1111,22.2222,18.5185,27,50.4211,55.7265,17.1795,20,1,18.8555,51.0638,84.7206,35.6393,-10.6383,166.468,-22.6347,166.468,-22.6347,166.468,615.254,123,78.7234,78.7234,0.441566,0.413995,53.3333,33.3333,13.3333,0,15,25.5319,20.6897,22.4138,1,15.8841,34.0426,84.7206,32.2647,2.12766,-17.8359,4.52694,-17.8359,4.52694,-17.8359,567.495,128,18.7234,18.7234,0.476849,0.481273,36.8421,26.3158,10.5263,26.3158,19,42.5532,48.2759,39.6552,1,13.7197,48.9362,78.7753,33.1566,95.7447,282.402,203.712,282.402,203.712,282.402,484.588,80.5,82.9787,82.9787,0.619673,0.461676,37.5,0,0,62.5,8,34.0426,82.7586,38.7931,2,9.31768,32.9787,80.2616,30.663,75.0251,-51.251,159.628,-51.251,159.628,-51.251,303.836,47,21.2766,21.2766,0.324675,0.542998,62.5,0,37.5,0,8,76.5957,55.1724,36.2069,2,police
6.25883,51.5555,24.7968,116,118.571,17.7496,56.4626,17.7496,56.4626,17.7496,2713.97,12037.5,77.2359,77.2359,0.416664,0.51832,29.4118,23.5294,29.4118,17.6471,51,53.5753,53.7689,17.4092,122,0,5.67766,49.5238,37.9068,66.7596,-3.46294,73.656,-3.29804,73.656,-3.29804,73.656,744.415,1252.5,82.7211,82.7211,0.634654,0.344401,35,10,55,0,20,43.8095,42.3077,18.4495,16,8.89194,39.8502,48.0769,66.4979,0.952381,1.36198,0.90703,1.36198,0.90703,1.36198,1464.79,1633,94.7619,94.7619,0.463783,0.590473,0,0,42.8571,57.1429,21,50.696,48.8166,23.8905,13,7.03297,56.8762,40.4613,60.5089,96.0592,-13.0242,91.4849,-13.0242,91.4849,-13.0242,1122.31,1226,90,90,0.664087,0.419959,0,10.5263,5.26316,84.2105,19,59.4286,45.3846,24.9038,10,3.34249,45.7143,35.1331,47.7924,-15.0837,111.796,-14.3654,111.796,-14.3654,111.796,410.784,127.5,20.4762,20.4762,0.445892,0.350255,37.5,0,62.5,0,8,58.5941,53.2967,34.8901,21,police
6.76039,50.2741,22.6655,111.991,34.5294,58.0159,16.3647,58.0159,16.3647,58.0159,3043.45,10503.5,1.28393,1.28393,0.441986,0.476579,15.5556,17.7778,37.7778,28.8889,45,51.7736,56.7069,18.0363,161,0,7.62821,52.9461,54.4027,64.6638,72.4146,-6.566,68.9663,-6.566,68.9663,-6.566,1161.63,314,68.5714,68.5714,0.620211,0.544384,37.5,18.75,43.75,0,16,50.3258,43.5223,22.6215,19,7.74725,47.1429,47.6147,69.3283,0.952381,90.6065,0.90703,90.6065,0.90703,90.6065,1110.7,1219.5,25.7143,25.7143,0.462802,0.692962,13.0435,26.087,8.69565,52.1739,23,50.9524,44.7115,23.9183,16,6.98718,48.5714,47.6147,72.4761,81.4966,0.924556,77.6158,0.924556,77.6158,0.924556,1276.16,691,85.2381,85.2381,0.486771,0.319897,35,5,5,55,20,48.1793,56.7873,22.0588,17,4.87179,43.8095,47.6147,69.6698,54.3055,24.495,51.7195,24.495,51.7195,24.495,333.742,512.5,0.47619,0.47619,0.437235,0.478755,0,0,100,0,10,52.6496,53.7475,29.0927,39,police
7.25946,49.7674,24.8702,114.503,63.7663,-14.8981,29.6587,-14.8981,29.6587,-14.8981,3425.86,1675,0.872093,0.872093,0.443573,0.479887,20.9677,24.1935,32.2581,22.5806,62,47.9418,49.5398,17.4803,147,0,7.93476,59.2326,51.515,62.6864,90.7392,-7.68935,84.803,-7.68935,84.803,-7.68935,905.426,474,68.4579,68.4579,0.648088,0.613989,54.1667,16.6667,29.1667,0,24,48.5981,50.1089,24.8366,18,7.51329,42.2178,47.0973,67.1893,0.934579,-3.84468,0.873439,-3.84468,0.873439,-3.84468,971.818,231.5,27.1028,27.1028,0.321255,0.585946,4,24,12,60,25,46.1059,52.7233,21.2963,18,8.93348,53.9207,49.6984,65.4547,89.7196,0.961169,83.8501,0.961169,83.8501,0.961169,1027.29,405.5,71.9626,71.9626,0.457066,0.310915,38.4615,11.5385,11.5385,38.4615,26,53.271,51.4706,21.7525,16,4.79201,53.271,53.8255,67.0687,25.2336,60.5536,23.5828,60.5536,23.5828,60.5536,514.637,419.5,45.5607,45.5607,0.566367,0.569774,0,10,90,0,10,51.838,47.5817,26.6013,30,police
11.7248,49.0752,44.0458,68.0724,2.92928,134.677,2.38153,134.677,2.38153,134.677,1858.82,2631,45.1821,45.1821,0.622143,0.340704,37.5,31.25,25,6.25,32,52.4878,54.4132,24.0661,25,0,13.6066,52.459,87.5,38.9668,3.27869,161.111,5.3749,161.111,5.3749,161.111,593.749,201.5,63.9344,63.9344,0.678663,0.28086,21.4286,28.5714,50,0,14,52.459,33.3333,24.1667,2,12.9508,42.623,88.8889,37.1515,1.63934,-50,2.68745,-50,2.68745,-50,641.706,200.5,83.6066,83.6066,0.4978,0.58611,41.6667,16.6667,16.6667,25,12,52.459,66.6667,35,2,13.9891,51.6393,80.5555,40.4234,-38.0302,96.3211,-62.3445,96.3211,-62.3445,96.3211,625.246,358,67.2131,67.2131,0.251474,0.48394,54.5455,27.2727,0,18.1818,11,32.7869,46.6667,30.8333,2,7.89617,40.9836,80.5555,37.9845,98.8694,-52.0115,162.081,-52.0115,162.081,-52.0115,229.534,197,72.9508,72.9508,0.442823,0.485597,0,33.3333,66.6667,0,6,59.0164,60,28.0556,6,police
12.1503,42.8571,38.147,63.6457,-2.44517,102.328,-2.32873,102.328,-2.32873,102.328,712.418,6960,52.9084,52.9084,0.385351,0.305535,39.3939,9.09091,21.2121,30.303,33,54.1667,59.0332,18.2617,32,1,15.0541,43.2692,76.9043,37.2869,-11.5385,151.367,-22.1893,151.367,-22.1893,151.367,627.606,10.5,61.5385,61.5385,0.583636,0.535632,75,0,25,0,12,76.9231,56.25,24.2188,2,10.5769,49.0385,86.6699,34.9669,4.59662,151.367,8.83966,151.367,8.83966,151.367,400.393,190,77.8846,77.8846,0.243332,0.60644,42.8571,0,0,57.1429,7,58.9744,41.6667,27.0833,6,14.4231,50,74.4629,39.1705,98.8209,156.698,190.04,156.698,190.04,156.698,533.887,194.5,75.9615,75.9615,0.424284,0.385883,38.4615,15.3846,0,46.1538,13,42.3077,43.75,19.5312,4,9.22476,46.1538,73.2422,38.1239,1.92308,2.44141,3.69823,2.44141,3.69823,2.44141,253.877,264.5,1.92308,1.92308,0.259117,0.264186,22.2222,0,77.7778,0,9,64.1026,60.4167,23.9583,3,police
